ticker|ep_date|fire_date|mon|variant|entry|stop|stop_w|mature|derived_touch|pre_fire_hole|status|reason|outcome|realized_r|outcome_trail|realized_r_trail|mfe_r|mae_r|reached_4r
SHAZ|2026-06-12|2026-06-16|2026-06|d_adr_025|74.815|72.83688094835729|2.6440139699829013|True|True|False|settled||stop|-1.0|trail_exit|3.1267|11.4579|-5.1994|True
SHAZ|2026-06-12|2026-06-16|2026-06|d_adr_050|74.815|70.85876189671457|5.288027939965821|True|True|False|settled||stop|-1.0|trail_exit|1.5634|5.7289|-2.5997|True
SHAZ|2026-06-12|2026-06-16|2026-06|d_adr_075|74.815|68.88064284507186|7.9320419099487225|True|True|False|settled||stop|-1.0|trail_exit|1.0422|3.8193|-1.7331|False
SHAZ|2026-06-12|2026-06-16|2026-06|d_adr_100|74.815|66.90252379342914|10.576055879931642|True|True|False|settled||stop|-1.0|trail_exit|0.7817|2.8645|-1.2998|False
SHAZ|2026-06-12|2026-06-16|2026-06|e_ep_close|74.815|62.32|16.70119628416761|True|True|False|settled||time_exit|-0.7375|trail_exit|0.495|1.8139|-0.8976|False
SHAZ|2026-06-12|2026-06-16|2026-06|f_ep_low|74.815|58.7|21.539798168816407|True|True|False|settled||time_exit|-0.5718|trail_exit|0.3838|1.4065|-0.6959|False
SITM|2026-08-06|2026-08-07|2026-08|a_prior_low|693.665|622.69|10.231884266901158|False|True|False|settled||stop|-1.0|trail_exit|-0.1917|0.972|-1.0661|False
SITM|2026-08-06|2026-08-07|2026-08|b_break_bar|693.665|710.0|-2.354883120814808|False|True|False|killed_entry_le_stop||||||||
SITM|2026-08-06|2026-08-07|2026-08|c_lod_at_fire|693.665|710.0|-2.354883120814808|False|True|False|killed_entry_le_stop||||||||
SITM|2026-08-06|2026-08-07|2026-08|d_adr_025|693.665|682.918091832427|1.5492937033831888|False|True|False|settled||stop|-1.0|stop|-1.0|6.419|-2.5845|True
SITM|2026-08-06|2026-08-07|2026-08|d_adr_050|693.665|672.171183664854|3.0985874067663777|False|True|False|settled||stop|-1.0|stop|-1.0|3.2095|-1.2922|False
SITM|2026-08-06|2026-08-07|2026-08|d_adr_075|693.665|661.424275497281|4.647881110149567|False|True|False|settled||stop|-1.0|trail_exit|-0.422|2.1397|-2.3469|False
SITM|2026-08-06|2026-08-07|2026-08|d_adr_100|693.665|650.677367329708|6.197174813532755|False|True|False|settled||stop|-1.0|trail_exit|-0.3165|1.6048|-1.7602|False
SITM|2026-08-06|2026-08-07|2026-08|e_ep_close|693.665|687.5|0.8887575414645346|False|True|False|settled||stop|-1.0|stop|-1.0|11.1898|-4.5053|True
SITM|2026-08-06|2026-08-07|2026-08|f_ep_low|693.665|622.69|10.231884266901158|False|True|False|settled||stop|-1.0|trail_exit|-0.1917|0.972|-1.0661|False
SKM|2026-06-01|2026-06-02|2026-06|a_prior_low|44.7896|39.49|11.83221104899351|True|True|False|settled||stop|-1.0|stop|-1.0|0.4509|-1.0472|False
SKM|2026-06-01|2026-06-02|2026-06|b_break_bar|44.7896|44.44|0.7805383392573328|True|True|False|settled||stop|-1.0|stop|-1.0|6.8358|-15.8741|True
SKM|2026-06-01|2026-06-02|2026-06|c_lod_at_fire|44.7896|44.44|0.7805383392573328|True|True|False|settled||stop|-1.0|stop|-1.0|6.8358|-15.8741|True
SKM|2026-06-01|2026-06-02|2026-06|d_adr_025|44.7896|44.33713682390572|1.0101969566468036|True|True|False|settled||stop|-1.0|stop|-1.0|5.2818|-12.2653|False
SKM|2026-06-01|2026-06-02|2026-06|d_adr_050|44.7896|43.88467364781144|2.0203939132936233|True|True|False|settled||stop|-1.0|stop|-1.0|2.6409|-6.1327|False
SKM|2026-06-01|2026-06-02|2026-06|d_adr_075|44.7896|43.43221047171716|3.030590869940427|True|True|False|settled||stop|-1.0|stop|-1.0|1.7606|-4.0884|False
SKM|2026-06-01|2026-06-02|2026-06|d_adr_100|44.7896|42.97974729562288|4.040787826587247|True|True|False|settled||stop|-1.0|stop|-1.0|1.3204|-3.0663|False
SKM|2026-06-01|2026-06-02|2026-06|e_ep_close|44.7896|44.43|0.802864950792149|True|True|False|settled||stop|-1.0|stop|-1.0|6.6457|-15.4327|False
SKM|2026-06-01|2026-06-02|2026-06|f_ep_low|44.7896|39.49|11.83221104899351|True|True|False|settled||stop|-1.0|stop|-1.0|0.4509|-1.0472|False
SNOW|2026-05-28|2026-05-29|2026-05|a_prior_low|244.92|229.49|6.300016331863458|True|True|False|settled||stop|-1.0|trail_exit|-0.3409|2.5969|-1.6351|False
SNOW|2026-05-28|2026-05-29|2026-05|b_break_bar|244.92|239.5|2.212967499591698|True|True|False|settled||stop|-1.0|stop|-1.0|7.393|-1.8303|True
SNOW|2026-05-28|2026-05-29|2026-05|c_lod_at_fire|244.92|239.5|2.212967499591698|True|True|False|settled||stop|-1.0|stop|-1.0|7.393|-1.8303|True
SNOW|2026-05-28|2026-05-29|2026-05|d_adr_025|244.92|242.2463585269834|1.0916386873332409|True|True|False|settled||stop|-1.0|stop|-1.0|1.5559|-1.0398|False
SNOW|2026-05-28|2026-05-29|2026-05|d_adr_050|244.92|239.57271705396684|2.1832773746664818|True|True|False|settled||stop|-1.0|stop|-1.0|7.4935|-1.8551|True
SNOW|2026-05-28|2026-05-29|2026-05|d_adr_075|244.92|236.89907558095027|3.274916061999723|True|True|False|settled||stop|-1.0|stop|-1.0|4.9957|-1.2368|True
SNOW|2026-05-28|2026-05-29|2026-05|d_adr_100|244.92|234.22543410793372|4.366554749332952|True|True|False|settled||stop|-1.0|stop|-1.0|3.7468|-1.4325|False
SNOW|2026-05-28|2026-05-29|2026-05|e_ep_close|244.92|239.2|2.335456475583864|True|True|False|settled||stop|-1.0|stop|-1.0|7.0052|-1.7343|True
SNOW|2026-05-28|2026-05-29|2026-05|f_ep_low|244.92|229.49|6.300016331863458|True|True|False|settled||stop|-1.0|trail_exit|-0.3409|2.5969|-1.6351|False
TEM|2026-08-19|2026-08-20|2026-08|a_prior_low|61.98|54.81|11.568247821878016|False|True|False|abstain|window_open|||||||
TEM|2026-08-19|2026-08-20|2026-08|b_break_bar|61.98|61.7|0.4517586318167055|False|True|False|settled||stop|-1.0|stop|-1.0|39.2143|-4.9986|True
TEM|2026-08-19|2026-08-20|2026-08|c_lod_at_fire|61.98|61.7|0.4517586318167055|False|True|False|settled||stop|-1.0|stop|-1.0|39.2143|-4.9986|True
TEM|2026-08-19|2026-08-20|2026-08|d_adr_025|61.98|61.04554939020124|1.5076647463677946|False|True|False|settled||stop|-1.0|stop|-1.0|11.7502|-1.4978|True
TEM|2026-08-19|2026-08-20|2026-08|d_adr_050|61.98|60.11109878040248|3.015329492735589|False|True|False|abstain|window_open|||||||
TEM|2026-08-19|2026-08-20|2026-08|d_adr_075|61.98|59.17664817060372|4.522994239103384|False|True|False|abstain|window_open|||||||
TEM|2026-08-19|2026-08-20|2026-08|d_adr_100|61.98|58.24219756080496|6.030658985471178|False|True|False|abstain|window_open|||||||
TEM|2026-08-19|2026-08-20|2026-08|e_ep_close|61.98|61.25|1.1777992900935736|False|True|False|settled||stop|-1.0|stop|-1.0|15.0411|-1.9173|True
TEM|2026-08-19|2026-08-20|2026-08|f_ep_low|61.98|54.81|11.568247821878016|False|True|False|abstain|window_open|||||||
TER|2026-07-29|2026-07-31|2026-07|a_prior_low|372.23|344.5|7.449695080998311|True|True|False|settled||time_exit|-0.6224|trail_exit|-0.2571|2.5943|-0.8374|False
TER|2026-07-29|2026-07-31|2026-07|b_break_bar|372.23|382.0|-2.6247212744808266|True|True|False|killed_entry_le_stop||||||||
TER|2026-07-29|2026-07-31|2026-07|c_lod_at_fire|372.23|382.0|-2.6247212744808266|True|True|False|killed_entry_le_stop||||||||
TER|2026-07-29|2026-07-31|2026-07|d_adr_025|372.23|366.38649575552523|1.5698638595692946|True|True|False|settled||stop|-1.0|stop|-1.0|2.9999|-1.4033|False
TER|2026-07-29|2026-07-31|2026-07|d_adr_050|372.23|360.5429915110504|3.139727719138605|True|True|False|settled||stop|-1.0|stop|-1.0|1.6916|-1.9611|False
TER|2026-07-29|2026-07-31|2026-07|d_adr_075|372.23|354.6994872665756|4.709591578707899|True|True|False|settled||stop|-1.0|stop|-1.0|1.1277|-1.3074|False
TER|2026-07-29|2026-07-31|2026-07|d_adr_100|372.23|348.85598302210076|6.27945543827721|True|True|False|settled||time_exit|-0.7384|trail_exit|-0.305|3.0778|-0.9934|False
TER|2026-07-29|2026-07-31|2026-07|e_ep_close|372.23|319.41|14.190151250570882|True|True|False|settled||time_exit|-0.3268|trail_exit|-0.135|1.362|-0.4396|False
TER|2026-07-29|2026-07-31|2026-07|f_ep_low|372.23|319.19|14.2492544931897|True|True|False|settled||time_exit|-0.3254|trail_exit|-0.1344|1.3563|-0.4378|False
THC|2026-07-24|2026-07-27|2026-07|a_prior_low|246.815|229.3675|7.069059822133983|True|True|False|settled||time_exit|1.8212|time_exit|1.8212|2.0768|-0.7213|False
THC|2026-07-24|2026-07-27|2026-07|b_break_bar|246.815|245.65|0.4720134513704564|True|True|False|settled||stop|-1.0|stop|-1.0|0.1159|-1.0429|False
THC|2026-07-24|2026-07-27|2026-07|c_lod_at_fire|246.815|234.23|5.098960760083466|True|True|False|settled||time_exit|2.5248|time_exit|2.5248|2.8792|-0.3679|False
THC|2026-07-24|2026-07-27|2026-07|d_adr_025|246.815|244.757988759825|0.8334222961226023|True|True|False|settled||stop|-1.0|stop|-1.0|0.0656|-1.106|False
THC|2026-07-24|2026-07-27|2026-07|d_adr_050|246.815|242.70097751965|1.6668445922452046|True|True|False|settled||stop|-1.0|stop|-1.0|0.4874|-1.1254|False
THC|2026-07-24|2026-07-27|2026-07|d_adr_075|246.815|240.643966279475|2.500266888367807|True|True|False|settled||time_exit|5.1491|time_exit|5.1491|5.8718|-0.7503|True
THC|2026-07-24|2026-07-27|2026-07|d_adr_100|246.815|238.5869550393|3.3336891844904093|True|True|False|settled||time_exit|3.8618|time_exit|3.8618|4.4038|-0.5627|True
THC|2026-07-24|2026-07-27|2026-07|e_ep_close|246.815|233.2|5.516277373741469|True|True|False|settled||time_exit|2.3338|time_exit|2.3338|2.6614|-0.9243|False
THC|2026-07-24|2026-07-27|2026-07|f_ep_low|246.815|229.3675|7.069059822133983|True|True|False|settled||time_exit|1.8212|time_exit|1.8212|2.0768|-0.7213|False
TWLO|2026-08-07|2026-08-10|2026-08|a_prior_low|254.5|227.02|10.797642436149308|False|True|False|settled||stop|-1.0|trail_exit|-0.9421|0.1402|-1.2451|False
TWLO|2026-08-07|2026-08-10|2026-08|b_break_bar|254.5|250.93|1.4027504911591329|False|True|False|settled||stop|-1.0|stop|-1.0|0.2997|-1.2494|False
TWLO|2026-08-07|2026-08-10|2026-08|c_lod_at_fire|254.5|242.7|4.636542239685663|False|True|False|settled||stop|-1.0|stop|-1.0|0.3265|-1.7958|False
TWLO|2026-08-07|2026-08-10|2026-08|d_adr_025|254.5|251.55540310877828|1.157012530931914|False|True|False|settled||stop|-1.0|stop|-1.0|0.3634|-1.0018|False
TWLO|2026-08-07|2026-08-10|2026-08|d_adr_050|254.5|248.61080621755656|2.314025061863828|False|True|False|settled||stop|-1.0|stop|-1.0|0.1817|-1.1631|False
TWLO|2026-08-07|2026-08-10|2026-08|d_adr_075|254.5|245.6662093263348|3.4710375927957533|False|True|False|settled||stop|-1.0|stop|-1.0|0.4361|-1.1784|False
TWLO|2026-08-07|2026-08-10|2026-08|d_adr_100|254.5|242.7216124351131|4.628050123727667|False|True|False|settled||stop|-1.0|stop|-1.0|0.3271|-1.7991|False
TWLO|2026-08-07|2026-08-10|2026-08|e_ep_close|254.5|241.28|5.1944990176817285|False|True|False|settled||stop|-1.0|stop|-1.0|0.2914|-1.6029|False
TWLO|2026-08-07|2026-08-10|2026-08|f_ep_low|254.5|227.02|10.797642436149308|False|True|False|settled||stop|-1.0|trail_exit|-0.9421|0.1402|-1.2451|False
U|2026-08-06|2026-08-07|2026-08|a_prior_low|41.66|34.8|16.466634661545847|False|True|False|abstain|window_open|||||||
U|2026-08-06|2026-08-07|2026-08|b_break_bar|41.66|41.77|-0.2640422467594972|False|True|False|killed_entry_le_stop||||||||
U|2026-08-06|2026-08-07|2026-08|c_lod_at_fire|41.66|41.77|-0.2640422467594972|False|True|False|killed_entry_le_stop||||||||
U|2026-08-06|2026-08-07|2026-08|d_adr_025|41.66|41.099700763140596|1.3449333577998086|False|True|False|abstain|window_open|||||||
U|2026-08-06|2026-08-07|2026-08|d_adr_050|41.66|40.539401526281196|2.689866715599617|False|True|False|abstain|window_open|||||||
U|2026-08-06|2026-08-07|2026-08|d_adr_075|41.66|39.9791022894218|4.034800073399408|False|True|False|abstain|window_open|||||||
U|2026-08-06|2026-08-07|2026-08|d_adr_100|41.66|39.4188030525624|5.379733431199217|False|True|False|abstain|window_open|||||||
U|2026-08-06|2026-08-07|2026-08|e_ep_close|41.66|40.81|2.0403264522323434|False|True|False|abstain|window_open|||||||
U|2026-08-06|2026-08-07|2026-08|f_ep_low|41.66|34.8|16.466634661545847|False|True|False|abstain|window_open|||||||
VG|2026-05-12|2026-05-13|2026-05|a_prior_low|13.595|12.105|10.959911732254508|True|False|False|settled||stop|-1.0|trail_exit|-0.4732|0.9094|-1.1141|False
VG|2026-05-12|2026-05-13|2026-05|b_break_bar|13.595|13.38|1.581463773446119|True|False|False|settled||stop|-1.0|stop|-1.0|1.9302|-1.2791|False
VG|2026-05-12|2026-05-13|2026-05|c_lod_at_fire|13.595|13.38|1.581463773446119|True|False|False|settled||stop|-1.0|stop|-1.0|1.9302|-1.2791|False
VG|2026-05-12|2026-05-13|2026-05|d_adr_025|13.595|13.419930798572762|1.2877469762945064|True|False|False|settled||stop|-1.0|stop|-1.0|2.3705|-1.1138|False
VG|2026-05-12|2026-05-13|2026-05|d_adr_050|13.595|13.244861597145523|2.5754939525890257|True|False|False|settled||stop|-1.0|stop|-1.0|1.1852|-1.1852|False
VG|2026-05-12|2026-05-13|2026-05|d_adr_075|13.595|13.069792395718284|3.863240928883532|True|False|False|settled||stop|-1.0|stop|-1.0|0.7902|-1.0948|False
VG|2026-05-12|2026-05-13|2026-05|d_adr_100|13.595|12.894723194291046|5.150987905178038|True|False|False|settled||stop|-1.0|stop|-1.0|0.5926|-1.2067|False
VG|2026-05-12|2026-05-13|2026-05|e_ep_close|13.595|13.27|2.39058477381391|True|False|False|settled||stop|-1.0|stop|-1.0|1.2769|-1.2769|False
VG|2026-05-12|2026-05-13|2026-05|f_ep_low|13.595|12.105|10.959911732254508|True|False|False|settled||stop|-1.0|trail_exit|-0.4732|0.9094|-1.1141|False
VPG|2026-05-12|2026-05-13|2026-05|a_prior_low|87.8799|79.15|9.933898422733755|True|True|False|settled||time_exit|6.165|trail_exit|3.3941|6.2246|0.244|True
VPG|2026-05-12|2026-05-13|2026-05|b_break_bar|87.8799|91.85|-4.517642828451088|True|True|False|killed_entry_le_stop||||||||
VPG|2026-05-12|2026-05-13|2026-05|c_lod_at_fire|87.8799|91.85|-4.517642828451088|True|True|False|killed_entry_le_stop||||||||
VPG|2026-05-12|2026-05-13|2026-05|d_adr_025|87.8799|86.79161754323088|1.2383747099952567|True|True|False|settled||time_exit|49.4542|trail_exit|27.2265|49.932|1.9573|True
VPG|2026-05-12|2026-05-13|2026-05|d_adr_050|87.8799|85.70333508646176|2.4767494199905133|True|True|False|settled||time_exit|24.7271|trail_exit|13.6132|24.966|0.9787|True
VPG|2026-05-12|2026-05-13|2026-05|d_adr_075|87.8799|84.61505262969266|3.7151241299857536|True|True|False|settled||time_exit|16.4847|trail_exit|9.0755|16.644|0.6524|True
VPG|2026-05-12|2026-05-13|2026-05|d_adr_100|87.8799|83.52677017292353|4.953498839981011|True|True|False|settled||time_exit|12.3635|trail_exit|6.8066|12.483|0.4893|True
VPG|2026-05-12|2026-05-13|2026-05|e_ep_close|87.8799|85.57|2.6284736327647313|True|True|False|settled||time_exit|23.2998|trail_exit|12.8274|23.5249|0.9222|True
VPG|2026-05-12|2026-05-13|2026-05|f_ep_low|87.8799|79.15|9.933898422733755|True|True|False|settled||time_exit|6.165|trail_exit|3.3941|6.2246|0.244|True
WEN|2026-06-24|2026-06-25|2026-06|a_prior_low|8.887166|7.5|15.608642845199478|True|False|False|settled||stop|-1.0|stop|-1.0|0.1318|-1.0072|False
WEN|2026-06-24|2026-06-25|2026-06|b_break_bar|8.887166|8.32|6.3818544629412814|True|False|False|settled||stop|-1.0|stop|-1.0|0.3224|-1.0353|False
WEN|2026-06-24|2026-06-25|2026-06|c_lod_at_fire|8.887166|8.32|6.3818544629412814|True|False|False|settled||stop|-1.0|stop|-1.0|0.3224|-1.0353|False
WEN|2026-06-24|2026-06-25|2026-06|d_adr_025|8.887166|8.793506229641194|1.0538766841848872|True|False|False|settled||stop|-1.0|stop|-1.0|-1.1442|-4.6676|False
WEN|2026-06-24|2026-06-25|2026-06|d_adr_050|8.887166|8.699846459282387|2.1077533683697744|True|False|False|settled||stop|-1.0|stop|-1.0|-0.5721|-2.3338|False
WEN|2026-06-24|2026-06-25|2026-06|d_adr_075|8.887166|8.60618668892358|3.161630052554662|True|False|False|settled||stop|-1.0|stop|-1.0|-0.3814|-1.5559|False
WEN|2026-06-24|2026-06-25|2026-06|d_adr_100|8.887166|8.512526918564774|4.215506736739549|True|False|False|settled||stop|-1.0|stop|-1.0|-0.2861|-1.1669|False
WEN|2026-06-24|2026-06-25|2026-06|e_ep_close|8.887166|7.86|11.557857701769048|True|False|False|settled||stop|-1.0|stop|-1.0|0.178|-1.3602|False
WEN|2026-06-24|2026-06-25|2026-06|f_ep_low|8.887166|7.5|15.608642845199478|True|False|False|settled||stop|-1.0|stop|-1.0|0.1318|-1.0072|False
WYFI|2026-08-12|2026-08-13|2026-08|a_prior_low|28.8699|27.0|6.476988143360389|False|False|False|settled||stop|-1.0|stop|-1.0|1.8665|-1.123|False
WYFI|2026-08-12|2026-08-13|2026-08|b_break_bar|28.8699|29.1033|-0.8084544802718389|False|False|False|killed_entry_le_stop||||||||
WYFI|2026-08-12|2026-08-13|2026-08|c_lod_at_fire|28.8699|29.1033|-0.8084544802718389|False|False|False|killed_entry_le_stop||||||||
WYFI|2026-08-12|2026-08-13|2026-08|d_adr_025|28.8699|28.025274480193026|2.925626759382523|False|False|False|settled||stop|-1.0|stop|-1.0|4.1321|-1.0299|True
WYFI|2026-08-12|2026-08-13|2026-08|d_adr_050|28.8699|27.18064896038605|5.851253518765046|False|False|False|settled||stop|-1.0|stop|-1.0|2.0661|-1.2431|False
WYFI|2026-08-12|2026-08-13|2026-08|d_adr_075|28.8699|26.336023440579076|8.776880278147567|False|False|False|settled||stop|-1.0|stop|-1.0|1.3774|-3.7136|False
WYFI|2026-08-12|2026-08-13|2026-08|d_adr_100|28.8699|25.491397920772105|11.70250703753008|False|False|False|settled||stop|-1.0|stop|-1.0|1.033|-2.7852|False
WYFI|2026-08-12|2026-08-13|2026-08|e_ep_close|28.8699|28.58|1.0041600421200036|False|False|False|settled||stop|-1.0|stop|-1.0|12.039|-1.6209|True
WYFI|2026-08-12|2026-08-13|2026-08|f_ep_low|28.8699|27.0|6.476988143360389|False|False|False|settled||stop|-1.0|stop|-1.0|1.8665|-1.123|False
