cell|id|ticker|alert_date|admit|status|reason|entered|entry_px|stop|target|partial_fired|partial2_fired|final_reason|realized_r|mark_r|gap_through
orb_low_2ndR8_hard|10738|ASTI|2026-05-27|reject|no_trade|window_out_of_orb|False||6.25||False|False||||False
orb_low_2ndR8_hard|10740|BBWI|2026-05-27|reject|no_trade|window_out_of_orb|False||19.3||False|False||||False
orb_low_2ndR8_hard|10737|CRSR|2026-05-27|abstain_float_band_straddles_bar|abstain|entry_window_gaps:29_of_29|False||8.4||False|False||||False
orb_low_2ndR8_hard|10736|DY|2026-05-27|admit|abstain|entry_window_gaps:29_of_29|False||535.5||False|False||||False
orb_low_2ndR8_hard|10739|QFIN|2026-05-27|reject|no_trade|window_out_of_orb|False||13.88||False|False||||False
orb_low_2ndR8_hard|10744|AVAV|2026-05-28|admit|abstain|entry_window_gaps:29_of_29|False||197.31||False|False||||False
orb_low_2ndR8_hard|10747|KSS|2026-05-28|reject|no_trade|window_out_of_orb|False||15.51||False|False||||False
orb_low_2ndR8_hard|10743|KTOS|2026-05-28|admit|settled||True|64.34|61.68|69.66000000000001|False|False|stop_hit|-1.0||False
orb_low_2ndR8_hard|10746|PHR|2026-05-28|reject|no_trade|window_out_of_orb|False||10.53||False|False||||False
orb_low_2ndR8_hard|10742|RCAT|2026-05-28|admit|abstain|entry_window_gaps:29_of_29|False||11.955||False|False||||False
orb_low_2ndR8_hard|10745|SNOW|2026-05-28|abstain_float_band_straddles_bar|no_trade|window_out_of_orb|False||230.68||False|False||||False
orb_low_2ndR8_hard|10751|ASAN|2026-05-29|reject|no_trade|window_out_of_orb|False||7.356||False|False||||False
orb_low_2ndR8_hard|10752|BHVN|2026-05-29|abstain_float_band_straddles_bar|no_trade|window_out_of_orb|False||10.55||False|False||||False
orb_low_2ndR8_hard|10749|CHA|2026-05-29|reject|settled||True|11.79|11.32|12.729999999999997|True|False|stop_hit|1.1102230246251565e-16||False
orb_low_2ndR8_hard|10748|DELL|2026-05-29|admit|abstain|entry_window_gaps:29_of_29|False||416.98||False|False||||False
orb_low_2ndR8_hard|10750|PD|2026-05-29|reject|settled||True|9.39|9.26|9.650000000000002|False|False|stop_hit|-1.0||False
orb_low_2ndR8_hard|10756|ALOY|2026-06-01|abstain_float_band_straddles_bar|no_trade|window_out_of_orb|False||9.34||False|False||||False
orb_low_2ndR8_hard|10753|NOW|2026-06-01|admit|settled||True|136.17|133.7063|141.09739999999996|False|False|stop_hit|-1.0||False
orb_low_2ndR8_hard|10755|SAIC|2026-06-01|reject|no_trade|window_out_of_orb|False||113.75||False|False||||False
orb_low_2ndR8_hard|10757|SKM|2026-06-01|abstain_float_band_straddles_bar|no_trade|window_out_of_orb|False||40.6||False|False||||False
orb_low_2ndR8_hard|10754|TNDM|2026-06-01|abstain_float_band_straddles_bar|no_entry|never_crossed_orb_high|False||18.82||False|False||||False
orb_low_2ndR8_hard|10761|CAMT|2026-06-02|admit|settled||True|180.165|175.0|190.49499999999998|False|False|stop_hit|-0.7991771539206192||False
orb_low_2ndR8_hard|10762|GRRR|2026-06-02|abstain_float_band_straddles_bar|abstain|entry_window_gaps:29_of_29|False||22.4||False|False||||False
orb_low_2ndR8_hard|10758|HPE|2026-06-02|admit|abstain|entry_window_gaps:29_of_29|False||61.7206||False|False||||False
orb_low_2ndR8_hard|10760|LAC|2026-06-02|admit|settled||True|5.97|5.75|6.409999999999999|False|False|stop_hit|-1.0||False
orb_low_2ndR8_hard|10759|MRVL|2026-06-02|admit|abstain|entry_window_gaps:29_of_29|False||252.43||False|False||||False
orb_low_2ndR8_hard|10763|ABVX|2026-06-03|reject|settled||True|85.0|81.26|92.47999999999999|False|False|stop_hit|-1.0||False
orb_low_2ndR8_hard|10764|NVTS|2026-06-03|admit|abstain|entry_window_gaps:29_of_29|False||30.55||False|False||||False
orb_low_2ndR8_hard|10766|PGY|2026-06-04|abstain_float_band_straddles_bar|no_trade|window_out_of_orb|False||14.2||False|False||||False
orb_low_2ndR8_hard|10765|RUM|2026-06-04|reject|abstain|entry_window_gaps:20_of_20|False||9.4||False|False||||False
orb_low_2ndR8_hard|10769|AGX|2026-06-05|admit|abstain|entry_window_gaps:29_of_29|False||665.32||False|False||||False
orb_low_2ndR8_hard|10767|MRLN|2026-06-05|reject|settled||True|9.5|9.06|10.379999999999999|False|False|stop_hit|-1.0||False
orb_low_2ndR8_hard|10768|TTAN|2026-06-05|admit|abstain|entry_window_gaps:29_of_29|False||82.76||False|False||||False
orb_low_2ndR8_hard|10771|NRIX|2026-06-08|admit|abstain|entry_window_gaps:29_of_29|False||16.1||False|False||||False
orb_low_2ndR8_hard|10775|CBRL|2026-06-10|reject|no_trade|window_out_of_orb|False||43.15||False|False||||False
orb_low_2ndR8_hard|10777|ELVN|2026-06-11|reject|abstain|entry_window_gaps:29_of_29|False||43.02||False|False||||False
orb_low_2ndR8_hard|10778|IDCC|2026-06-11|abstain_float_band_straddles_bar|no_trade|window_out_of_orb|False||273.36||False|False||||False
orb_low_2ndR8_hard|10776|NAVN|2026-06-11|admit|abstain|entry_window_gaps:29_of_29|False||23.03||False|False||||False
orb_low_2ndR8_hard|12302|AKTS|2026-06-12|reject|no_trade|window_out_of_orb|False||21.1747||False|False||||False
orb_low_2ndR8_hard|12301|SHAZ|2026-06-12|admit|abstain|entry_window_gaps:29_of_29|False||67.29||False|False||||False
orb_low_2ndR8_hard|12305|AUGO|2026-06-15|reject|no_trade|window_out_of_orb|False||65.77||False|False||||False
orb_low_2ndR8_hard|12303|HQ|2026-06-15|reject|no_trade|window_out_of_orb|False||11.44||False|False||||False
orb_low_2ndR8_hard|12308|HYMC|2026-06-15|reject|no_trade|window_out_of_orb|False||28.64||False|False||||False
orb_low_2ndR8_hard|12304|IDR|2026-06-15|reject|no_trade|window_out_of_orb|False||40.2501||False|False||||False
orb_low_2ndR8_hard|12306|MMYT|2026-06-15|reject|no_trade|window_out_of_orb|False||44.8||False|False||||False
orb_low_2ndR8_hard|12307|XE|2026-06-15|reject|no_trade|window_out_of_orb|False||19.79||False|False||||False
orb_low_2ndR8_hard|12309|RXT|2026-06-16|admit|abstain|entry_window_gaps:29_of_29|False||6.61||False|False||||False
orb_low_2ndR8_hard|12313|AEHR|2026-06-17|admit|no_trade|window_out_of_orb|False||114.455||False|False||||False
orb_low_2ndR8_hard|12311|JBL|2026-06-17|admit|abstain|entry_window_gaps:25_of_25|False||407.4||False|False||||False
orb_low_2ndR8_hard|12312|LZB|2026-06-17|reject|no_trade|window_out_of_orb|False||42.1||False|False||||False
orb_low_2ndR8_hard|12310|QURE|2026-06-17|admit|abstain|entry_window_gaps:29_of_29|False||42.5||False|False||||False
orb_low_2ndR8_hard|12314|SWBI|2026-06-18|reject|abstain|entry_window_gaps:29_of_29|False||15.63||False|False||||False
orb_low_2ndR8_hard|12315|UUUU|2026-06-18|admit|abstain|entry_window_gaps:29_of_29|False||17.31||False|False||||False
orb_low_2ndR8_hard|12318|DFTX|2026-06-22|admit|abstain|entry_window_gaps:29_of_29|False||37.22||False|False||||False
orb_low_2ndR8_hard|12319|JBIO|2026-06-22|reject|no_trade|window_out_of_orb|False||17.9||False|False||||False
orb_low_2ndR8_hard|12316|MLTX|2026-06-22|admit|abstain|entry_window_gaps:29_of_29|False||19.75||False|False||||False
orb_low_2ndR8_hard|12317|SYRE|2026-06-22|admit|abstain|entry_window_gaps:29_of_29|False||95.0||False|False||||False
orb_low_2ndR8_hard|12320|ABSI|2026-06-24|abstain_float_band_straddles_bar|abstain|entry_window_gaps:29_of_29|False||9.3||False|False||||False
orb_low_2ndR8_hard|12321|FCEL|2026-06-24|admit|abstain|entry_window_gaps:29_of_29|False||23.68||False|False||||False
orb_low_2ndR8_hard|12322|WEN|2026-06-24|reject|settled||True|8.12|7.73|8.899999999999997|False|False|stop_hit|-1.0||False
orb_low_2ndR8_hard|12325|KYMR|2026-06-25|reject|no_trade|window_out_of_orb|False||106.17||False|False||||False
orb_low_2ndR8_hard|12323|MU|2026-06-25|admit|abstain|entry_window_gaps:29_of_29|False||1221.32||False|False||||False
orb_low_2ndR8_hard|12324|SNX|2026-06-25|admit|abstain|entry_window_gaps:29_of_29|False||282.16||False|False||||False
orb_low_2ndR8_hard|12326|ACAD|2026-06-26|reject|abstain|entry_window_gaps:29_of_29|False||25.88||False|False||||False
orb_low_2ndR8_hard|12327|CHTR|2026-06-29|reject|no_trade|window_out_of_orb|False||162.05||False|False||||False
orb_low_2ndR8_hard|12329|OUST|2026-06-29|abstain_float_band_straddles_bar|no_trade|window_out_of_orb|False||43.45||False|False||||False
orb_low_2ndR8_hard|12328|QDEL|2026-06-29|reject|no_trade|window_out_of_orb|False||16.73||False|False||||False
orb_low_2ndR8_hard|12330|AVAV|2026-06-30|reject|abstain|entry_window_gaps:29_of_29|False||170.02||False|False||||False
orb_low_2ndR8_hard|12331|SEDG|2026-06-30|admit|no_entry|never_crossed_orb_high|False||58.0||False|False||||False
orb_low_2ndR8_hard|12332|GRND|2026-07-01|reject|no_trade|window_out_of_orb|False||15.28||False|False||||False
orb_low_2ndR8_hard|12333|WULF|2026-07-06|admit|settled||True|24.61|23.8|26.229999999999997|False|False|stop_hit|-1.0||False
orb_low_2ndR8_hard|12334|DOCN|2026-07-07|admit|abstain|entry_window_gaps:29_of_29|False||143.63||False|False||||False
orb_low_2ndR8_hard|12335|KC|2026-07-08|reject|no_trade|window_out_of_orb|False||10.41||False|False||||False
orb_low_2ndR8_hard|12336|PENG|2026-07-08|admit|no_trade|window_out_of_orb|False||64.05||False|False||||False
orb_low_2ndR8_hard|12337|CRCL|2026-07-10|admit|settled||True|70.66|69.29|73.39999999999998|False|False|stop_hit|-1.0||False
orb_low_2ndR8_hard|12338|WDFC|2026-07-10|admit|settled||True|295.0|287.06|310.88|False|False|stop_hit|-1.0||False
orb_low_2ndR8_hard|12340|CLSK|2026-07-14|admit|abstain|entry_window_gaps:29_of_29|False||14.61||False|False||||False
orb_low_2ndR8_hard|12339|TSEM|2026-07-14|admit|settled||True|273.25|266.34|287.07000000000005|False|False|stop_hit|-1.0||False
orb_low_2ndR8_hard|12341|AEHR|2026-07-15|admit|abstain|entry_window_gaps:29_of_29|False||95.0||False|False||||False
orb_low_2ndR8_hard|12344|MANE|2026-07-15|admit|abstain|day0_fill_bar_stop_and_target|True|118.75|118.02|120.21000000000001|False|False||||False
orb_low_2ndR8_hard|12342|PRG|2026-07-15|reject|settled||True|45.46|45.18|46.02|True|True|stop_hit|3.0||False
orb_low_2ndR8_hard|12345|SG|2026-07-17|reject|no_trade|window_out_of_orb|False||6.69||False|False||||False
orb_low_2ndR8_hard|12346|HUT|2026-07-20|admit|abstain|day0_fill_bar_straddles_stop|True|103.48|101.4482|107.54360000000001|False|False||||False
orb_low_2ndR8_hard|12347|IREN|2026-07-20|admit|no_trade|window_out_of_orb|False||36.31||False|False||||False
orb_low_2ndR8_hard|12348|HAS|2026-07-21|admit|no_trade|window_out_of_orb|False||83.91||False|False||||False
orb_low_2ndR8_hard|12350|ARWR|2026-07-22|admit|abstain|entry_window_gaps:29_of_29|False||84.34||False|False||||False
orb_low_2ndR8_hard|12351|EFOR|2026-07-22|reject|abstain|no_930_bar_for_orb|False||||False|False||||False
orb_low_2ndR8_hard|12349|SMCI|2026-07-22|admit|settled||True|29.48|28.5|31.44|True|False|stop_hit|1.1102230246251565e-16||False
orb_low_2ndR8_hard|12353|CLF|2026-07-23|admit|settled||True|10.85|10.6|11.35|True|True|stop_hit|3.0||False
orb_low_2ndR8_hard|12352|NVCR|2026-07-23|reject|abstain|fwd_stop_and_target_same_day:2026-07-24|True|19.05|18.0|21.150000000000002|False|False||||False
orb_low_2ndR8_hard|12354|THC|2026-07-24|admit|settled||True|240.47|233.58|254.24999999999997|False|False|stop_hit|-1.0||False
orb_low_2ndR8_hard|12355|WKC|2026-07-24|admit|settled||True|39.995|39.0|41.98499999999999|False|False|stop_hit|-1.0||False
orb_low_2ndR8_hard|12357|NNE|2026-07-27|reject|no_trade|window_out_of_orb|False||16.23||False|False||||False
orb_low_2ndR8_hard|12356|QBTS|2026-07-27|admit|settled||True|18.17|17.75|19.010000000000005|True|False|stop_hit|0.0||False
orb_low_2ndR8_hard|12358|CORZ|2026-07-28|admit|no_entry|never_crossed_orb_high|False||20.09||False|False||||False
orb_low_2ndR8_hard|12359|TER|2026-07-29|admit|settled||True|369.3|358.615|390.67|False|False|stop_hit|-1.0||False
orb_low_2ndR8_hard|12360|TEVA|2026-07-29|admit|no_trade|window_out_of_orb|False||33.67||False|False||||False
orb_low_2ndR8_hard|12365|ARM|2026-07-30|admit|no_entry|never_crossed_orb_high|False||257.33||False|False||||False
orb_low_2ndR8_hard|12361|CORT|2026-07-30|admit|settled||True|112.0|104.75|126.5|False|False|sma_trail_stop|-0.20551724137930963||False
orb_low_2ndR8_hard|12364|EME|2026-07-30|admit|settled||True|788.31|771.66|821.6099999999999|True|False|stop_hit|-0.06686686686686538||True
orb_low_2ndR8_hard|12362|FTNT|2026-07-30|admit|settled||True|166.65|160.185|179.58|False|False|stop_hit|-1.0||False
orb_low_2ndR8_hard|12367|LRCX|2026-07-30|admit|no_trade|window_out_of_orb|False||301.73||False|False||||False
orb_low_2ndR8_hard|12363|PWR|2026-07-30|admit|settled||True|670.0|647.0|716.0|False|False|stop_hit|-1.0||False
orb_low_2ndR8_hard|12366|SIMO|2026-07-30|admit|no_entry|never_crossed_orb_high|False||255.89||False|False||||False
orb_low_2ndR8_hard|12373|BLZE|2026-07-31|admit|no_trade|window_out_of_orb|False||13.41||False|False||||False
orb_low_2ndR8_hard|12368|COHU|2026-07-31|admit|no_entry|never_crossed_orb_high|False||53.51||False|False||||False
orb_low_2ndR8_hard|12371|FET|2026-07-31|reject|abstain|day0_fill_bar_stop_and_target|True|61.42|61.07|62.120000000000005|False|False||||False
orb_low_2ndR8_hard|12370|FLNC|2026-07-31|admit|no_entry|never_crossed_orb_high|False||14.51||False|False||||False
orb_low_2ndR8_hard|12372|MPWR|2026-07-31|admit|settled||True|1522.57|1479.91|1607.8899999999996|False|False|stop_hit|-1.0||False
orb_low_2ndR8_hard|12369|NWL|2026-07-31|admit|settled||True|6.66|6.47|7.040000000000001|True|False|stop_hit|1.1102230246251568e-16||False
orb_low_2ndR8_hard|12374|FTK|2026-08-03|admit|settled||True|25.16|24.54|26.400000000000002|True|True|stop_hit|3.0||False
orb_low_2ndR8_hard|12375|LIND|2026-08-03|reject|no_trade|window_out_of_orb|False||30.77||False|False||||False
orb_low_2ndR8_hard|12379|AEIS|2026-08-04|admit|no_entry|never_crossed_orb_high|False||325.0001||False|False||||False
orb_low_2ndR8_hard|12384|AMRC|2026-08-04|reject|no_trade|window_out_of_orb|False||31.0||False|False||||False
orb_low_2ndR8_hard|12376|BLZE|2026-08-04|admit|settled||True|21.7499|20.1|25.049699999999998|False|False|stop_hit|-1.0||False
orb_low_2ndR8_hard|12382|BTDR|2026-08-04|admit|settled||True|12.85|12.48|13.589999999999998|False|False|stop_hit|-1.0||False
orb_low_2ndR8_hard|12380|CAT|2026-08-04|admit|no_entry|never_crossed_orb_high|False||920.0||False|False||||False
orb_low_2ndR8_hard|12385|INSP|2026-08-04|reject|no_trade|window_out_of_orb|False||63.225||False|False||||False
orb_low_2ndR8_hard|12378|LIFE|2026-08-04|admit|no_entry|never_crossed_orb_high|False||27.33||False|False||||False
orb_low_2ndR8_hard|12377|PLTR|2026-08-04|admit|open_at_horizon||True|148.63|143.28|159.32999999999998|True|False|||5.370716510903432|False
orb_low_2ndR8_hard|12386|TSAT|2026-08-04|admit|no_trade|window_out_of_orb|False||43.12||False|False||||False
orb_low_2ndR8_hard|12381|VOYG|2026-08-04|admit|no_trade|setup:zero_range|False||||False|False||||False
orb_low_2ndR8_hard|12383|ZBRA|2026-08-04|admit|open_at_horizon||True|345.6|329.4725|377.855|True|False|||0.995297886632563|False
orb_low_2ndR8_hard|12387|APPS|2026-08-05|abstain_float_band_straddles_bar|settled||True|13.15|11.9|15.65|False|False|stop_hit|-1.0||False
orb_low_2ndR8_hard|12395|ECG|2026-08-05|admit|no_trade|window_out_of_orb|False||146.89||False|False||||False
orb_low_2ndR8_hard|12396|HGTY|2026-08-05|abstain_float_band_straddles_bar|abstain|no_930_bar_for_orb|False||||False|False||||False
orb_low_2ndR8_hard|12392|KMT|2026-08-05|admit|no_entry|never_crossed_orb_high|False||39.01||False|False||||False
orb_low_2ndR8_hard|12388|KODK|2026-08-05|abstain_float_band_straddles_bar|no_trade|setup:zero_range|False||||False|False||||False
orb_low_2ndR8_hard|12390|KTOS|2026-08-05|admit|settled||True|59.93|57.0|65.78999999999999|False|False|stop_hit|-1.0||False
orb_low_2ndR8_hard|12391|PRGO|2026-08-05|reject|settled||True|12.98|12.62|13.700000000000003|False|False|stop_hit|-1.0||False
orb_low_2ndR8_hard|12394|ROCK|2026-08-05|abstain_float_band_straddles_bar|no_trade|window_out_of_orb|False||50.77||False|False||||False
orb_low_2ndR8_hard|12389|TATT|2026-08-05|abstain_float_band_straddles_bar|settled||True|51.22|49.28|55.099999999999994|False|False|stop_hit|-1.0||False
orb_low_2ndR8_hard|12398|AEVA|2026-08-06|reject|settled||True|26.09|23.01|32.25|False|False|stop_hit|-1.0||False
orb_low_2ndR8_hard|12406|CAI|2026-08-06|reject|no_trade|window_out_of_orb|False||17.945||False|False||||False
orb_low_2ndR8_hard|12407|DCTH|2026-08-06|reject|no_trade|window_out_of_orb|False||14.0||False|False||||False
orb_low_2ndR8_hard|12400|INSM|2026-08-06|admit|settled||True|129.41|126.15|135.92999999999998|True|False|stop_hit|0.0||False
orb_low_2ndR8_hard|12401|LFST|2026-08-06|admit|no_entry|never_crossed_orb_high|False||10.1001||False|False||||False
orb_low_2ndR8_hard|12402|RDW|2026-08-06|admit|no_entry|never_crossed_orb_high|False||12.23||False|False||||False
orb_low_2ndR8_hard|12397|SITM|2026-08-06|admit|no_entry|never_crossed_orb_high|False||636.615||False|False||||False
orb_low_2ndR8_hard|12403|SOUN|2026-08-06|reject|no_trade|window_out_of_orb|False||7.51||False|False||||False
orb_low_2ndR8_hard|12404|TASK|2026-08-06|reject|no_trade|window_out_of_orb|False||7.02||False|False||||False
orb_low_2ndR8_hard|12405|TRUP|2026-08-06|reject|no_trade|window_out_of_orb|False||26.3||False|False||||False
orb_low_2ndR8_hard|12399|U|2026-08-06|admit|open_at_horizon||True|36.61|34.8|40.230000000000004|True|False|||2.6887661141804773|False
orb_low_2ndR8_hard|12419|ACMR|2026-08-07|admit|no_entry|never_crossed_orb_high|False||84.0||False|False||||False
orb_low_2ndR8_hard|12415|CRSR|2026-08-07|reject|settled||True|12.69|12.11|13.85|True|False|stop_hit|0.0||False
orb_low_2ndR8_hard|12408|DOCS|2026-08-07|reject|abstain|entry_window_gaps:8_of_29|False||38.38||False|False||||False
orb_low_2ndR8_hard|12412|FIGS|2026-08-07|admit|settled||True|15.5|15.19|16.12|True|False|stop_hit|1.1102230246251565e-16||False
orb_low_2ndR8_hard|12414|FROG|2026-08-07|admit|no_entry|never_crossed_orb_high|False||90.12||False|False||||False
orb_low_2ndR8_hard|12417|INOD|2026-08-07|abstain_float_band_straddles_bar|no_entry|never_crossed_orb_high|False||75.15||False|False||||False
orb_low_2ndR8_hard|12421|MTW|2026-08-07|reject|no_trade|setup:zero_range|False||||False|False||||False
orb_low_2ndR8_hard|12416|NET|2026-08-07|admit|settled||True|318.5|311.0|333.5|False|False|stop_hit|-1.0||False
orb_low_2ndR8_hard|12424|ONTO|2026-08-07|admit|no_trade|window_out_of_orb|False||295.0||False|False||||False
orb_low_2ndR8_hard|12423|PRAA|2026-08-07|reject|no_trade|window_out_of_orb|False||20.33||False|False||||False
orb_low_2ndR8_hard|12422|PSIX|2026-08-07|reject|no_trade|window_out_of_orb|False||38.28||False|False||||False
orb_low_2ndR8_hard|12409|PUBM|2026-08-07|reject|settled||True|17.89|17.07|19.53|False|False|stop_hit|-1.0||False
orb_low_2ndR8_hard|12411|QNST|2026-08-07|admit|settled||True|19.8|19.21|20.98|True|False|stop_hit|0.0||False
orb_low_2ndR8_hard|12410|TEAM|2026-08-07|admit|settled||True|146.8|143.21|153.98000000000002|False|False|stop_hit|-1.0||False
orb_low_2ndR8_hard|12413|TWLO|2026-08-07|admit|abstain|day0_fill_bar_straddles_stop|True|237.0|233.51|243.98000000000002|False|False||||False
orb_low_2ndR8_hard|12418|WLDN|2026-08-07|reject|settled||True|86.7475|85.44|89.36250000000001|False|False|stop_hit|-1.0||False
orb_low_2ndR8_hard|12426|ABCL|2026-08-10|admit|open_at_horizon||True|8.96|8.4|10.080000000000002|True|False|||3.666666666666663|False
orb_low_2ndR8_hard|12428|ACHR|2026-08-10|reject|no_trade|window_out_of_orb|False||6.26||False|False||||False
orb_low_2ndR8_hard|12429|NESR|2026-08-10|abstain_float_band_straddles_bar|no_trade|window_out_of_orb|False||31.86||False|False||||False
orb_low_2ndR8_hard|12425|SLN|2026-08-10|reject|no_entry|never_crossed_orb_high|False||16.25||False|False||||False
orb_low_2ndR8_hard|12427|TH|2026-08-10|abstain_float_band_straddles_bar|settled||True|16.09|15.52|17.23|False|False|stop_hit|-1.0||False
orb_low_2ndR8_hard|12430|BW|2026-08-11|admit|settled||True|12.08|11.5|13.24|False|False|stop_hit|-1.0||False
orb_low_2ndR8_hard|12432|FRMI|2026-08-11|admit|abstain|day0_fill_bar_straddles_stop|True|7.24|7.05|7.620000000000001|False|False||||False
orb_low_2ndR8_hard|12431|RIOT|2026-08-11|admit|no_entry|never_crossed_orb_high|False||22.86||False|False||||False
orb_low_2ndR8_hard|12434|RPD|2026-08-11|admit|no_trade|window_out_of_orb|False||12.76||False|False||||False
orb_low_2ndR8_hard|12433|SE|2026-08-11|admit|no_entry|never_crossed_orb_high|False||125.0847||False|False||||False
orb_low_2ndR8_hard|12440|ATRO|2026-08-12|admit|settled||True|85.25|79.5|96.75|False|False|stop_hit|-0.528521739130435||False
orb_low_2ndR8_hard|12443|BE|2026-08-12|admit|no_trade|window_out_of_orb|False||235.21||False|False||||False
orb_low_2ndR8_hard|12439|BRUN|2026-08-12|reject|no_entry|never_crossed_orb_high|False||20.3||False|False||||False
orb_low_2ndR8_hard|12442|CRWV|2026-08-12|reject|no_trade|window_out_of_orb|False||108.05||False|False||||False
orb_low_2ndR8_hard|12435|EROC|2026-08-12|admit|abstain|day0_fill_bar_straddles_stop|True|13.16|12.75|13.98|False|False||||False
orb_low_2ndR8_hard|12436|GLBE|2026-08-12|admit|settled||True|42.34|41.01|45.000000000000014|False|False|stop_hit|-1.0||False
orb_low_2ndR8_hard|12441|HRB|2026-08-12|admit|no_trade|window_out_of_orb|False||54.49||False|False||||False
orb_low_2ndR8_hard|12444|MRX|2026-08-12|abstain_float_band_straddles_bar|no_trade|window_out_of_orb|False||62.6||False|False||||False
orb_low_2ndR8_hard|12438|NBIS|2026-08-12|admit|settled||True|228.44|218.12|249.07999999999998|True|False|stop_hit|-1.1102230246251565e-16||False
orb_low_2ndR8_hard|12437|WYFI|2026-08-12|reject|settled||True|28.31|27.26|30.409999999999993|False|False|stop_hit|-1.0||False
orb_low_2ndR8_hard|12450|BLSH|2026-08-13|reject|no_trade|window_out_of_orb|False||24.92||False|False||||False
orb_low_2ndR8_hard|12447|CGEM|2026-08-13|admit|no_entry|never_crossed_orb_high|False||19.95||False|False||||False
orb_low_2ndR8_hard|12446|CRMD|2026-08-13|abstain_float_band_straddles_bar|settled||True|8.75|8.39|9.469999999999999|False|False|stop_hit|-1.0177777777777808||True
orb_low_2ndR8_hard|12445|HLIT|2026-08-13|admit|settled||True|14.48|13.68|16.080000000000002|False|False|stop_hit|-1.0||False
orb_low_2ndR8_hard|12449|KURA|2026-08-13|abstain_float_band_straddles_bar|no_trade|window_out_of_orb|False||10.4||False|False||||False
orb_low_2ndR8_hard|12448|OMER|2026-08-13|reject|no_trade|window_out_of_orb|False||16.54||False|False||||False
orb_low_2ndR8_hard|12453|ETON|2026-08-14|admit|open_at_horizon||True|55.4427|53.01|60.30810000000001|True|False|||2.0361463942669977|False
orb_low_2ndR8_hard|12451|HTFL|2026-08-14|admit|open_at_horizon||True|39.06|36.51|44.16000000000001|True|False|||3.6287581699346347|False
orb_low_2ndR8_hard|12455|LPTH|2026-08-14|abstain_float_band_straddles_bar|settled||True|14.93|14.47|15.849999999999998|False|False|stop_hit|-1.0||False
orb_low_2ndR8_hard|12456|NMAX|2026-08-14|abstain_float_band_straddles_bar|no_trade|window_out_of_orb|False||9.895||False|False||||False
orb_low_2ndR8_hard|12452|RDDT|2026-08-14|admit|settled||True|176.62|175.0|179.86|True|False|stop_hit|-1.1102230246251565e-16||False
orb_low_2ndR8_hard|12457|STDN|2026-08-14|abstain_float_band_straddles_bar|no_trade|setup:zero_range|False||||False|False||||False
orb_low_2ndR8_hard|12454|VERA|2026-08-14|admit|abstain|day0_fill_bar_straddles_stop|True|31.29|30.3|33.269999999999996|False|False||||False
orb_low_2ndR8_hard|12458|ARGX|2026-08-17|admit|open_at_horizon||True|936.785|925.51|959.3349999999999|True|True|||6.138211382113827|False
orb_low_2ndR8_hard|12459|CBRS|2026-08-17|admit|no_trade|window_out_of_orb|False||223.44||False|False||||False
orb_low_2ndR8_hard|12460|AMLX|2026-08-18|admit|settled||True|30.07|28.58|33.050000000000004|False|False|stop_hit|-1.0||False
orb_low_2ndR8_hard|12461|MRNA|2026-08-19|admit|open_at_horizon||True|120.15|115.0|130.45000000000002|True|True|||4.640129449838186|False
orb_low_2ndR8_hard|12462|MRVL|2026-08-19|admit|settled||True|241.53|235.84|252.91|False|False|stop_hit|-1.0||False
orb_low_2ndR8_hard|12463|TEM|2026-08-19|reject|no_trade|window_out_of_orb|False||55.33||False|False||||False
orb_low_2ndR8_hard|12464|TWST|2026-08-19|admit|no_trade|window_out_of_orb|False||127.75||False|False||||False
orb_low_2ndR8_hard|12466|BULL|2026-08-20|admit|no_entry|never_crossed_orb_high|False||9.41||False|False||||False
orb_low_2ndR8_hard|12465|RARE|2026-08-20|admit|no_entry|never_crossed_orb_high|False||27.7||False|False||||False
orb_low_2ndR8_hard|12467|SCSC|2026-08-20|reject|no_entry|never_crossed_orb_high|False||64.45||False|False||||False
orb_low_2ndR8_hard|12468|UUUU|2026-08-21|abstain_float_band_straddles_bar|no_trade|window_out_of_orb|False||14.58||False|False||||False
orb_low_2ndR8_hard|12473|CHRN|2026-08-27|admit|no_trade|window_out_of_orb|False||22.0||False|False||||False
orb_low_2ndR8_hard|12469|CRWD|2026-08-27|admit|open_at_horizon||True|210.99|206.1|220.77000000000004|True|False|||3.3946830265848575|False
orb_low_2ndR8_hard|12471|DG|2026-08-27|admit|settled||True|127.84|126.6|130.32000000000002|False|False|stop_hit|-1.0||False
orb_low_2ndR8_hard|12470|OKTA|2026-08-27|admit|open_at_horizon||True|167.88|159.2|185.24|False|False|||0.5944700460829484|False
orb_low_2ndR8_hard|12472|VEEV|2026-08-27|admit|no_trade|window_out_of_orb|False||275.045||False|False||||False
orb_low_2ndR8_hard|12474|SOLS|2026-08-28|admit|settled||True|66.75|64.72|70.81|False|False|stop_hit|-1.0||False
orb_low_2ndR8_t3|10680|BW|2026-05-11|reject|settled||True|16.9999|16.49|18.019700000000004|True|True|time_close|6.503955023860877||False
orb_low_2ndR8_t3|10682|BZH|2026-05-11|reject|no_entry|never_crossed_orb_high|False||25.25||False|False||||False
orb_low_2ndR8_t3|10684|DRTS|2026-05-11|abstain_float_band_straddles_bar|settled||True|9.86|9.52|10.54|True|False|stop_hit|0.0||False
orb_low_2ndR8_t3|10683|MNDY|2026-05-11|admit|settled||True|86.6558|82.7|94.56739999999999|False|False|stop_hit|-1.0||False
