AAON|2026-05-28|COILED|14|140.82|129.3001|139.66|1934534
AAON|2026-05-28|COILED|15|149|125.23|129.25|7690748
AAON|2026-05-28|COILED|16|99.99|94.33|98.3|2117501
AAON|2026-05-28|COILED|17|94.66|88.49|93.66|1306202
AAON|2026-05-28|COILED|18|94.79|90.71|91.9|514550
AAON|2026-05-28|COILED|19|96.54|92.74|93.59|490926
AAON|2026-05-28|COILED|20|94.19|86.54|93.31|701146
AAON|2026-05-28|COILED|21|89.5|86.36|86.47|561277
AAON|2026-05-28|COILED|22|90.81|85.6338|88.08|782799
AAON|2026-05-28|COILED|23|101|91.01|91.64|1567454
AAON|2026-05-28|COILED|24|101.9799|96.38|99.59|906527
AAON|2026-05-28|COILED|25|100.525|96.6281|98.71|621635
AAON|2026-05-28|COILED|26|98.205|95.36|96.86|669372
AAON|2026-05-28|COILED|27|100.47|94.8364|95.74|640480
AAON|2026-05-28|COILED|28|98.29|92.82|97.9|623700
AAON|2026-05-28|COILED|29|98.22|93.0975|93.98|2148973
AAON|2026-05-28|COILED|30|92.9|90|91.48|780333
AAON|2026-05-28|COILED|31|93.53|87.32|92.6|1414562
AAON|2026-05-28|COILED|32|96.205|92.51|93.81|789339
AAON|2026-05-28|COILED|33|93.79|89.79|93.54|585382
AAON|2026-05-28|COILED|34|93.67|91.01|93.17|484831
AAON|2026-05-28|COILED|35|91.59|85.77|90.77|444925
AAON|2026-05-28|COILED|36|88.87|85.47|87.37|837483
AAON|2026-05-28|COILED|37|81.95|79.0001|80.88|495996
AAON|2026-05-28|COILED|38|83.08|80.085|81.25|638513
AAON|2026-05-28|COILED|39|83.785|78.74|81.36|630163
AAON|2026-05-28|COILED|40|86.325|83.52|83.65|725357
AAON|2026-05-29|COILED|1|142.95|137.8901|140.2|1034770
AAON|2026-05-29|COILED|2|143.34|132.63|142.26|930345
AAON|2026-05-29|COILED|3|145.87|138.86|139.54|1027449
AAON|2026-05-29|COILED|4|142.44|137.68|141.12|1155621
AAON|2026-05-29|COILED|5|137.0899|128.3669|134.6|943930
AAON|2026-05-29|COILED|6|133.79|127.89|132.39|1037611
AAON|2026-05-29|COILED|7|133.93|128.57|133.76|883992
AAON|2026-05-29|COILED|8|134.38|126.67|130.27|1062861
AAON|2026-05-29|COILED|9|136.09|130.75|133.94|936892
AAON|2026-05-29|COILED|10|136.63|130|135.49|1159126
AAON|2026-05-29|COILED|11|141.27|132.92|140|1005541
AAON|2026-05-29|COILED|12|139.3223|128.98|135.37|1523285
AAON|2026-05-29|COILED|13|139.055|126.165|133.66|1738079
AAON|2026-05-29|COILED|14|146.415|136.0501|141.7|1393347
AAON|2026-05-29|COILED|15|140.82|129.3001|139.66|1934534
AAON|2026-05-29|COILED|16|149|125.23|129.25|7690748
AAON|2026-05-29|COILED|17|99.99|94.33|98.3|2117501
AAON|2026-05-29|COILED|18|94.66|88.49|93.66|1306202
AAON|2026-05-29|COILED|19|94.79|90.71|91.9|514550
AAON|2026-05-29|COILED|20|96.54|92.74|93.59|490926
AAON|2026-05-29|COILED|21|94.19|86.54|93.31|701146
AAON|2026-05-29|COILED|22|89.5|86.36|86.47|561277
AAON|2026-05-29|COILED|23|90.81|85.6338|88.08|782799
AAON|2026-05-29|COILED|24|101|91.01|91.64|1567454
AAON|2026-05-29|COILED|25|101.9799|96.38|99.59|906527
AAON|2026-05-29|COILED|26|100.525|96.6281|98.71|621635
AAON|2026-05-29|COILED|27|98.205|95.36|96.86|669372
AAON|2026-05-29|COILED|28|100.47|94.8364|95.74|640480
AAON|2026-05-29|COILED|29|98.29|92.82|97.9|623700
AAON|2026-05-29|COILED|30|98.22|93.0975|93.98|2148973
AAON|2026-05-29|COILED|31|92.9|90|91.48|780333
AAON|2026-05-29|COILED|32|93.53|87.32|92.6|1414562
AAON|2026-05-29|COILED|33|96.205|92.51|93.81|789339
AAON|2026-05-29|COILED|34|93.79|89.79|93.54|585382
AAON|2026-05-29|COILED|35|93.67|91.01|93.17|484831
AAON|2026-05-29|COILED|36|91.59|85.77|90.77|444925
AAON|2026-05-29|COILED|37|88.87|85.47|87.37|837483
AAON|2026-05-29|COILED|38|81.95|79.0001|80.88|495996
AAON|2026-05-29|COILED|39|83.08|80.085|81.25|638513
AAON|2026-05-29|COILED|40|83.785|78.74|81.36|630163
AAON|2026-06-01|COILED|1|141.295|136.01|138.66|1114554
AAON|2026-06-01|COILED|2|142.95|137.8901|140.2|1034770
AAON|2026-06-01|COILED|3|143.34|132.63|142.26|930345
AAON|2026-06-01|COILED|4|145.87|138.86|139.54|1027449
AAON|2026-06-01|COILED|5|142.44|137.68|141.12|1155621
AAON|2026-06-01|COILED|6|137.0899|128.3669|134.6|943930
AAON|2026-06-01|COILED|7|133.79|127.89|132.39|1037611
AAON|2026-06-01|COILED|8|133.93|128.57|133.76|883992
AAON|2026-06-01|COILED|9|134.38|126.67|130.27|1062861
AAON|2026-06-01|COILED|10|136.09|130.75|133.94|936892
AAON|2026-06-01|COILED|11|136.63|130|135.49|1159126
AAON|2026-06-01|COILED|12|141.27|132.92|140|1005541
AAON|2026-06-01|COILED|13|139.3223|128.98|135.37|1523285
AAON|2026-06-01|COILED|14|139.055|126.165|133.66|1738079
AAON|2026-06-01|COILED|15|146.415|136.0501|141.7|1393347
AAON|2026-06-01|COILED|16|140.82|129.3001|139.66|1934534
AAON|2026-06-01|COILED|17|149|125.23|129.25|7690748
AAON|2026-06-01|COILED|18|99.99|94.33|98.3|2117501
AAON|2026-06-01|COILED|19|94.66|88.49|93.66|1306202
AAON|2026-06-01|COILED|20|94.79|90.71|91.9|514550
AAON|2026-06-01|COILED|21|96.54|92.74|93.59|490926
AAON|2026-06-01|COILED|22|94.19|86.54|93.31|701146
AAON|2026-06-01|COILED|23|89.5|86.36|86.47|561277
AAON|2026-06-01|COILED|24|90.81|85.6338|88.08|782799
AAON|2026-06-01|COILED|25|101|91.01|91.64|1567454
AAON|2026-06-01|COILED|26|101.9799|96.38|99.59|906527
AAON|2026-06-01|COILED|27|100.525|96.6281|98.71|621635
AAON|2026-06-01|COILED|28|98.205|95.36|96.86|669372
AAON|2026-06-01|COILED|29|100.47|94.8364|95.74|640480
AAON|2026-06-01|COILED|30|98.29|92.82|97.9|623700
AAON|2026-06-01|COILED|31|98.22|93.0975|93.98|2148973
AAON|2026-06-01|COILED|32|92.9|90|91.48|780333
AAON|2026-06-01|COILED|33|93.53|87.32|92.6|1414562
AAON|2026-06-01|COILED|34|96.205|92.51|93.81|789339
AAON|2026-06-01|COILED|35|93.79|89.79|93.54|585382
