src|tag|ticker|alert_date|n_bars|reason|thin_history|open|prior_close|gap_open_pct|adr20_pct|overhead_vol_frac|overhead_vol_frac_60d|overhead_vol_frac_at_prior_close|n_gaps|n_unfilled_gaps|overhead_unfilled_gap_span_adr|inside_unfilled_gap|nearest_overhead_gap_bottom_adr|n_levels|n_qualified|zones_overhead_at_prior_close|zones_cleared|zones_remaining|zones_remaining_in_band|adr_to_next_zone|blue_sky|rmv_15|rmv_tight|base_range_adr|base_gap_max_adr|base_gap_span_adr|base_gap_count_1p0x|tight_v2|label|trailing_high|near_high_frac|open_above_trailing_high|advd20|first_bar|last_prior_bar
prod|cohort|IREX|2026-04-14|117||0|29.79|26.93|10.6201|14.8207|0.54715|0.422899|0.700371|9|1|0.277774|0|13.7134|15|12|12|1|11|3|0.209599|0|60.1508|0|4.21411|0.0501127|0.0501127|0|0|IFFY_AT_FIRST_ZONE|155.277|0.173432|0|2.03388e+07|2025-10-23|2026-04-13
prod|cohort|LCID|2026-04-14|184||0|9.68|9.24|4.7619|5.55849|0.939016|0.773571|0.973535|11|3|0.858452|0|6.78361|25|17|17|0|17|2|0.520387|0|54.6065|0|4.01533|0|0|0|0|INTO_SUPPLY|33.1|0.279154|0|5.36142e+07|2025-07-21|2026-04-13
prod|cohort|LUNL|2026-04-14|62||0|21.57|19.22|12.2268|21.9139|0.0381457|0.0385612|0.0925436|3|1|0|0||4|4|4|2|2|2|0.966824|0|37.7742|0|3.02611|0.144434|0.144434|0|0|INTO_SUPPLY|26.85|0.715829|0|7.68826e+06|2026-01-13|2026-04-13
prod|cohort|MAKO|2026-04-14|10||1|7.31|7.1|2.95775|6.62004|0|0|0.0159375|0|0|0|0||0|0|0|0|0|0||1|||2.60094|0|0|0||CLEAR_AIR|7.2|0.986111|1|912897|2026-03-30|2026-04-13
prod|cohort|MGTX|2026-04-14|184||0|9.78|9.63|1.55763|5.97175|0.00176131|0.00529609|0.00717563|6|1|0|0||2|2|2|1|1|1|0.171222|0|32.1048|0|4.14438|0.372583|0.372583|0|0|IFFY_AT_FIRST_ZONE|9.88|0.974696|0|4.1543e+06|2025-07-21|2026-04-13
prod|cohort|MRAM|2026-04-14|184||0|11.78|11.11|6.0306|5.7356|0.335581|0.458629|0.457774|14|0|0|0||9|4|4|3|1|0|6.1422|0|55.8434|0|5.52451|0.366948|0.366948|0|0|LADDER_CLIMBING|17.24|0.644432|0|2.46665e+06|2025-07-21|2026-04-13
prod|cohort|MRVU|2026-04-14|42||0|62.43|58.04|7.56375|9.03583|0|0|0.0428452|9|5|0|0||0|0|0|0|0|0||1|50.0296|0|8.94789|0.450447|1.73179|0|0|CLEAR_AIR|60.17|0.9646|1|1.32773e+06|2026-02-11|2026-04-13
prod|cohort|MST|2026-04-14|184||0|23.4|21.8167|7.25728|7.43073|0.896171|0.706537|0.924325|26|6|5.55397|0|9.16729|22|21|21|1|20|1|0.579084|0|30.355|0|3.84965|0.493004|0.752057|0|0|INTO_SUPPLY|551.6|0.0395517|0|1.42285e+06|2025-07-21|2026-04-13
prod|cohort|MSTX|2026-04-14|184||0|23.34|21.52|8.45725|9.77754|0.777544|0.646425|0.889602|24|4|3.07001|0|6.55543|25|23|23|1|22|5|0.0489904|0|40.1045|0|3.34032|0.340002|0.414239|0|0|IFFY_AT_FIRST_ZONE|449.8|0.0478435|0|7.46116e+07|2025-07-21|2026-04-13
prod|cohort|MVLL|2026-04-14|184||0|16|14.8933|7.43086|9.77396|0.127091|0|0.172326|31|9|5.411|1|1.13522|4|3|3|0|3|0|7.04678|0|47.4104|0|8.23282|0.400502|1.11447|0|0|INTO_SUPPLY|29.599|0.503169|0|8.50637e+06|2025-07-21|2026-04-13
prod|cohort|NBIG|2026-04-14|115||0|17.03|15.77|7.98985|15.0187|0.00138034|0|0.00615317|12|1|0|0||1|1|1|0|1|1|0.946171|0|67.8555|0|7.22598|0.173478|0.223757|0|0|INTO_SUPPLY|19.45|0.810797|0|1.44735e+07|2025-10-27|2026-04-13
prod|cohort|NBIL|2026-04-14|129||0|24.205|22.32|8.44534|15.104|0.0166852|0|0.0324138|14|1|0|0||3|3|3|0|3|2|0.217866|0|66.8382|0|7.16145|0.178736|0.196344|0|0|IFFY_AT_FIRST_ZONE|38.58|0.578538|0|2.64855e+07|2025-10-07|2026-04-13
prod|cohort|NEBX|2026-04-14|149||0|25|23.17|7.89814|15.0367|0.0667145|0|0.0977106|16|1|0|0||4|4|4|0|4|2|0.340047|0|69.1238|0|7.1999|0.171283|0.233917|0|0|INTO_SUPPLY|32.8467|0.705398|0|3.82287e+07|2025-09-09|2026-04-13
prod|cohort|NNE|2026-04-14|184||0|23.33|21.87|6.67581|6.98974|0.910651|0.591219|0.932492|10|0|0|0||22|20|20|1|19|2|0.457642|0|58.3028|0|2.36077|0|0|0|0|INTO_SUPPLY|60.87|0.35929|0|3.48901e+07|2025-07-21|2026-04-13
prod|cohort|OCC|2026-04-14|184||0|11.86|11.57|2.50648|12.9144|0.000579355|0.00132797|0.00643412|8|1|0|0||0|0|0|0|0|0||1|55.5035|0|2.72328|0|0|0|0|CLEAR_AIR|11.91|0.971453|0|1.2886e+06|2025-07-21|2026-04-13
prod|cohort|OKLL|2026-04-14|184||0|8.315|6.94|19.8127|14.7577|0.836887|0.672508|0.890763|13|2|0.203813|0|8.11252|22|20|20|0|20|2|0.0285225|0|59.5951|0|3.18679|0.0373855|0.0502191|0|0|IFFY_AT_FIRST_ZONE|169.957|0.040834|0|3.28818e+07|2025-07-21|2026-04-13
prod|cohort|OKLO|2026-04-14|184||0|59.09|53.94|9.54765|7.4449|0.944141|0.729251|0.965473|12|0|0|0||21|17|17|1|16|2|0.328833|0|63.4041|0|2.85708|0.0172981|0.028317|0|0|INTO_SUPPLY|193.84|0.278271|0|3.92665e+08|2025-07-21|2026-04-13
prod|cohort|OMDA|2026-04-14|184||0|12.55|12.12|3.54785|5.95328|0.842622|0.685291|0.87657|6|2|0.160613|0|2.63673|25|23|23|1|22|3|0.334477|0|62.8219|0|3.32742|0|0|0|0|INTO_SUPPLY|26.915|0.450307|0|1.1667e+07|2025-07-21|2026-04-13
prod|cohort|ORCL|2026-04-14|184||0|167.93|155.62|7.91029|4.06506|0.693495|0.171249|0.784818|23|3|1.68023|0|0.561052|23|18|18|3|15|2|0.479018|0|100|0|3.00829|0.146417|0.163541|0|0|INTO_SUPPLY|345.72|0.450133|0|3.19343e+09|2025-07-21|2026-04-13
prod|cohort|ORCU|2026-04-14|98||0|12.15|10.54|15.2751|7.81437|0.368287|0.197167|0.643167|14|2|3.41262|0|1.81032|12|8|8|2|6|2|0.537156|0|96.9416|0|3.06851|0.198891|0.198891|0|0|INTO_SUPPLY|27.615|0.381677|0|5.80204e+06|2025-11-19|2026-04-13
prod|cohort|ORCX|2026-04-14|184||0|34.2|29.53|15.8144|7.98133|0.524625|0.199096|0.729233|23|4|3.69843|0|1.72541|25|15|15|2|13|2|0.445118|0|96.5553|0|2.9424|0.168444|0.168444|0|0|INTO_SUPPLY|181.59|0.162619|0|4.73374e+07|2025-07-21|2026-04-13
prod|cohort|PLU|2026-04-14|66||0|38|35.52|6.98198|20.6395|0.152455|0.159019|0.275037|1|0|0|0||3|2|2|0|2|2|0.63751|0|31.3882|0|2.25919|0|0|0|0|INTO_SUPPLY|44.14|0.804712|0|8.07932e+06|2026-01-07|2026-04-13
prod|cohort|PONY|2026-04-14|184||0|10.48|10.04|4.38247|6.07085|0.928776|0.70085|0.94804|21|5|1.1837|0|0.637825|23|23|23|0|23|0|1.61892|0|28.6614|1|4.97306|0.778582|1.4446|0|1|CLEARED_NOTHING|24.92|0.402889|0|5.21941e+07|2025-07-21|2026-04-13
prod|cohort|PRAX|2026-04-14|184||0|325.95|317|2.82334|5.44544|0.0362414|0.167775|0.0780033|9|3|0|0||8|7|7|2|5|4|0.0895804|0|29.9887|1|2.70685|0.0604768|0.0604768|0|1|IFFY_AT_FIRST_ZONE|356|0.89045|0|1.12269e+08|2025-07-21|2026-04-13
prod|cohort|PSTV|2026-04-14|184||0|6.02|5.41|11.2754|11.7617|0.975606|0.521836|0.982241|7|4|7.83837|0|1.2499|23|14|14|0|14|2|0.234445|0|100|0|5.71682|1.25195|1.25195|1|0|IFFY_AT_FIRST_ZONE|23.425|0.23095|0|1.04324e+06|2025-07-21|2026-04-13
prod|cohort|QBTX|2026-04-14|184||0|8.69|7.97|9.03388|13.3541|0.935151|0.82936|0.94607|12|2|0.550982|0|0.922037|25|20|20|1|19|1|0.0516169|0|38.8587|0|3.87059|0.147558|0.271633|0|0|IFFY_AT_FIRST_ZONE|171.187|0.0465574|0|1.16298e+07|2025-07-21|2026-04-13
prod|cohort|QPUX|2026-04-14|171||0|18.19|16.37|11.1179|11.7111|0.912947|0.801025|0.930367|15|5|1.60544|0|4.62856|19|17|17|1|16|1|1.07968|0|34.4576|0|3.75907|0.174334|0.244456|0|0|LADDER_CLIMBING|268.83|0.0608935|0|1.44372e+06|2025-08-07|2026-04-13
prod|cohort|QUBX|2026-04-14|184||0|9.07|8.33|8.88355|11.2508|0.961657|0.829737|0.978561|11|1|2.07703|0|48.4694|22|19|19|1|18|1|0.636975|0|39.3312|0|3.17522|0.24932|0.527693|0|0|INTO_SUPPLY|195.7|0.0425652|0|840339|2025-07-21|2026-04-13
prod|cohort|RDTL|2026-04-14|184||0|18.42|17.93|2.73285|10.6447|0.788768|0.384375|0.813631|15|2|1.81562|0|9.98592|22|19|19|1|18|4|0.428405|0|55.8785|0|3.47287|0.372397|0.523449|0|0|INTO_SUPPLY|89.84|0.199577|0|7.11998e+06|2025-07-21|2026-04-13
prod|cohort|RDWU|2026-04-14|50||0|12.46|11.36|9.6831|17.4526|0.154876|0.154876|0.330239|1|1|0|0||5|5|5|1|4|4|0.0689785|0|39.7575|0|2.5708|0.169521|0.169521|0|0|IFFY_AT_FIRST_ZONE|29.05|0.39105|0|1.88418e+06|2026-01-30|2026-04-13
prod|cohort|RENT|2026-04-14|184||0|6.76|5.79|16.753|6.63767|0.36116|0.368753|0.530204|4|0|0|0||11|10|10|5|5|1|0.913738|0|88.551|0|3.99511|0.18537|0.18537|0|0|INTO_SUPPLY|10.13|0.57157|0|224873|2025-07-21|2026-04-13
prod|cohort|RGTIW|2026-04-14|184||0|6.5|6.24|4.16667|11.915|0.740992|0.581301|0.776183|12|2|1.02637|0|18.3546|21|19|18|1|17|6|0|0|12.1047|1|3.04402|0|0|0|1|IFFY_AT_FIRST_ZONE|46.78|0.13339|0|590130|2025-07-21|2026-04-13
prod|cohort|RGTU|2026-04-14|184||0|17.72|16.38|8.18071|12.6193|0.932632|0.84256|0.95056|20|5|4.11188|0|3.45239|21|19|19|1|18|1|0.930178|0|28.4423|1|3.50656|0.176986|0.209463|0|1|INTO_SUPPLY|490.05|0.0334252|0|1.29774e+06|2025-07-21|2026-04-13
prod|cohort|RGTX|2026-04-14|184||0|18.1|16.7|8.38323|13.2324|0.932364|0.825938|0.94499|15|3|3.68005|0|10.4798|22|20|20|1|19|2|0.906027|0|29.9847|1|3.42333|0.016082|0.016082|0|1|INTO_SUPPLY|501.8|0.0332802|0|1.30013e+07|2025-07-21|2026-04-13
prod|cohort|RIOX|2026-04-14|184||0|30.41|28.58|6.40308|13.2485|0.66143|0.241307|0.696228|13|3|0.51379|0|9.43686|19|17|17|0|17|2|0.419471|0|35.5049|0|5.70909|1.18589|1.29855|1|0|INTO_SUPPLY|153.75|0.185886|0|4.09859e+06|2025-07-21|2026-04-13
prod|cohort|RKLX|2026-04-14|184||0|33.045|30.55|8.16694|15.4756|0.51895|0.565841|0.644718|11|0|0|0||26|26|26|2|24|12|0.0141183|0|27.4244|1|3.10074|0.149098|0.203551|0|1|IFFY_AT_FIRST_ZONE|78|0.391667|0|8.31487e+07|2025-07-21|2026-04-13
prod|cohort|ROBN|2026-04-14|184||0|19.93|18.2|9.50549|9.21453|0.903141|0.740307|0.942279|19|3|3.16643|0|3.62655|29|24|24|1|23|4|0.059898|0|41.0775|0|2.41304|0.516482|0.857142|0|0|IFFY_AT_FIRST_ZONE|123.06|0.147895|0|1.7817e+07|2025-07-21|2026-04-13
prod|cohort|ROLR|2026-04-14|184||0|10.51|5.09|106.483|9.9297|0.782579|0.582406|0.904911|10|2|1.06361|0|4.87729|3|2|2|2|0|0||1|91.4679|0|5.58272|0|0|0|0|LADDER_CLIMBING|33.68|0.151128|0|314043|2025-07-21|2026-04-13
prod|cohort|RONB|2026-04-14|81||0|23.15|22.98|0.739774|1.87211|0.852088|0.81312|0.875029|7|1|0.0230737|0|0.911412|11|10|10|1|9|3|0.346106|0|53.0351|0|2.50679|0.0754992|0.0754992|0|0|INTO_SUPPLY|25.68|0.89486|0|4.35759e+06|2025-12-15|2026-04-13
prod|cohort|SBET|2026-04-14|184||0|7.11|6.7|6.1194|5.3505|0.934553|0.520614|0.953826|20|6|1.36717|0|1.74807|22|17|17|3|14|1|1.0909|0|31.6725|0|4.34647|0.284541|0.732584|0|0|LADDER_CLIMBING|34.2899|0.195393|0|4.4662e+07|2025-07-21|2026-04-13
prod|cohort|SMCX|2026-04-14|184||0|11.67|10.82|7.85582|13.6871|0.666893|0.403848|0.667104|23|6|16.7411|1|34.0517|23|18|18|0|18|0|4.51496|0|43.9242|0|3.02325|0.105125|0.1225|0|0|INTO_SUPPLY|151.22|0.0715514|0|3.59777e+07|2025-07-21|2026-04-13
prod|cohort|SMR|2026-04-14|184||0|10.34|9.58|7.93319|6.26472|0.953534|0.867671|0.984262|13|3|0.749801|0|23.5114|27|22|22|0|22|1|1.01116|0|51.1407|0|3.95556|0.185332|0.185332|0|0|CLEARED_NOTHING|57.42|0.166841|0|2.1305e+08|2025-07-21|2026-04-13
prod|cohort|SMU|2026-04-14|184||0|12.03|10.49|14.6806|12.3227|0.949073|0.904894|0.976595|14|4|5.98345|0|1.43346|23|21|21|0|21|1|1.43346|0|49.8157|0|4.44382|0.209239|0.323442|0|0|CLEARED_NOTHING|780|0.0134487|0|7.4277e+06|2025-07-21|2026-04-13
prod|cohort|SMUP|2026-04-14|180||0|9.12|7.89|15.5894|11.922|0.965624|0.946763|0.98629|18|3|8.23378|0|1.49914|25|20|20|0|20|1|1.49914|0|48.7426|0|4.51721|0.203422|0.359091|0|0|CLEARED_NOTHING|683.5|0.0115435|0|712349|2025-07-25|2026-04-13
prod|cohort|SNAG|2026-04-14|78||0|6.25|6|4.16667|10.6116|0.360927|0.353828|0.425789|21|6|1.2002|0|0.452337|8|8|8|0|8|2|0.542804|0|53.2314|0|4.51072|0.097756|0.155807|0|0|INTO_SUPPLY|20.8|0.288462|0|286282|2025-12-18|2026-04-13
prod|cohort|SNOU|2026-04-14|184||0|13.64|13.42|1.63934|10.3448|0.894173|0.749477|0.897324|20|5|9.36995|0|16.1726|21|15|15|0|15|0|3.8496|0|100|0|6.6713|0.117371|0.117371|0|0|CLEARED_NOTHING|76.315|0.17585|0|568395|2025-07-21|2026-04-13
prod|cohort|SOFX|2026-04-14|184||0|11.25|10.65|5.6338|9.21147|0.911413|0.708825|0.938228|19|1|1.57292|0|25.2053|22|18|18|0|18|2|0.270195|0|41.5489|0|2.79829|0.180279|0.254379|0|0|INTO_SUPPLY|55.479|0.191965|0|6.20357e+06|2025-07-21|2026-04-13
prod|cohort|TEMT|2026-04-14|184||0|19.3|18.1|6.62983|10.8913|0.950282|0.843516|0.965486|18|3|0.939573|0|1.57943|24|21|21|0|21|1|1.28924|0|83.8062|0|2.7277|0.216646|0.432207|0|0|CLEARED_NOTHING|152.22|0.118907|0|4.23284e+06|2025-07-21|2026-04-13
prod|cohort|TVTX|2026-04-14|184||0|41.53|30.7|35.2769|5.32374|0.00104089|0|0.329736|4|1|0|0||11|9|9|9|0|0||1|100|0|3.18863|0.10439|0.10439|0|0|CLEAR_AIR|42.13|0.728697|0|3.64728e+07|2025-07-21|2026-04-13
prod|cohort|USAX|2026-04-14|62||0|16.75|15.54|7.78636|15.9785|0.833828|0.833056|0.878708|5|2|0.199634|0|0.990135|5|4|4|0|4|0|3.94933|0|62.1294|0|2.53429|0.640052|0.640052|0|0|CLEARED_NOTHING|73.35|0.211861|0|2.07334e+06|2026-01-13|2026-04-13
prod|cohort|WULX|2026-04-14|117||0|36.46|33.58|8.57653|15.4121|0.0160383|0|0.0599842|10|1|0|0||5|5|5|2|3|3|0.0943186|0|43.914|0|4.28345|0.251468|0.251468|0|0|IFFY_AT_FIRST_ZONE|43.2|0.777315|0|6.6675e+06|2025-10-23|2026-04-13
prod|cohort|XNDU|2026-04-14|11||1|12.55|11.49|9.22541|19.302|0.0406068|0.0406068|0.172842|1|1|0|0||0|0|0|0|0|0||1|||2.66649|0.0270892|0.0270892|0||CLEAR_AIR|12.97|0.885891|0|6.27508e+06|2026-03-27|2026-04-13
prod|cohort|XZO|2026-04-14|108||0|16.24|15.4|5.45455|5.00778|0.621745|0.231806|0.761176|3|1|0|0||14|12|12|3|9|3|0.0736539|0|47.0752|0|2.8841|0.711185|0.711185|0|0|IFFY_AT_FIRST_ZONE|24.6|0.626016|0|2.90457e+06|2025-11-05|2026-04-13
prod|cohort|ABX|2026-04-16|73||0|8.86|8.8|0.681818|5.57173|0.327241|0.384783|0.353503|3|0|0|0||6|5|5|0|5|3|0.0506426|0|34.4114|0|2.49765|0.290062|0.290062|0|0|IFFY_AT_FIRST_ZONE|10.535|0.835311|0|5.51834e+06|2025-12-30|2026-04-15
prod|cohort|AEHR|2026-04-16|186||0|84.66|73.22|15.6241|11.1451|0|0|0.00809559|15|4|0|0||0|0|0|0|0|0||1|23.41|1|7.90385|0.320261|0.559272|0|1|CLEAR_AIR|75.8782|0.964968|1|1.2247e+08|2025-07-21|2026-04-15
prod|cohort|ALGS|2026-04-16|186||0|8.08|7.42|8.89488|8.35538|0.69762|0.274478|0.824199|2|1|0.325871|0|0.177748|22|14|14|0|14|2|1.28867|0|83.4725|0|3.30265|0.301262|0.301262|0|0|CLEARED_NOTHING|13.6892|0.542033|0|378986|2025-07-21|2026-04-15
prod|cohort|ANL|2026-04-16|186||0|15|13.25|13.2075|15.8863|0.00454674|0.00750083|0.0159621|10|1|0|0||0|0|0|0|0|0||1|100|0|6.44861|0|0|0|0|CLEAR_AIR|15.79|0.839139|0|3.05369e+06|2025-07-21|2026-04-15
prod|cohort|APPX|2026-04-16|186||0|39.65|36.46|8.74931|12.4827|0.561014|0.27623|0.609908|25|4|1.71536|0|15.4342|17|11|11|2|9|0|1.83052|0|39.3822|0|3.7385|0.605529|0.818713|0|0|LADDER_CLIMBING|157.62|0.231316|0|1.65159e+07|2025-07-21|2026-04-15
prod|cohort|ARCX|2026-04-16|186||0|21.58|19.88|8.55131|9.31646|0.940666|0.701235|0.948972|13|1|0|0||23|15|15|0|15|1|0.674494|0|56.7257|0|4.39039|0.100315|0.138402|0|0|INTO_SUPPLY|158.9|0.12511|0|461591|2025-07-21|2026-04-15
prod|cohort|ARQQ|2026-04-16|186||0|17.61|16.23|8.50277|7.82283|0.881204|0.302069|0.914367|13|2|0|0||15|15|15|0|15|1|0.14518|0|89.9943|0|4.29644|0.311113|0.789812|0|0|IFFY_AT_FIRST_ZONE|62|0.261774|0|2.40841e+06|2025-07-21|2026-04-15
prod|cohort|BBGI|2026-04-16|185||0|14.3|13.72|4.22741|18.7864|0.213548|0.00529899|0.226633|16|1|0|0||1|0|0|0|0|0||1|92.9804|0|16.978|2.44112|2.44112|1|0|CLEAR_AIR|26.37|0.520288|0|73031.3|2025-07-21|2026-04-15
prod|cohort|CDNA|2026-04-16|186||0|21.75|17.57|23.7906|5.45523|0|0|0.287807|2|1|0|0||13|13|13|13|0|0||1|58.0521|0|2.35789|0|0|0|0|CLEAR_AIR|21.485|0.81778|1|1.05183e+07|2025-07-21|2026-04-15
prod|cohort|DLLL|2026-04-16|186||0|5.1438|5.0536|1.78487|9.55956|0.14652|0.138269|0.16092|29|8|60.6108|0|1.48701|7|4|4|0|4|2|1.32432|0|63.7151|0|2.92743|0.490395|0.490395|0|0|CLEARED_NOTHING|42.14|0.119924|0|3.30812e+06|2025-07-21|2026-04-15
prod|cohort|EOSU|2026-04-16|63||0|44.58|43.137|3.34516|19.0463|0.24763|0.245642|0.295103|4|3|19.6212|0|3.58269|6|6|6|0|6|1|0.548827|0|67.8114|0|5.62129|0.324843|0.324843|0|0|INTO_SUPPLY|762.5|0.0565731|0|888550|2026-01-14|2026-04-15
prod|cohort|GLND|2026-04-16|14||1|5.84|5.49|6.37523|26.6798|0.973532|0.973532|0.987488|1|1|0.109107|0|0.96913|1|1|1|0|1|0|2.02811|0|||3.50981|0.0829671|0.0829671|0||CLEARED_NOTHING|23|0.238696|0|1.02229e+07|2026-03-26|2026-04-15
prod|cohort|HIMS|2026-04-16|186||0|26.15|24.29|7.65747|7.31289|0.651271|0.126543|0.703794|13|2|0.188305|0|16.3675|19|15|15|1|14|2|0.726865|0|83.7733|0|3.7977|0.137917|0.145132|0|0|INTO_SUPPLY|70.43|0.344881|0|4.52371e+08|2025-07-21|2026-04-15
prod|cohort|HIMZ|2026-04-16|186||0|35.05|30.49|14.9557|14.4461|0.37118|0.16025|0.522105|13|2|0.138248|0|53.8515|20|15|15|0|15|2|0.128373|0|76.6093|0|3.83173|0.172693|0.203581|0|0|IFFY_AT_FIRST_ZONE|557.48|0.0546925|0|2.46129e+07|2025-07-21|2026-04-15
prod|cohort|HQ|2026-04-16|18||1|13|12.23|6.29599|12.8262|0.00424142|0.00424142|0.105312|1|1|0|0||0|0|0|0|0|0||1|82.6903|0|3.39738|0.112667|0.112667|0|0|CLEAR_AIR|13.4355|0.910275|0|468014|2026-03-20|2026-04-15
prod|cohort|IONL|2026-04-16|186||0|23.93|22.62|5.79134|14.0972|0.531259|0.129318|0.549008|11|2|0|0||18|18|18|1|17|0|4.77941|0|92.7791|0|8.76851|0.723712|1.40518|0|0|LADDER_CLIMBING|148.84|0.151975|0|4.9759e+06|2025-07-21|2026-04-15
prod|cohort|IONQ|2026-04-16|186||0|44.51|43.25|2.91329|7.36826|0.571503|0.115939|0.604237|7|2|0|0||16|16|16|1|15|2|0.0396388|0|100|0|7.79941|0.601543|1.22917|0|0|IFFY_AT_FIRST_ZONE|84.64|0.510988|0|5.24193e+08|2025-07-21|2026-04-15
prod|cohort|IONX|2026-04-16|186||0|45.81|43.33|5.72352|14.2378|0.523034|0.145044|0.542157|10|2|0|0||21|21|21|0|21|1|0.0827922|0|91.7822|0|8.61135|0.719115|1.42496|0|0|IFFY_AT_FIRST_ZONE|311.865|0.138938|0|3.12846e+07|2025-07-21|2026-04-15
prod|cohort|LITX|2026-04-16|55||0|39.29|38.96|0.847023|17.8669|0.174224|0.174224|0.18194|9|1|0|0||4|1|1|0|1|0|1.93449|0|40.9249|0|2.98647|0.478206|0.965615|0|0|CLEARED_NOTHING|52.87|0.736902|0|2.01466e+08|2026-01-27|2026-04-15
prod|cohort|MGTX|2026-04-16|186||0|9.55|11.25|-15.1111|6.76471|0.0316851|0.0893299|0.00780818|7|2|0.116094|0|0.154792|0|0|0|0|0|0||1|81.8623|0|6.05475|0.328908|0.444038|0|0|CLEARED_NOTHING|11.8499|0.949375|0|5.33932e+06|2025-07-21|2026-04-15
prod|cohort|MOVE|2026-04-16|186||0|15.13|14.725|2.75042|16.8022|0.180364|0.329837|0.223434|8|3|0|0||3|0|0|0|0|0||1|52.3351|0|4.52747|0.143121|0.143121|0|0|CLEAR_AIR|25.6775|0.573459|0|677692|2025-07-21|2026-04-15
prod|cohort|MRLN|2026-04-16|21||1|17|14.29|18.9643|20.1926|0|0|0.0146253|0|0|0|0||1|1|1|1|0|0||1|47.6246|0|4.00091|0|0|0|0|CLEAR_AIR|14.69|0.972771|1|1.34683e+07|2026-03-17|2026-04-15
prod|cohort|NEXA|2026-04-16|186||0|16.455|14.65|12.3208|6.17552|0|0|0.00545441|12|4|0|0||2|2|2|2|0|0||1|100|0|7.33767|0.294571|0.685597|0|0|CLEAR_AIR|14.94|0.980589|1|4.84219e+06|2025-07-21|2026-04-15
prod|cohort|NN|2026-04-16|186||0|18.665|16.97|9.98821|8.0905|0.024535|0.0714253|0.199384|3|1|0|0||10|10|10|8|2|2|0.768165|0|29.283|1|3.68028|0.0492568|0.0492568|0|1|INTO_SUPPLY|19.91|0.852336|0|2.5995e+07|2025-07-21|2026-04-15
prod|cohort|NNE|2026-04-16|186||0|25.5|24.29|4.98147|6.58823|0.859799|0.407449|0.889967|11|1|0|0||20|18|18|1|17|1|0.625001|0|68.5167|0|3.79644|0.694037|0.694037|0|0|INTO_SUPPLY|60.87|0.399047|0|3.48901e+07|2025-07-21|2026-04-15
prod|cohort|NUCL|2026-04-16|35||0|10.25|9.52|7.66807|12.6779|0|0|0.00728441|2|0|0|0||0|0|0|0|0|0||1|41.1999|0|3.27132|0.0703409|0.0703409|0|0|CLEAR_AIR|9.6499|0.986539|1|1.81251e+06|2026-02-25|2026-04-15
prod|cohort|OFG|2026-04-16|186||0|42.21|42.44|-0.541942|1.95051|0.31213|0.0964421|0.263335|10|2|0|0||8|7|7|0|7|1|1.22676|0|56.5824|0|4.30209|0.405626|0.405626|0|0|CLEARED_NOTHING|45.82|0.926233|0|9.95059e+06|2025-07-21|2026-04-15
prod|cohort|OKLL|2026-04-16|186||0|10.64|9.45|12.5926|14.8967|0.692513|0.401856|0.773178|14|3|0.157791|0|4.8138|21|19|19|2|17|2|0.227129|0|82.4407|0|4.77437|0.623895|0.673645|0|0|IFFY_AT_FIRST_ZONE|169.957|0.0556025|0|3.42895e+07|2025-07-21|2026-04-15
prod|cohort|OKLO|2026-04-16|186||0|67.61|63.35|6.72455|7.57174|0.8317|0.342656|0.894663|13|1|0|0||19|15|15|3|12|1|0.496166|0|89.4791|0|4.67414|0.553352|0.581195|0|0|INTO_SUPPLY|193.84|0.326816|0|4.14117e+08|2025-07-21|2026-04-15
prod|cohort|OKTG|2026-04-16|102||0|9.12|8.149|11.9156|6.72497|0.762397|0.70674|0.776526|40|14|7.70612|0|0.554362|13|11|11|0|11|0|4.14296|0|53.8206|0|7.01478|1.62421|2.75825|1|0|CLEARED_NOTHING|19.0992|0.426667|0|77315.2|2025-11-17|2026-04-15
prod|cohort|ONTO|2026-04-16|186||0|288|258.9|11.2399|5.41788|0|0|0.00277073|24|5|0|0||0|0|0|0|0|0||1|25.5061|1|6.0389|0.43471|0.821324|0|1|CLEAR_AIR|263.39|0.982953|1|1.58944e+08|2025-07-21|2026-04-15
prod|cohort|ORCU|2026-04-16|100||0|13.435|12.49|7.56605|8.03075|0.255732|0.0709807|0.321247|15|3|3.00306|0|0.402064|9|6|6|2|4|1|0.402064|0|100|0|5.48965|0.915598|1.10913|0|0|INTO_SUPPLY|27.615|0.45229|0|6.11437e+06|2025-11-19|2026-04-15
prod|cohort|ORCX|2026-04-16|186||0|37.68|34.97|7.7495|8.18398|0.44086|0.079973|0.48711|24|5|3.27374|0|0.398771|22|13|13|2|11|1|0.398771|0|100|0|5.37336|0.887067|1.05134|0|0|INTO_SUPPLY|181.59|0.192577|0|4.73374e+07|2025-07-21|2026-04-15
prod|cohort|PLU|2026-04-16|68||0|35.96|35.79|0.474993|21.0781|0.261084|0.272615|0.269998|1|0|0|0||3|2|2|0|2|2|0.928797|0|46.0525|0|2.21372|0|0|0|0|INTO_SUPPLY|44.14|0.810829|0|8.40149e+06|2026-01-07|2026-04-15
prod|cohort|PONX|2026-04-16|151||0|50.6|47.2|7.20339|11.4106|0.475011|0.429396|0.548573|30|7|0.65815|1|5.81943|15|10|10|0|10|2|0.606191|0|45.0548|0|6.15597|1.17353|1.64463|1|0|INTO_SUPPLY|144.1|0.32755|0|375987|2025-09-09|2026-04-15
