ticker|d|t_ms|o|h|l|c|v
RDW|2026-08-07|1786121160000|13.465|13.48|13.4516|13.475|59420
RDW|2026-08-07|1786121220000|13.475|13.48|13.455|13.465|36590
RDW|2026-08-07|1786121280000|13.465|13.495|13.465|13.485|55974
RDW|2026-08-07|1786121340000|13.485|13.489|13.47|13.485|34247
RDW|2026-08-07|1786121400000|13.485|13.5|13.475|13.49|26612
RDW|2026-08-07|1786121460000|13.49|13.49|13.41|13.4101|44765
RDW|2026-08-07|1786121520000|13.415|13.42|13.4|13.405|19905
RDW|2026-08-07|1786121580000|13.405|13.425|13.395|13.425|34663
RDW|2026-08-07|1786121640000|13.43|13.47|13.38|13.395|52744
RDW|2026-08-07|1786121700000|13.39|13.44|13.375|13.43|36830
RDW|2026-08-07|1786121760000|13.425|13.455|13.425|13.435|27720
RDW|2026-08-07|1786121820000|13.44|13.44|13.42|13.42|24622
RDW|2026-08-07|1786121880000|13.41|13.58|13.4|13.55|202380
RDW|2026-08-07|1786121940000|13.555|13.56|13.49|13.49|64759
RDW|2026-08-07|1786122000000|13.5|13.535|13.48|13.5|85119
RDW|2026-08-07|1786122060000|13.49|13.53|13.485|13.5|39512
RDW|2026-08-07|1786122120000|13.495|13.5099|13.4603|13.475|59169
RDW|2026-08-07|1786122180000|13.475|13.485|13.465|13.465|30755
RDW|2026-08-07|1786122240000|13.465|13.47|13.425|13.46|31826
RDW|2026-08-07|1786122300000|13.455|13.505|13.4536|13.505|31291
RDW|2026-08-07|1786122360000|13.51|13.53|13.505|13.53|41882
RDW|2026-08-07|1786122420000|13.535|13.6|13.52|13.585|104208
RDW|2026-08-07|1786122480000|13.5873|13.6|13.5706|13.595|31296
RDW|2026-08-07|1786122540000|13.595|13.595|13.55|13.55|26856
RDW|2026-08-07|1786122600000|13.56|13.595|13.555|13.5551|46704
RDW|2026-08-07|1786122660000|13.555|13.565|13.54|13.565|24633
RDW|2026-08-07|1786122720000|13.565|13.57|13.495|13.495|36143
RDW|2026-08-07|1786122780000|13.495|13.52|13.485|13.505|31969
RDW|2026-08-07|1786122840000|13.5027|13.5027|13.46|13.485|29572
RDW|2026-08-07|1786122900000|13.48|13.52|13.47|13.52|31954
RDW|2026-08-07|1786122960000|13.53|13.55|13.52|13.54|31862
RDW|2026-08-07|1786123020000|13.5299|13.54|13.515|13.53|26604
RDW|2026-08-07|1786123080000|13.5399|13.54|13.515|13.525|24692
RDW|2026-08-07|1786123140000|13.525|13.55|13.52|13.525|36376
RDW|2026-08-07|1786123200000|13.525|13.525|13.485|13.49|29339
RDW|2026-08-07|1786123260000|13.48|13.49|13.46|13.48|33087
RDW|2026-08-07|1786123320000|13.47|13.49|13.465|13.475|27527
RDW|2026-08-07|1786123380000|13.47|13.48|13.42|13.48|33590
RDW|2026-08-07|1786123440000|13.48|13.49|13.43|13.4499|24566
RDW|2026-08-07|1786123500000|13.445|13.46|13.435|13.46|33203
RDW|2026-08-07|1786123560000|13.455|13.465|13.45|13.4534|16652
RDW|2026-08-07|1786123620000|13.45|13.46|13.44|13.445|17515
RDW|2026-08-07|1786123680000|13.44|13.455|13.4301|13.45|16424
RDW|2026-08-07|1786123740000|13.445|13.4799|13.445|13.445|18737
RDW|2026-08-07|1786123800000|13.4496|13.475|13.4496|13.465|26003
RDW|2026-08-07|1786123860000|13.465|13.47|13.455|13.455|18229
RDW|2026-08-07|1786123920000|13.45|13.47|13.425|13.425|29775
RDW|2026-08-07|1786123980000|13.42|13.421|13.385|13.405|44349
RDW|2026-08-07|1786124040000|13.41|13.43|13.4|13.41|54237
RDW|2026-08-07|1786124100000|13.41|13.425|13.395|13.41|29186
RDW|2026-08-07|1786124160000|13.41|13.41|13.37|13.3876|35790
RDW|2026-08-07|1786124220000|13.39|13.4|13.375|13.375|13652
RDW|2026-08-07|1786124280000|13.375|13.38|13.355|13.38|26675
RDW|2026-08-07|1786124340000|13.38|13.4|13.365|13.375|23664
RDW|2026-08-07|1786124400000|13.37|13.38|13.365|13.37|29194
RDW|2026-08-07|1786124460000|13.365|13.395|13.355|13.37|51180
RDW|2026-08-07|1786124520000|13.365|13.455|13.3647|13.4548|50845
RDW|2026-08-07|1786124580000|13.45|13.46|13.43|13.4487|26944
RDW|2026-08-07|1786124640000|13.45|13.45|13.415|13.415|19004
RDW|2026-08-07|1786124700000|13.415|13.47|13.415|13.46|33213
RDW|2026-08-07|1786124760000|13.46|13.46|13.43|13.4401|21930
RDW|2026-08-07|1786124820000|13.44|13.4499|13.425|13.4499|18853
RDW|2026-08-07|1786124880000|13.44|13.47|13.435|13.46|18185
RDW|2026-08-07|1786124940000|13.455|13.48|13.44|13.445|29894
RDW|2026-08-07|1786125000000|13.445|13.46|13.445|13.455|12990
RDW|2026-08-07|1786125060000|13.455|13.46|13.44|13.455|15671
RDW|2026-08-07|1786125120000|13.455|13.48|13.43|13.475|39213
RDW|2026-08-07|1786125180000|13.475|13.49|13.455|13.465|32845
RDW|2026-08-07|1786125240000|13.46|13.485|13.455|13.4823|28359
RDW|2026-08-07|1786125300000|13.4884|13.4975|13.465|13.475|50043
RDW|2026-08-07|1786125360000|13.475|13.5|13.475|13.495|24789
RDW|2026-08-07|1786125420000|13.49|13.505|13.49|13.505|20884
RDW|2026-08-07|1786125480000|13.505|13.515|13.48|13.48|33611
RDW|2026-08-07|1786125540000|13.48|13.49|13.46|13.46|45089
RDW|2026-08-07|1786125600000|13.465|13.55|13.46|13.505|125520
RDW|2026-08-07|1786125660000|13.5|13.5356|13.495|13.525|36812
RDW|2026-08-07|1786125720000|13.52|13.53|13.51|13.515|33988
RDW|2026-08-07|1786125780000|13.51|13.525|13.5|13.5054|30615
RDW|2026-08-07|1786125840000|13.505|13.515|13.485|13.515|30413
RDW|2026-08-07|1786125900000|13.51|13.52|13.5|13.504|34812
RDW|2026-08-07|1786125960000|13.5|13.51|13.4901|13.5|23822
RDW|2026-08-07|1786126020000|13.5|13.525|13.485|13.525|35669
RDW|2026-08-07|1786126080000|13.525|13.55|13.52|13.52|56343
RDW|2026-08-07|1786126140000|13.52|13.53|13.5|13.51|51176
RDW|2026-08-07|1786126200000|13.505|13.545|13.505|13.545|33664
RDW|2026-08-07|1786126260000|13.5402|13.5499|13.515|13.515|22230
RDW|2026-08-07|1786126320000|13.513|13.5162|13.4801|13.49|33381
RDW|2026-08-07|1786126380000|13.49|13.5|13.465|13.475|37552
RDW|2026-08-07|1786126440000|13.475|13.485|13.465|13.485|51426
RDW|2026-08-07|1786126500000|13.49|13.5|13.4874|13.495|35893
RDW|2026-08-07|1786126560000|13.49|13.51|13.4834|13.505|29850
RDW|2026-08-07|1786126620000|13.505|13.555|13.5001|13.55|51639
RDW|2026-08-07|1786126680000|13.545|13.6|13.54|13.56|92911
RDW|2026-08-07|1786126740000|13.565|13.57|13.555|13.56|38139
RDW|2026-08-07|1786126800000|13.56|13.5686|13.545|13.555|35338
RDW|2026-08-07|1786126860000|13.555|13.58|13.5516|13.565|72059
RDW|2026-08-07|1786126920000|13.565|13.605|13.56|13.605|57692
RDW|2026-08-07|1786126980000|13.605|13.605|13.56|13.56|37904
RDW|2026-08-07|1786127040000|13.555|13.56|13.535|13.555|32023
RDW|2026-08-07|1786127100000|13.555|13.575|13.545|13.545|28916
RDW|2026-08-07|1786127160000|13.545|13.555|13.5211|13.535|27448
RDW|2026-08-07|1786127220000|13.53|13.55|13.51|13.545|24686
RDW|2026-08-07|1786127280000|13.545|13.5451|13.5202|13.525|17071
RDW|2026-08-07|1786127340000|13.525|13.535|13.515|13.53|30550
RDW|2026-08-07|1786127400000|13.53|13.575|13.5201|13.575|29668
RDW|2026-08-07|1786127460000|13.575|13.59|13.565|13.565|24031
RDW|2026-08-07|1786127520000|13.56|13.56|13.55|13.55|19544
RDW|2026-08-07|1786127580000|13.55|13.5702|13.53|13.5702|26062
RDW|2026-08-07|1786127640000|13.575|13.575|13.52|13.535|19106
RDW|2026-08-07|1786127700000|13.54|13.555|13.535|13.54|19328
RDW|2026-08-07|1786127760000|13.5399|13.55|13.515|13.535|46011
RDW|2026-08-07|1786127820000|13.535|13.58|13.535|13.575|19766
RDW|2026-08-07|1786127880000|13.575|13.5795|13.55|13.56|21199
RDW|2026-08-07|1786127940000|13.555|13.575|13.535|13.56|25003
RDW|2026-08-07|1786128000000|13.56|13.58|13.5523|13.58|15201
RDW|2026-08-07|1786128060000|13.575|13.605|13.575|13.597|83536
RDW|2026-08-07|1786128120000|13.59|13.61|13.56|13.605|43148
RDW|2026-08-07|1786128180000|13.605|13.605|13.565|13.575|27564
RDW|2026-08-07|1786128240000|13.575|13.58|13.56|13.575|14589
RDW|2026-08-07|1786128300000|13.58|13.61|13.56|13.565|46013
RDW|2026-08-07|1786128360000|13.57|13.57|13.5101|13.515|32633
RDW|2026-08-07|1786128420000|13.51|13.52|13.47|13.47|67771
RDW|2026-08-07|1786128480000|13.47|13.5|13.47|13.49|35197
RDW|2026-08-07|1786128540000|13.495|13.54|13.4945|13.54|45684
RDW|2026-08-07|1786128600000|13.535|13.5499|13.51|13.515|39228
RDW|2026-08-07|1786128660000|13.52|13.54|13.51|13.5201|37631
RDW|2026-08-07|1786128720000|13.52|13.53|13.505|13.515|22697
RDW|2026-08-07|1786128780000|13.52|13.525|13.51|13.525|26941
RDW|2026-08-07|1786128840000|13.5207|13.5207|13.475|13.485|34010
RDW|2026-08-07|1786128900000|13.48|13.49|13.45|13.4702|53774
RDW|2026-08-07|1786128960000|13.48|13.485|13.4225|13.425|62061
RDW|2026-08-07|1786129020000|13.425|13.44|13.4001|13.44|55624
RDW|2026-08-07|1786129080000|13.4399|13.47|13.4399|13.46|44344
RDW|2026-08-07|1786129140000|13.465|13.475|13.4605|13.475|30595
RDW|2026-08-07|1786129200000|13.475|13.5|13.475|13.485|36487
RDW|2026-08-07|1786129260000|13.49|13.55|13.49|13.54|66619
RDW|2026-08-07|1786129320000|13.535|13.56|13.53|13.555|30804
RDW|2026-08-07|1786129380000|13.555|13.565|13.54|13.565|30619
RDW|2026-08-07|1786129440000|13.565|13.57|13.54|13.55|23641
RDW|2026-08-07|1786129500000|13.545|13.59|13.545|13.5752|28760
RDW|2026-08-07|1786129560000|13.575|13.62|13.575|13.615|40637
RDW|2026-08-07|1786129620000|13.6199|13.64|13.61|13.635|41911
RDW|2026-08-07|1786129680000|13.63|13.64|13.61|13.615|27868
RDW|2026-08-07|1786129740000|13.615|13.63|13.595|13.6|59881
RDW|2026-08-07|1786129800000|13.6|13.635|13.6|13.625|35909
RDW|2026-08-07|1786129860000|13.625|13.63|13.605|13.625|29865
RDW|2026-08-07|1786129920000|13.63|13.63|13.6|13.6016|34134
RDW|2026-08-07|1786129980000|13.605|13.62|13.595|13.595|53640
RDW|2026-08-07|1786130040000|13.59|13.595|13.5601|13.58|40057
RDW|2026-08-07|1786130100000|13.58|13.6|13.572|13.59|40140
RDW|2026-08-07|1786130160000|13.5986|13.62|13.595|13.615|40063
RDW|2026-08-07|1786130220000|13.615|13.64|13.6|13.605|82818
RDW|2026-08-07|1786130280000|13.605|13.605|13.57|13.585|37385
RDW|2026-08-07|1786130340000|13.585|13.59|13.5503|13.5723|45696
RDW|2026-08-07|1786130400000|13.58|13.635|13.58|13.615|64871
RDW|2026-08-07|1786130460000|13.6102|13.625|13.595|13.6099|29358
RDW|2026-08-07|1786130520000|13.6|13.665|13.595|13.655|70023
RDW|2026-08-07|1786130580000|13.655|13.67|13.65|13.67|38206
RDW|2026-08-07|1786130640000|13.6601|13.6787|13.565|13.575|55821
RDW|2026-08-07|1786130700000|13.5795|13.6|13.56|13.56|50547
RDW|2026-08-07|1786130760000|13.57|13.5795|13.54|13.54|59514
RDW|2026-08-07|1786130820000|13.545|13.55|13.525|13.535|32328
RDW|2026-08-07|1786130880000|13.54|13.5558|13.5101|13.535|80499
RDW|2026-08-07|1786130940000|13.54|13.56|13.525|13.56|115972
RDW|2026-08-07|1786131000000|13.55|13.555|13.49|13.5|82582
RDW|2026-08-07|1786131060000|13.495|13.495|13.39|13.395|137475
RDW|2026-08-07|1786131120000|13.395|13.425|13.395|13.415|93220
RDW|2026-08-07|1786131180000|13.415|13.43|13.41|13.415|68167
RDW|2026-08-07|1786131240000|13.41|13.41|13.365|13.385|65483
RDW|2026-08-07|1786131300000|13.385|13.398|13.37|13.395|52385
RDW|2026-08-07|1786131360000|13.39|13.4|13.365|13.39|70045
RDW|2026-08-07|1786131420000|13.395|13.395|13.355|13.365|61788
RDW|2026-08-07|1786131480000|13.365|13.3997|13.355|13.375|56723
RDW|2026-08-07|1786131540000|13.37|13.425|13.365|13.415|39931
RDW|2026-08-07|1786131600000|13.41|13.42|13.38|13.399|51039
RDW|2026-08-07|1786131660000|13.395|13.415|13.3875|13.4105|37445
RDW|2026-08-07|1786131720000|13.415|13.47|13.415|13.46|62710
RDW|2026-08-07|1786131780000|13.455|13.4626|13.42|13.425|42943
RDW|2026-08-07|1786131840000|13.425|13.435|13.405|13.405|48811
RDW|2026-08-07|1786131900000|13.405|13.505|13.405|13.495|148528
RDW|2026-08-07|1786131960000|13.495|13.495|13.455|13.455|41305
RDW|2026-08-07|1786132020000|13.45|13.48|13.45|13.4601|80671
RDW|2026-08-07|1786132080000|13.465|13.51|13.465|13.495|76358
RDW|2026-08-07|1786132140000|13.495|13.505|13.45|13.45|64324
RDW|2026-08-07|1786132200000|13.455|13.545|13.455|13.535|125032
RDW|2026-08-07|1786132260000|13.535|13.57|13.5301|13.57|74072
RDW|2026-08-07|1786132320000|13.565|13.6095|13.565|13.605|75924
RDW|2026-08-07|1786132380000|13.61|13.64|13.6|13.625|144538
RDW|2026-08-07|1786132440000|13.625|13.65|13.62|13.63|95626
RDW|2026-08-07|1786132500000|13.635|13.65|13.61|13.62|156400
RDW|2026-08-07|1786132560000|13.615|13.62|13.58|13.595|215022
RDW|2026-08-07|1786132620000|13.6005|13.61|13.56|13.565|150396
RDW|2026-08-07|1786132680000|13.565|13.57|13.545|13.555|215389
RDW|2026-08-07|1786132740000|13.555|13.6|13.555|13.585|541594
RDW|2026-08-07|1786132800000|13.59|13.59|13.55|13.55|2183589
SHAZ|2026-06-16|1781616600000|70|70.5719|68.81|69.21|13971
SHAZ|2026-06-16|1781616660000|70.4|70.55|68.8873|68.8873|1262
SHAZ|2026-06-16|1781616720000|69.8366|70.48|69.8366|70.48|271
SHAZ|2026-06-16|1781616780000|70.1528|70.43|70.03|70.43|1316
SHAZ|2026-06-16|1781616840000|70.95|71.33|70.57|71.33|1779
SHAZ|2026-06-16|1781616900000|71.3622|71.42|71.3622|71.42|594
SHAZ|2026-06-16|1781616960000|71.3099|71.3099|70.735|70.735|509
SHAZ|2026-06-16|1781617020000|71.35|71.35|71.35|71.35|145
SHAZ|2026-06-16|1781617080000|70.825|71.14|70.56|70.56|1595
SHAZ|2026-06-16|1781617140000|70.88|70.88|70.88|70.88|220
SHAZ|2026-06-16|1781617200000|70.48|70.52|70.12|70.17|2063
SHAZ|2026-06-16|1781617320000|70.31|70.31|70.31|70.31|108
SHAZ|2026-06-16|1781617380000|69.42|70|69.4|70|1623
SHAZ|2026-06-16|1781617440000|70|71|69.38|70.95|7256
SHAZ|2026-06-16|1781617500000|70.95|70.95|70.64|70.64|295
SHAZ|2026-06-16|1781617560000|70.95|71.49|70.95|71.49|1439
SHAZ|2026-06-16|1781617620000|72.36|73.15|72.36|73.15|726
SHAZ|2026-06-16|1781617680000|73.2|74.33|73.17|74.3|4544
SHAZ|2026-06-16|1781617740000|73.675|74.34|73.675|74.33|1246
SHAZ|2026-06-16|1781617800000|73.68|75.88|73.68|75.345|16881
SHAZ|2026-06-16|1781617860000|75.345|75.98|73.455|75.0511|6671
SHAZ|2026-06-16|1781617920000|74.77|74.9|74.065|74.065|1378
SHAZ|2026-06-16|1781617980000|74.33|74.545|74.058|74.058|2623
SHAZ|2026-06-16|1781618040000|74.03|75.07|74|74.19|7815
SHAZ|2026-06-16|1781618160000|74.625|74.625|74.5|74.625|976
SHAZ|2026-06-16|1781618220000|74.625|75.36|74.625|74.775|2017
SHAZ|2026-06-16|1781618280000|74.77|74.77|74.77|74.77|143
SHAZ|2026-06-16|1781618340000|75.36|76|75.245|75.81|1273
SHAZ|2026-06-16|1781618400000|75.6955|75.755|75.14|75.445|3024
SHAZ|2026-06-16|1781618460000|75.76|76.055|75.4111|75.4111|1491
SHAZ|2026-06-16|1781618520000|75.6591|75.6591|75.3481|75.6214|517
SHAZ|2026-06-16|1781618580000|75.6|76.45|75.14|75.6037|2530
SHAZ|2026-06-16|1781618640000|75|75.12|74.18|74.23|4224
SHAZ|2026-06-16|1781618700000|74.995|74.995|74.995|74.995|380
SHAZ|2026-06-16|1781618760000|74.995|75.33|74.995|75.29|1415
SHAZ|2026-06-16|1781618820000|74.99|75.76|74.99|75.76|1868
SHAZ|2026-06-16|1781618880000|75.519|75.73|74.995|75.73|902
SHAZ|2026-06-16|1781618940000|75.7|75.79|74.556|74.556|1283
SHAZ|2026-06-16|1781619000000|75.81|77.2|75.81|77.2|5548
SHAZ|2026-06-16|1781619060000|76.445|77.4899|76.445|77.16|2244
SHAZ|2026-06-16|1781619120000|77|77|75.86|75.87|2009
SHAZ|2026-06-16|1781619180000|76.16|77|76|76.95|2575
SHAZ|2026-06-16|1781619240000|76.75|76.75|76.02|76.02|4409
SHAZ|2026-06-16|1781619300000|76.1597|76.18|76.1597|76.18|552
SHAZ|2026-06-16|1781619360000|76.4|77.37|76.4|77.37|6463
SHAZ|2026-06-16|1781619420000|76.775|77.3|76.775|77.3|1720
SHAZ|2026-06-16|1781619480000|77.37|77.37|76.4|76.4|1262
SHAZ|2026-06-16|1781619540000|76.4|76.4|76.4|76.4|205
SHAZ|2026-06-16|1781619600000|76.52|76.83|76.43|76.83|1351
SHAZ|2026-06-16|1781619660000|76.5|76.5|76|76.22|4881
SHAZ|2026-06-16|1781619720000|75.51|75.51|75.02|75.02|3835
SHAZ|2026-06-16|1781619780000|75.86|75.86|74.3938|75.02|3199
SHAZ|2026-06-16|1781619840000|75.85|76.055|75.49|75.5353|2092
SHAZ|2026-06-16|1781619900000|76.055|76.5|76.055|76.2|1005
SHAZ|2026-06-16|1781619960000|76.79|77|76.79|76.87|2743
SHAZ|2026-06-16|1781620080000|76.625|78.5|76.625|78.5|4322
SHAZ|2026-06-16|1781620140000|76.9937|78|76.9451|77.88|863
SHAZ|2026-06-16|1781620200000|77.7345|77.7345|75.715|75.715|7444
SHAZ|2026-06-16|1781620260000|76.77|76.77|75.92|76.76|1148
SHAZ|2026-06-16|1781620320000|76.74|76.75|76.27|76.27|584
SHAZ|2026-06-16|1781620380000|75.57|75.91|75.57|75.91|446
SHAZ|2026-06-16|1781620440000|75.9|76.45|75.9|75.92|1310
SHAZ|2026-06-16|1781620500000|76.255|76.49|76.255|76.49|906
SHAZ|2026-06-16|1781620560000|76.12|76.5|76.12|76.2|2665
SHAZ|2026-06-16|1781620620000|76.055|76.055|76.055|76.055|792
SHAZ|2026-06-16|1781620680000|76.5|76.77|76|76.77|2092
SHAZ|2026-06-16|1781620740000|76.16|76.25|75.65|76.25|1278
SHAZ|2026-06-16|1781620800000|76.73|76.83|76.18|76.19|654
SHAZ|2026-06-16|1781620860000|76.59|76.59|76.59|76.59|354
SHAZ|2026-06-16|1781620920000|76.5|76.7|76.5|76.7|711
SHAZ|2026-06-16|1781620980000|76.7|76.7|76.54|76.54|3896
SHAZ|2026-06-16|1781621040000|76.23|76.55|76.23|76.5|1846
SHAZ|2026-06-16|1781621100000|76.54|76.56|76.51|76.51|1187
SHAZ|2026-06-16|1781621160000|76.32|76.32|76.08|76.08|4177
SHAZ|2026-06-16|1781621220000|75.855|75.855|75.855|75.855|590
SHAZ|2026-06-16|1781621280000|75.91|75.91|75.91|75.91|457
SHAZ|2026-06-16|1781621340000|75.81|75.81|75.31|75.31|1161
SHAZ|2026-06-16|1781621460000|75.3|75.34|75.3|75.34|480
SHAZ|2026-06-16|1781621520000|75.25|75.3|75.25|75.3|956
SHAZ|2026-06-16|1781621580000|75.3|75.3|75.3|75.3|361
SHAZ|2026-06-16|1781621700000|75.2253|75.265|74.18|74.89|3295
SHAZ|2026-06-16|1781621760000|74.89|74.89|74.89|74.89|585
SHAZ|2026-06-16|1781621820000|74.47|74.47|74.47|74.47|426
SHAZ|2026-06-16|1781621880000|74.41|74.41|74.41|74.41|130
SHAZ|2026-06-16|1781621940000|74.89|74.89|74.89|74.89|693
SHAZ|2026-06-16|1781622000000|74.48|74.48|74.21|74.21|731
SHAZ|2026-06-16|1781622060000|74.89|74.89|74.89|74.89|114
SHAZ|2026-06-16|1781622180000|74.805|74.805|74.805|74.805|168
SHAZ|2026-06-16|1781622240000|74.4|74.4|74.4|74.4|152
SHAZ|2026-06-16|1781622300000|74.4|74.4|74.4|74.4|471
SHAZ|2026-06-16|1781622360000|74.73|74.73|74.73|74.73|417
SHAZ|2026-06-16|1781622420000|74.73|74.73|74.73|74.73|1123
SHAZ|2026-06-16|1781622480000|74.7|74.9|74.7|74.9|595
SHAZ|2026-06-16|1781622540000|74.93|75.51|74.91|75.07|4783
SHAZ|2026-06-16|1781622600000|75.035|75.035|74.57|74.715|1504
SHAZ|2026-06-16|1781622660000|74.86|74.86|74.86|74.86|369
SHAZ|2026-06-16|1781622720000|74.86|74.86|74.815|74.815|968
SHAZ|2026-06-16|1781622780000|74.86|74.86|74.86|74.86|116
SHAZ|2026-06-16|1781622840000|74.86|75|74.86|75|789
SHAZ|2026-06-16|1781622900000|75.16|75.16|75.16|75.16|159
SHAZ|2026-06-16|1781622960000|75.18|75.6|75.18|75.6|2090
SHAZ|2026-06-16|1781623020000|75.47|75.5999|75.47|75.5999|811
SHAZ|2026-06-16|1781623080000|75.55|75.55|75.55|75.55|522
SHAZ|2026-06-16|1781623140000|75.36|75.59|75.34|75.44|1262
SHAZ|2026-06-16|1781623200000|75.3|75.57|75.3|75.57|1240
SHAZ|2026-06-16|1781623260000|75.42|75.56|75.15|75.56|1337
SHAZ|2026-06-16|1781623320000|75.52|75.56|75.32|75.49|1186
SHAZ|2026-06-16|1781623380000|75.36|75.36|74.9|74.97|4422
SHAZ|2026-06-16|1781623500000|75.6|75.6|75.41|75.41|839
SHAZ|2026-06-16|1781623560000|75.07|75.07|75.07|75.07|719
SHAZ|2026-06-16|1781623680000|75.07|76.16|75.07|75.93|20137
SHAZ|2026-06-16|1781623800000|76.78|76.78|76.46|76.47|1460
SHAZ|2026-06-16|1781623980000|76.9|76.95|76|76|1125
SHAZ|2026-06-16|1781624040000|77|77|77|77|1077
SHAZ|2026-06-16|1781624100000|76.97|76.97|76.7367|76.7367|1104
SHAZ|2026-06-16|1781624160000|76.485|76.97|76.485|76.97|1311
SHAZ|2026-06-16|1781624220000|76.5|77.4|76.5|76.72|6068
SHAZ|2026-06-16|1781624280000|76.66|76.66|76.66|76.66|515
SHAZ|2026-06-16|1781624340000|76.785|76.785|76.42|76.42|3738
SHAZ|2026-06-16|1781624400000|76.5216|76.9106|76.5216|76.9106|898
SHAZ|2026-06-16|1781624520000|76.75|76.75|76.74|76.75|2720
SHAZ|2026-06-16|1781624640000|76.65|77.21|76.65|77|5563
SHAZ|2026-06-16|1781624700000|77.075|77.075|76.85|76.9686|3351
SHAZ|2026-06-16|1781624760000|76.968|77|76.9|76.9|1760
SHAZ|2026-06-16|1781624880000|76.5193|76.5193|76.5193|76.5193|1513
SHAZ|2026-06-16|1781624940000|76.61|76.75|76.51|76.74|1311
SHAZ|2026-06-16|1781625000000|76.9|76.9|76.57|76.57|378
SHAZ|2026-06-16|1781625180000|76.9|77|76.9|77|1634
SHAZ|2026-06-16|1781625240000|77.195|77.195|77|77|238
SHAZ|2026-06-16|1781625480000|76.75|77.05|76.75|77.05|992
SHAZ|2026-06-16|1781625540000|77.05|77.05|77.05|77.05|915
SHAZ|2026-06-16|1781625600000|77.005|77.005|77|77|1050
SHAZ|2026-06-16|1781625660000|77.005|77.005|77.005|77.005|566
SHAZ|2026-06-16|1781625720000|77|77.01|77|77.005|1221
SHAZ|2026-06-16|1781625780000|77.005|77.005|77|77.005|2480
SHAZ|2026-06-16|1781625840000|77.005|77.0325|77.005|77.005|645
SHAZ|2026-06-16|1781625900000|77.15|77.15|77.15|77.15|130
SHAZ|2026-06-16|1781625960000|77.15|78|77.15|77.55|7619
SHAZ|2026-06-16|1781626020000|77.65|78.6|77.65|78.6|2161
SHAZ|2026-06-16|1781626080000|78.5|79.52|78.2|78.975|5701
SHAZ|2026-06-16|1781626200000|78.6239|78.6239|78.6239|78.6239|322
SHAZ|2026-06-16|1781626260000|78.88|78.88|78.88|78.88|127
SHAZ|2026-06-16|1781626320000|78.68|79|78.68|79|302
SHAZ|2026-06-16|1781626380000|78.95|79.01|78.95|79.01|1380
SHAZ|2026-06-16|1781626440000|78.88|78.88|78.88|78.88|358
SHAZ|2026-06-16|1781626500000|78.43|78.98|78.43|78.98|3339
SHAZ|2026-06-16|1781626560000|79|79.5|78.99|79.2|5143
SHAZ|2026-06-16|1781626620000|79|79.13|78.765|79.13|1553
SHAZ|2026-06-16|1781626680000|79.56|79.6|79.56|79.6|835
SHAZ|2026-06-16|1781626740000|79.27|79.34|79.02|79.075|2886
SHAZ|2026-06-16|1781626800000|79.19|79.245|79|79.245|523
SHAZ|2026-06-16|1781626860000|79.165|79.165|79.09|79.09|1343
SHAZ|2026-06-16|1781626920000|79.39|79.39|78.925|78.925|2316
SHAZ|2026-06-16|1781626980000|78.93|78.93|78.93|78.93|1830
SHAZ|2026-06-16|1781627040000|79.22|79.41|78.915|79.34|6169
SHAZ|2026-06-16|1781627100000|79.62|80|79.1|79.1|4556
SHAZ|2026-06-16|1781627220000|79.3|79.3|78.4001|79.175|1578
SHAZ|2026-06-16|1781627280000|79.5|79.94|79.4|79.8|2119
SHAZ|2026-06-16|1781627400000|79.42|79.6|78.89|79.085|3576
SHAZ|2026-06-16|1781627460000|78.61|78.61|78.47|78.47|1262
SHAZ|2026-06-16|1781627520000|78.46|78.46|77.22|78.02|2166
SHAZ|2026-06-16|1781627580000|78.69|78.85|78.49|78.495|1609
SHAZ|2026-06-16|1781627760000|78.345|78.385|78.345|78.385|1255
SHAZ|2026-06-16|1781627820000|77.74|77.74|77.74|77.74|1837
SHAZ|2026-06-16|1781628000000|77.67|77.67|77.63|77.64|1091
SHAZ|2026-06-16|1781628060000|78.23|78.4804|78.12|78.195|924
SHAZ|2026-06-16|1781628120000|78.6547|78.6547|78.12|78.12|588
SHAZ|2026-06-16|1781628360000|77.61|77.61|77.61|77.61|529
SHAZ|2026-06-16|1781628420000|76.6401|76.6401|76.6401|76.6401|894
SHAZ|2026-06-16|1781628540000|77.595|77.595|77.595|77.595|137
SHAZ|2026-06-16|1781628600000|77.68|77.68|77.08|77.08|3225
SHAZ|2026-06-16|1781628660000|77.08|77.08|77.08|77.08|605
SHAZ|2026-06-16|1781628720000|77|77.3296|77|77.3296|895
SHAZ|2026-06-16|1781628840000|76.67|76.67|76.21|76.21|3084
SHAZ|2026-06-16|1781628960000|77.043|77.043|76.02|76.18|1189
SHAZ|2026-06-16|1781629020000|76.58|76.58|76.49|76.5|1845
SHAZ|2026-06-16|1781629140000|76.04|76.28|75.11|75.11|3577
SHAZ|2026-06-16|1781629320000|75.4226|75.4226|75.4226|75.4226|161
SHAZ|2026-06-16|1781629380000|75.64|75.64|75.64|75.64|1211
SHAZ|2026-06-16|1781629440000|75.66|75.72|75.355|75.7|5131
SHAZ|2026-06-16|1781629500000|76.28|76.28|75.65|75.65|1056
SHAZ|2026-06-16|1781629560000|75.7|76.26|75.7|76.26|1033
SHAZ|2026-06-16|1781629620000|76.01|76.26|75.84|75.84|1330
