WYFI|2026-08-12|MODERATE|24.22|f|22.141875|46.8699|16.129552462744044|t|0.9832737901916206|24.631999999999998|0|no_stage2|2026-08-12 11:21:12.594045+00
BLSH|2026-08-13|MODERATE|24.63|f|35.46775|118|28.38170110858883|t|1.046748831279218|23.53|0|no_stage2|2026-08-13 13:56:24.513644+00
CGEM|2026-08-13|HIGH|19.6|t|13.448275|19.94|54.576091184448316|f|1.0973015339827568|17.862000000000002|0|stage2_only_near_miss|2026-08-13 12:30:33.487269+00
CRMD|2026-08-13|HIGH|7.1|f|8.498475|14.96|53.72294175882484|f|0.9545576767948373|7.438|0|no_stage2|2026-08-13 12:15:36.575803+00
HLIT|2026-08-13|HIGH|12|f|11.197799999999999|17.68|44.173646179018085|f|1.0213635202996|11.748999999999999|0|no_stage2|2026-08-13 11:00:54.919658+00
KURA|2026-08-13|HIGH|9.94|t|9.6364|12.49|28.25792804527209|t|1.0490765171503957|9.475|1|stage2_tight|2026-08-13 13:51:26.311975+00
OMER|2026-08-13|HIGH|13.71|t|11.1844|17.65|25.69381758000163|t|1.0607350096711798|12.925|1|stage2_tight|2026-08-13 13:45:21.86932+00
ETON|2026-08-14|HIGH|40.8|t|24.7947|50.18|57.164946497605804|f|0.9225759768451518|44.224000000000004|0|stage2_only_near_miss|2026-08-14 11:20:28.650997+00
HTFL|2026-08-14|HIGH|31.01|t|28.835304999999998|41.2231|51.099064644344004|f|1.0988660524450746|28.22|0|stage2_only_near_miss|2026-08-14 11:01:39.515707+00
LPTH|2026-08-14|MODERATE|13.12|f|11.518975000000001|18.94|28.284670100616133|t|1.0614027991262842|12.361|0|no_stage2|2026-08-14 13:10:26.825755+00
NMAX|2026-08-14|HIGH|9.49|f|7.59905|15.94|41.92093310439242|f|1.1067055393586007|8.575|0|no_stage2|2026-08-14 13:50:39.3938+00
RDDT|2026-08-14|MODERATE|158.12|f|178.067|282.95|15.321122155398653|t|1.020352851593253|154.96599999999998|0|no_stage2|2026-08-14 11:01:40.519244+00
STDN|2026-08-14|MODERATE|12.09|||13.98|75.2079960301066|f|1.260031266284523|9.595|0|unknown|2026-08-14 13:55:33.904854+00
VERA|2026-08-14|HIGH|28.89|f|38.9702|56.05|55.2863798830825|f|0.9310644880595571|31.029000000000003|0|no_stage2|2026-08-14 11:25:19.868436+00
ARGX|2026-08-17|HIGH|851.29|t|831.70215|953.58|44.70560283256164|f|0.9900275043175382|859.865|0|stage2_only_near_miss|2026-08-17 11:20:19.511635+00
AMLX|2026-08-18|HIGH|21.43|t|15.252249999999998|24.6|38.63569181812559|f|0.9485658640226627|22.592000000000002|0|stage2_only_near_miss|2026-08-18 11:20:10.790397+00
MRNA|2026-08-19|HIGH|62.96|f|46.863625|85.6|23.990396230132273|t|1.0359948990085976|60.7725|0|no_stage2|2026-08-19 11:10:10.968437+00
MRVL|2026-08-19|HIGH|216|f|142.8072|329.88|43.6431090425235|f|0.9941272851120234|217.276|0|no_stage2|2026-08-19 12:50:25.207902+00
TWST|2026-08-19|HIGH|116.1|t|57.648649999999996|126.4|40.61063470973615|f|0.969649389480014|119.734|0|stage2_only_near_miss|2026-08-19 13:55:38.533063+00
BULL|2026-08-20|HIGH|8.64|f|7.1953499999999995|17.08|80.23027139622091|f|1.1111111111111112|7.776000000000001|0|no_stage2|2026-08-20 11:10:10.986284+00
RARE|2026-08-20|HIGH|26.24|f|26.50585|39.8899|30.381333518833063|f|0.9974152349095332|26.308|0|no_stage2|2026-08-20 11:01:34.45189+00
UUUU|2026-08-21|HIGH|13.9|f|17.441|27.9|62.910174325741316|f|0.9586868059866197|14.499|0|no_stage2|2026-08-21 13:55:39.263445+00
