cohort	ticker	scan_date	max_gap	prev_close	n_min_bars	has_930	artifact	art_reason	status_0931	reason_0931	entered_0931	entry_px_0931	stop_0931	target_0931	realized_r_0931	mark_r_0931	final_0931	partial_0931	status_0936	reason_0936	entered_0936	entry_px_0936	stop_0936	target_0936	realized_r_0936	mark_r_0936	final_0936	partial_0936
control	AAOI	2026-08-04	21.43	110.21	390	True	False		settled		True	129.3	121.61699999999999	136.98300000000003	0.25957742201396844		stop_hit	True	settled		True	129.3	121.61699999999999	136.98300000000003	0.25957742201396844		stop_hit	True
control	AEIS	2026-08-04	15.39	296.38	386	True	False		no_entry	never_crossed_orb_high	False		307.58019999999993					False	no_entry	never_crossed_orb_high	False		307.58019999999993					False
control	AMRC	2026-08-04	43.12	22.73	368	True	False		no_entry	never_crossed_orb_high	False		30.07					False	no_entry	never_crossed_orb_high	False		30.07					False
control	ARVN	2026-08-04	14.21	8.06	370	True	False		settled		True	8.6	8.1	9.139999999999999	0.35999999999999943		stop_hit	True	no_entry	triggered_above_limit_never_filled	False		8.1					False
control	BLZE	2026-08-04	19.14	15.59	390	True	False		settled		True	21.7499	18.450100000000003	25.049699999999998	-1.0		stop_hit	False	no_entry	triggered_above_limit_never_filled	False		18.450100000000003					False
control	BTDR	2026-08-04	24.1	11.37	390	True	False		settled		True	12.85	12.110000000000001	13.589999999999998	-1.0		stop_hit	False	settled		True	12.85	12.110000000000001	13.589999999999998	-1.0		stop_hit	False
control	CAT	2026-08-04	10	830.03	390	True	False		no_entry	never_crossed_orb_high	False		905.0006					False	no_entry	never_crossed_orb_high	False		905.0006					False
control	COHR	2026-08-04	19.21	288.14	390	True	False		settled		True	326.655	313.30500000000006	340.0049999999999	-0.028963795255932345		stop_hit	True	settled		True	328.29	313.30500000000006	344.91	-0.025803581359138794		stop_hit	True
control	DORM	2026-08-04	15.87	127.68	350	True	False		settled		True	143.0	137.0	149.0	0.3333333333333333		stop_hit	True	no_entry	triggered_above_limit_never_filled	False		137.0					False
control	EWTX	2026-08-04	14.11	38.38	390	True	False		settled		True	42.73	39.21	46.24999999999999	-0.023011363636362518		stop_hit	False	no_entry	triggered_above_limit_never_filled	False		39.21					False
control	FN	2026-08-04	17.01	455.94	390	True	False		settled		True	529.89	516.75	545.67	-1.0		stop_hit	False	settled		True	527.25	516.75	537.75	-1.0		stop_hit	False
control	IBTA	2026-08-04	48.43	24.58	333	True	False		no_trade	setup:stop_too_wide: 3.52 > 1.5x ATR 1.87	False							False	no_trade	setup:stop_too_wide: 3.52 > 1.5x ATR 1.87	False							False
control	INSP	2026-08-04	22.29	52.22	389	True	False		abstain	day0_fill_bar_straddles_stop	True	65.64	60.81	70.47				False	no_entry	never_crossed_orb_high	False		60.81					False
control	LIFE	2026-08-04	16.29	22.83	390	True	False		no_entry	never_crossed_orb_high	False		25.869999999999997					False	no_entry	never_crossed_orb_high	False		25.869999999999997					False
control	LITE	2026-08-04	14.34	779.89	390	True	False		no_entry	never_crossed_orb_high	False		811.79					False	no_entry	never_crossed_orb_high	False		811.79					False
control	LWLG	2026-08-04	16.86	6.82	387	True	False		settled		True	7.99	7.33	8.65	-1.0		stop_hit	False	settled		True	8.0066	7.33	8.699800000000002	-1.0		stop_hit	False
control	MED	2026-08-04	32.65	9.74	304	False	False		abstain	no_930_bar_for_orb	False							False	abstain	no_930_bar_for_orb	False							False
control	PAY	2026-08-04	20.1	34.52	388	True	False		settled		True	40.48	38.88	42.07999999999999	0.3333333333333333		stop_hit	True	settled		True	40.48	38.88	42.07999999999999	0.3333333333333333		stop_hit	True
control	PLTR	2026-08-04	15.96	125.65	390	True	False		settled		True	148.63	137.93	159.32999999999998	1.6941433021806873		stop_hit	True	no_entry	triggered_above_limit_never_filled	False		137.93					False
control	POET	2026-08-04	20.11	7.36	390	True	False		abstain	fwd_stop_and_target_same_day:2026-08-06	True	8.45	7.949999999999999	8.95				False	abstain	fwd_stop_and_target_same_day:2026-08-06	True	8.49	7.949999999999999	9.070000000000002				False
control	TSAT	2026-08-04	14.46	40.18	379	True	False		settled		True	44.38	42.08	46.90000000000001	2.266666666666663		stop_hit	True	settled		True	44.275	42.08	46.585	2.375094912680334		stop_hit	True
control	UFPT	2026-08-04	21.25	267.53	286	True	False		no_entry	triggered_above_limit_never_filled	False		295.98					False	no_entry	triggered_above_limit_never_filled	False		295.98					False
control	VOYG	2026-08-04	16.96	28.01	385	True	False		no_trade	setup:zero_range	False							False	no_trade	setup:zero_range	False							False
control	W	2026-08-04	25.32	89.31	390	True	False		settled		True	113.78	106.06	121.5	-1.0		stop_hit	False	settled		True	113.78	106.06	121.5	-1.0		stop_hit	False
control	WGS	2026-08-04	14.07	67.86	382	True	False		no_entry	never_crossed_orb_high	False		72.62					False	no_entry	never_crossed_orb_high	False		72.62					False
control	WIX	2026-08-04	14.36	56.84	389	True	False		settled		True	60.0	52.0	68.0	0.3333333333333333		stop_hit	True	settled		True	60.0	52.0	68.0	0.3333333333333333		stop_hit	True
control	ZBRA	2026-08-04	10.75	291.64	384	True	False		settled		True	345.6	313.475	377.855	0.7741945525291823		stop_hit	True	settled		True	347.2	313.475	382.6549999999999	0.7374647887323946		stop_hit	True
control	AMPX	2026-08-05	12.3	10.81	390	True	False		no_entry	never_crossed_orb_high	False		10.840000000000002					False	no_entry	never_crossed_orb_high	False		10.840000000000002					False
control	ANET	2026-08-05	15.47	190.51	390	True	False		settled		True	213.99	205.89	222.09000000000003	-1.0		stop_hit	False	no_entry	never_crossed_orb_high	False		205.89					False
control	APPS	2026-08-05	28.29	9.51	390	True	False		no_trade	setup:stop_too_wide: 1.25 > 1.5x ATR 0.73	False							False	no_trade	setup:stop_too_wide: 1.25 > 1.5x ATR 0.73	False							False
control	BLMN	2026-08-05	34.53	8.92	389	True	False		no_trade	setup:stop_too_wide: 0.92 > 1.5x ATR 0.40	False							False	no_trade	setup:stop_too_wide: 0.92 > 1.5x ATR 0.40	False							False
control	DT	2026-08-05	14.59	45.71	390	True	False		settled		True	52.5	50.28	54.72	-1.0		stop_hit	False	settled		True	52.5	50.28	54.72	-1.0		stop_hit	False
control	ECG	2026-08-05	10.96	136.16	371	True	False		settled		True	151.53	142.99999999999997	160.81000000000003	-1.0		stop_hit	False	settled		True	151.53	142.99999999999997	160.81000000000003	-1.0		stop_hit	False
control	FRPT	2026-08-05	10.45	62.38	388	True	False		settled		True	67.5	63.72999999999999	71.27000000000001	0.33333333333333337		stop_hit	True	settled		True	67.5	63.72999999999999	71.27000000000001	0.33333333333333337		stop_hit	True
control	HGTY	2026-08-05	11.69	11.72	246	False	False		abstain	no_930_bar_for_orb	False							False	abstain	no_930_bar_for_orb	False							False
control	INTA	2026-08-05	10.28	32.78	385	True	False		settled		True	36.6317	34.06	39.335100000000004	1.107697891148528		stop_hit	True	settled		True	36.5	34.06	38.94	1.1674863387978163		stop_hit	True
control	KMT	2026-08-05	14.39	36.06	382	True	False		no_entry	never_crossed_orb_high	False		36.9					False	no_entry	never_crossed_orb_high	False		36.9					False
control	KODK	2026-08-05	10.86	8.93	368	True	False		no_trade	setup:zero_range	False							False	no_trade	setup:zero_range	False							False
control	KTOS	2026-08-05	11.26	51.87	390	True	False		settled		True	59.93	54.07	65.78999999999999	-1.0		stop_hit	False	no_entry	never_crossed_orb_high	False		54.07					False
control	PGEN	2026-08-05	12.56	6.53	390	True	False		settled		True	7.08	6.5600000000000005	7.6	-1.0		stop_hit	False	settled		True	7.08	6.5600000000000005	7.6	-0.9903846153846156		stop_hit	False
control	PRGO	2026-08-05	13.17	10.78	390	True	False		settled		True	12.98	12.259999999999998	13.700000000000003	-1.0		stop_hit	False	settled		True	13.04	12.259999999999998	13.879999999999999	-1.0		stop_hit	False
control	QLYS	2026-08-05	20.34	161.06	359	True	False		no_entry	never_crossed_orb_high	False		184.02					False	no_entry	never_crossed_orb_high	False		184.02					False
control	ROCK	2026-08-05	14.9	48.06	284	True	False		no_trade	setup:stop_too_wide: 3.49 > 1.5x ATR 2.07	False							False	no_trade	setup:stop_too_wide: 3.49 > 1.5x ATR 2.07	False							False
control	SHOP	2026-08-05	28.79	123.3	390	True	False		settled		True	151.87	141.63	162.11	-0.5166015624999988		sma_trail_stop	False	no_entry	never_crossed_orb_high	False		141.63					False
control	SWIM	2026-08-05	22.11	5.7	377	True	False		no_entry	never_crossed_orb_high	False		6.775600000000001					False	no_entry	never_crossed_orb_high	False		6.775600000000001					False
control	TATT	2026-08-05	11.79	41.65	241	True	False		settled		True	51.22	47.34	55.099999999999994	-1.0		stop_hit	False	settled		True	51.33	47.34	55.42999999999999	-1.0		stop_hit	False
control	TBI	2026-08-05	24.19	7.69	294	True	False		no_trade	setup:zero_range	False							False	no_trade	setup:zero_range	False							False
control	TVTX	2026-08-05	14.6	56.02	389	True	False		settled		True	62.39	59.61	65.17	0.33333333333333337		stop_hit	True	no_entry	triggered_above_limit_never_filled	False		59.61					False
control	UPST	2026-08-05	18.6	30.32	390	True	False		no_trade	setup:stop_too_wide: 3.51 > 1.5x ATR 1.54	False							False	no_trade	setup:stop_too_wide: 3.51 > 1.5x ATR 1.54	False							False
control	YOU	2026-08-05	14.57	55.73	388	True	False		settled		True	66.0	58.42	73.58	-1.0		stop_hit	False	no_entry	never_crossed_orb_high	False		58.42					False
control	AEVA	2026-08-06	22.28	19.61	386	True	False		no_trade	setup:stop_too_wide: 3.08 > 1.5x ATR 1.55	False							False	no_trade	setup:stop_too_wide: 3.08 > 1.5x ATR 1.55	False							False
control	ASPN	2026-08-06	58.09	5.01	390	True	False		abstain	day0_fill_bar_straddles_stop	True	7.47	7.069999999999999	7.87				False	settled		True	7.51	7.069999999999999	7.99	0.36363636363636365		stop_hit	True
control	CAI	2026-08-06	17.11	16.45	390	True	False		settled		True	19.0	16.89	21.11	0.9557661927330172		sma_trail_stop	True	settled		True	19.09	16.89	21.38	0.9166666666666665		sma_trail_stop	True
control	CDRE	2026-08-06	16.02	31.03	363	True	False		settled		True	34.59	32.66	36.52000000000001	0.3264248704663202		stop_hit	True	no_entry	triggered_above_limit_never_filled	False		32.66					False
control	DCTH	2026-08-06	21.3	12.63	384	True	False		settled		True	14.37	13.65	15.109999999999998	2.5462962962963003		sma_trail_stop	True	no_entry	triggered_above_limit_never_filled	False		13.65					False
control	INSM	2026-08-06	16.14	99.02	390	True	False		settled		True	129.41	122.89000000000001	135.92999999999998	0.33333333333333337		stop_hit	True	no_entry	triggered_above_limit_never_filled	False		122.89000000000001					False
control	KRO	2026-08-06	21.26	6.21	383	True	False		settled		True	7.28	6.919999999999999	7.6400000000000015	1.7222222222222157		stop_hit	True	settled		True	7.32	6.919999999999999	7.760000000000002	1.549999999999995		stop_hit	True
control	LFST	2026-08-06	18.8	10.37	390	True	False		no_trade	setup:stop_too_wide: 0.89 > 1.5x ATR 0.41	False							False	no_trade	setup:stop_too_wide: 0.89 > 1.5x ATR 0.41	False							False
control	MGNI	2026-08-06	19.76	20.67	390	True	False		settled		True	23.41	21.790000000000003	25.029999999999998	0.5144032921810707		sma_trail_stop	True	no_entry	triggered_above_limit_never_filled	False		21.790000000000003					False
control	ORA	2026-08-06	10.16	98.02	372	True	False		settled		True	108.42	106.86	109.98	-1.0		stop_hit	False	abstain	entry_window_gaps:1_of_24	False		106.86					False
control	PAYC	2026-08-06	23.02	174.8	382	True	False		settled		True	216.0	205.42000000000002	226.57999999999998	-1.0		stop_hit	False	settled		True	217.08	205.42000000000002	229.82000000000002	-1.0		stop_hit	False
control	PAYS	2026-08-06	23.77	9.59	379	True	False		no_trade	setup:stop_too_wide: 1.07 > 1.5x ATR 0.45	False							False	no_trade	setup:stop_too_wide: 1.07 > 1.5x ATR 0.45	False							False
control	RDW	2026-08-06	12.46	10.72	390	True	False		no_entry	never_crossed_orb_high	False		11.71					False	no_entry	never_crossed_orb_high	False		11.71					False
control	RELY	2026-08-06	11.88	24.07	390	True	False		no_entry	never_crossed_orb_high	False		24.130000000000003					False	no_entry	never_crossed_orb_high	False		24.130000000000003					False
control	SITM	2026-08-06	28.88	543.12	370	True	False		no_entry	never_crossed_orb_high	False		587.73					False	no_entry	never_crossed_orb_high	False		587.73					False
control	SOUN	2026-08-06	26.27	6.43	390	True	False		no_trade	setup:stop_too_wide: 0.68 > 1.5x ATR 0.38	False							False	no_trade	setup:stop_too_wide: 0.68 > 1.5x ATR 0.38	False							False
control	TASK	2026-08-06	11.39	6.32	374	True	False		settled		True	7.16	6.879999999999999	7.440000000000001	0.3333333333333333		stop_hit	True	no_entry	triggered_above_limit_never_filled	False		6.879999999999999					False
control	TPC	2026-08-06	15.86	84.55	340	False	False		abstain	no_930_bar_for_orb	False							False	abstain	no_930_bar_for_orb	False							False
control	TRUP	2026-08-06	18	24.39	360	True	False		settled		True	27.75	24.85	30.65	0.8712643678160922		stop_hit	True	settled		True	27.89	24.85	31.07	0.8311403508771931		stop_hit	True
control	U	2026-08-06	18.41	35.47	390	True	False		settled		True	36.61	32.989999999999995	40.230000000000004	2.051012891344381		stop_hit	True	no_entry	triggered_above_limit_never_filled	False		32.989999999999995					False
control	WPP	2026-08-06	29.69	20.61	372	True	False		settled		True	26.08	25.740000000000002	26.459999999999994	-1.0000000000000104		stop_hit	False	settled		True	26.04	25.740000000000002	26.339999999999996	-1.0000000000000118		stop_hit	False
control	ACMR	2026-08-07	15.54	78.98	378	True	False		no_entry	never_crossed_orb_high	False		74.58					False	no_entry	never_crossed_orb_high	False		74.58					False
control	AKAM	2026-08-07	13.45	118.55	388	True	False		no_entry	never_crossed_orb_high	False		112.8302					False	no_entry	never_crossed_orb_high	False		112.8302					False
control	CART	2026-08-07	16.19	45.03	390	True	False		no_entry	never_crossed_orb_high	False		48.18899999999999					False	no_entry	never_crossed_orb_high	False		48.18899999999999					False
control	CRSR	2026-08-07	18.94	10.61	390	True	False		settled		True	12.69	11.53	13.85	0.33333333333333337		stop_hit	True	no_entry	triggered_above_limit_never_filled	False		11.53					False
control	DOCS	2026-08-07	178.8	20.66	382	True	False		no_trade	setup:stop_too_wide: 1.62 > 1.5x ATR 0.97	False							False	no_trade	setup:stop_too_wide: 1.62 > 1.5x ATR 0.97	False							False
control	FIGS	2026-08-07	29.27	11.24	390	True	False		settled		True	15.5	14.879999999999999	16.12	0.33333333333333337		stop_hit	True	settled		True	15.58	14.879999999999999	16.36	-1.0		stop_hit	False
control	FLR	2026-08-07	13.44	48.75	390	True	False		abstain	day0_fill_bar_straddles_stop	True	54.57	53.73	55.410000000000004				False	settled		True	54.84	53.73	56.22000000000001	-1.0		stop_hit	False
control	FROG	2026-08-07	18.02	83.04	387	True	False		no_entry	never_crossed_orb_high	False		83.98500000000001					False	no_entry	never_crossed_orb_high	False		83.98500000000001					False
control	INOD	2026-08-07	14.98	65.48	387	True	False		no_entry	never_crossed_orb_high	False		70.86000000000001					False	no_entry	never_crossed_orb_high	False		70.86000000000001					False
control	MTW	2026-08-07	33.08	14.21	355	True	False		no_trade	setup:zero_range	False							False	no_trade	setup:zero_range	False							False
control	NET	2026-08-07	16.62	284.43	390	True	False		settled		True	318.5	304.0	333.5	-1.0		stop_hit	False	settled		True	319.41	304.0	336.2300000000001	-1.0		stop_hit	False
control	NTRA	2026-08-07	18.72	265.38	389	True	False		no_entry	never_crossed_orb_high	False		298.005					False	no_entry	never_crossed_orb_high	False		298.005					False
control	ONTO	2026-08-07	15.31	268.7	359	True	False		settled		True	307.89	282.11	333.66999999999996	0.43160072407551114		stop_hit	True	settled		True	309.43	282.11	338.29	0.4072718399219132		stop_hit	True
control	PRAA	2026-08-07	16.61	18.15	305	True	False		settled		True	20.75	19.909999999999997	21.590000000000003	-1.0357142857142827		stop_hit	False	settled		True	20.85	19.909999999999997	21.890000000000008	-1.0319148936170186		stop_hit	False
control	PSIX	2026-08-07	25.77	33.02	373	True	False		settled		True	40.37	36.190000000000005	44.54999999999999	-0.6057416267942586		stop_hit	False	settled		True	40.57	36.190000000000005	45.15	-0.6237442922374434		stop_hit	False
control	PUBM	2026-08-07	36.87	13.48	382	True	False		no_trade	setup:stop_too_wide: 0.82 > 1.5x ATR 0.53	False							False	no_trade	setup:stop_too_wide: 0.82 > 1.5x ATR 0.53	False							False
control	QNST	2026-08-07	27.92	15.22	387	True	False		settled		True	19.8	18.62	20.98	0.5895480225988692		stop_hit	True	settled		True	19.9	18.62	21.279999999999994	0.5434895833333333		stop_hit	True
control	ROAD	2026-08-07	16.74	100.16	379	True	False		settled		True	114.52	106.45	123.15999999999998	0.35687732342007406		stop_hit	True	settled		True	114.24	106.45	122.31999999999998	0.34574240479246865		stop_hit	True
control	TEAM	2026-08-07	33.7	110.17	390	True	False		settled		True	146.8	139.62	153.98000000000002	0.3333333333333333		stop_hit	True	settled		True	147.53	139.62	156.17	1.8461019806152554		stop_hit	True
control	TWLO	2026-08-07	18.4	193.2	390	True	False		abstain	day0_fill_bar_straddles_stop	True	237.0	230.01999999999998	243.98000000000002				False	settled		True	238.18	230.01999999999998	247.52000000000004	0.38153594771241844		stop_hit	True
control	WLDN	2026-08-07	14.67	73.69	277	True	False		settled		True	86.7475	84.1325	89.36250000000001	-1.0		stop_hit	False	settled		True	87.055	84.1325	90.28500000000003	-1.0		stop_hit	False
control	ABCL	2026-08-10	17.6	6.93	390	True	False		settled		True	8.96	7.84	10.080000000000002	1.346130952380951		stop_hit	True	settled		True	8.96	7.84	10.080000000000002	1.346130952380951		stop_hit	True
control	ACHR	2026-08-10	24.33	5.59	390	True	False		settled		True	6.5	6.02	6.98	-1.0		stop_hit	False	settled		True	6.5	6.02	6.98	-1.0		stop_hit	False
control	ALOY	2026-08-10	13.28	12.27	389	True	False		settled		True	13.35	12.67	14.03	-1.0		stop_hit	False	settled		True	13.35	12.67	14.03	-1.0		stop_hit	False
control	NESR	2026-08-10	11.99	29.02	390	True	False		settled		True	32.73	30.990000000000002	34.46999999999999	0.5775862068965536		stop_hit	True	settled		True	32.89	30.990000000000002	34.95	0.5289473684210532		stop_hit	True
control	SLN	2026-08-10	18.83	11.95	388	True	False		no_entry	never_crossed_orb_high	False		15.5					False	no_entry	never_crossed_orb_high	False		15.5					False
control	TH	2026-08-10	12.17	16.51	354	True	False		settled		True	16.09	14.95	17.23	0.33333333333333337		stop_hit	True	settled		True	16.09	14.95	17.23	0.33333333333333337		stop_hit	True
control	ACVA	2026-08-11	19.2	7.26	390	True	False		settled		True	8.27	7.850000000000001	8.689999999999998	-1.0		stop_hit	False	settled		True	8.27	7.850000000000001	8.689999999999998	-1.0		stop_hit	False
control	AP	2026-08-11	14.99	8.67	173	True	False		settled		True	9.59	8.9936	10.226399999999998	0.3556896937178623		stop_hit	True	settled		True	9.56	8.9936	10.1364	0.3392184557438793		stop_hit	True
control	APEI	2026-08-11	12.89	47.39	282	True	False		abstain	entry_window_gaps:12_of_29	False		48.57999999999999					False	abstain	entry_window_gaps:11_of_24	False		48.57999999999999					False
control	BW	2026-08-11	34.91	8.88	390	True	False		settled		True	12.08	10.92	13.24	-1.0		stop_hit	False	no_entry	never_crossed_orb_high	False		10.92					False
control	CODI	2026-08-11	15.97	11.08	372	True	False		settled		True	12.47	12.01	12.930000000000001	0.3333333333333333		stop_hit	True	settled		True	12.47	12.01	12.930000000000001	0.3333333333333333		stop_hit	True
control	FRMI	2026-08-11	17.01	5.88	390	True	False		settled		True	7.24	6.859999999999999	7.620000000000001	-1.0		stop_hit	False	no_entry	never_crossed_orb_high	False		6.859999999999999					False
control	NIQ	2026-08-11	21.87	11.68	390	True	False		settled		True	14.25	12.969999999999999	15.530000000000001	2.6536458333333304		stop_hit	True	settled		True	14.25	12.969999999999999	15.530000000000001	2.6536458333333304		stop_hit	True
control	RIOT	2026-08-11	17.92	19.4	390	True	False		no_entry	never_crossed_orb_high	False		22.06					False	no_entry	never_crossed_orb_high	False		22.06					False
control	RPD	2026-08-11	16.78	11.61	390	True	False		settled		True	13.085	12.434999999999999	13.735000000000003	0.24615384615384553		stop_hit	True	no_entry	triggered_above_limit_never_filled	False		12.434999999999999					False
control	SE	2026-08-11	10.58	114.8	390	True	False		no_entry	never_crossed_orb_high	False		120.1594					False	no_entry	never_crossed_orb_high	False		120.1594					False
control	ATRO	2026-08-12	11.29	74.91	381	True	False		no_trade	setup:stop_too_wide: 5.75 > 1.5x ATR 3.52	False							False	no_trade	setup:stop_too_wide: 5.75 > 1.5x ATR 3.52	False							False
control	BE	2026-08-12	15.16	211.21	390	True	False		settled		True	239.9	230.52	249.28	0.3333333333333333		stop_hit	True	settled		True	241.1	230.52	252.87999999999997	0.04599873976055391		stop_hit	True
control	BRUN	2026-08-12	12.04	18.61	378	True	False		no_entry	never_crossed_orb_high	False		19.270000000000003					False	no_entry	never_crossed_orb_high	False		19.270000000000003					False
control	CAVA	2026-08-12	18.6	60.81	390	True	False		settled		True	69.46	64.60000000000001	74.31999999999998	0.33333333333333337		stop_hit	True	settled		True	69.81	64.60000000000001	75.37	0.3557261676263601		stop_hit	True
control	CRWV	2026-08-12	21.43	90.32	390	True	False		settled		True	110.33	105.77	114.89	-1.0		stop_hit	False	settled		True	110.33	105.77	114.89	-1.0		stop_hit	False
control	EROC	2026-08-12	16.09	11.25	388	True	False		settled		True	13.16	12.34	13.98	0.4349593495934959		stop_hit	True	settled		True	13.23	12.34	14.190000000000001	0.4007490636704119		stop_hit	True
control	GLBE	2026-08-12	10.67	40.86	384	True	False		settled		True	42.34	39.67999999999999	45.000000000000014	-1.0		stop_hit	False	settled		True	42.55	39.67999999999999	45.629999999999995	-1.0		stop_hit	False
control	HRB	2026-08-12	16.76	46.67	389	True	False		settled		True	54.71	54.27	55.15	0.3333333333333333		stop_hit	True	settled		True	54.98	54.27	55.95999999999999	-1.0		stop_hit	False
control	KRNT	2026-08-12	10.92	17.58	222	True	False		abstain	entry_window_gaps:11_of_29	False		17.83					False	abstain	entry_window_gaps:8_of_24	False		17.83					False
control	MRX	2026-08-12	12.45	59.93	341	True	False		settled		True	64.268	60.932	67.604	1.495603517186252		stop_hit	True	no_entry	triggered_above_limit_never_filled	False		60.932					False
control	NBIS	2026-08-12	12.2	193.23	390	True	False		settled		True	228.44	207.8	249.07999999999998	0.3333333333333333		stop_hit	True	settled		True	228.44	207.8	249.07999999999998	0.3333333333333333		stop_hit	True
control	RSKD	2026-08-12	20.93	5.27	383	True	False		no_trade	setup:stop_too_wide: 0.23 > 1.5x ATR 0.14	False							False	no_trade	setup:stop_too_wide: 0.23 > 1.5x ATR 0.14	False							False
control	SMWB	2026-08-12	19.31	7.25	383	True	False		settled		True	8.34	7.699999999999999	9.02	0.35416666666666624		stop_hit	True	settled		True	8.34	7.699999999999999	9.02	0.35416666666666624		stop_hit	True
control	WYFI	2026-08-12	17.34	24.22	383	True	False		settled		True	28.31	26.210000000000004	30.409999999999993	0.33333333333333337		stop_hit	True	settled		True	28.31	26.210000000000004	30.409999999999993	0.33333333333333337		stop_hit	True
control	AEBI	2026-08-13	13.66	12.99	311	True	False		abstain	day0_fill_bar_stop_and_target	True	13.65	13.589999999999998	13.710000000000003				False	no_entry	triggered_above_limit_never_filled	False		13.589999999999998					False
control	AVAH	2026-08-13	14.48	9.05	389	True	False		settled		True	10.1	9.07	11.139999999999999	2.3883495145631075		stop_hit	True	settled		True	10.14	9.07	11.260000000000002	2.299065420560747		stop_hit	True
control	BIRK	2026-08-13	17.34	36.74	385	True	False		abstain	day0_fill_bar_straddles_stop	True	43.07	41.37	44.77				False	settled		True	43.07	41.37	44.77	-1.0		stop_hit	False
control	BLSH	2026-08-13	12.4	24.63	389	True	False		no_trade	setup:stop_too_wide: 2.26 > 1.5x ATR 1.29	False							False	no_trade	setup:stop_too_wide: 2.26 > 1.5x ATR 1.29	False							False
control	CGEM	2026-08-13	12.24	19.6	350	True	False		no_entry	never_crossed_orb_high	False		18.9					False	no_entry	never_crossed_orb_high	False		18.9					False
control	CRMD	2026-08-13	10	7.1	383	True	False		settled		True	8.75	8.030000000000001	9.469999999999999	-1.0		stop_hit	False	settled		True	8.75	8.030000000000001	9.469999999999999	-1.0		stop_hit	False
control	ELMT	2026-08-13	15.18	16.93	310	True	False		no_trade	setup:stop_too_wide: 1.88 > 1.5x ATR 1.02	False							False	no_trade	setup:stop_too_wide: 1.88 > 1.5x ATR 1.02	False							False
control	ENS	2026-08-13	15.15	186.72	341	True	False		no_trade	setup:zero_range	False							False	no_trade	setup:zero_range	False							False
control	HLIT	2026-08-13	23.79	12	389	True	False		settled		True	14.48	12.879999999999999	16.080000000000002	-1.0		stop_hit	False	settled		True	14.55	12.879999999999999	16.290000000000003	-1.0		stop_hit	False
control	KURA	2026-08-13	13.43	9.94	380	True	False		settled		True	10.7399	10.0601	11.4197	-1.0		stop_hit	False	no_entry	triggered_above_limit_never_filled	False		10.0601					False
control	OMER	2026-08-13	24.43	13.71	390	True	False		settled		True	17.26	15.819999999999997	18.700000000000006	0.27314814814814714		stop_hit	True	settled		True	17.35	15.819999999999997	18.970000000000006	0.871459694989104		stop_hit	True
control	TBBB	2026-08-13	16.67	42.3	380	True	False		settled		True	45.75	44.0	47.5	1.5024761904761914		stop_hit	True	no_entry	triggered_above_limit_never_filled	False		44.0					False
control	WWW	2026-08-13	14.91	18.06	345	False	False		abstain	no_930_bar_for_orb	False							False	abstain	no_930_bar_for_orb	False							False
control	ETON	2026-08-14	23.28	40.8	376	True	False		settled		True	55.4427	50.577299999999994	60.30810000000001	1.0069744179992042		stop_hit	True	settled		True	55.72	50.577299999999994	61.14	0.9526772577310229		stop_hit	True
control	HTFL	2026-08-14	25.12	31.01	390	True	False		no_trade	setup:stop_too_wide: 2.55 > 1.5x ATR 1.46	False							False	no_trade	setup:stop_too_wide: 2.55 > 1.5x ATR 1.46	False							False
control	LPTH	2026-08-14	10.03	13.12	390	True	False		settled		True	14.93	14.010000000000002	15.849999999999998	-1.0		stop_hit	False	no_entry	never_crossed_orb_high	False		14.010000000000002					False
control	NMAX	2026-08-14	16.75	9.49	389	True	False		settled		True	10.25	9.54	10.96	0.3333333333333333		stop_hit	True	no_entry	triggered_above_limit_never_filled	False		9.54					False
control	NU	2026-08-14	15	13.93	390	True	False		settled		True	15.88	15.56	16.200000000000003	0.3333333333333352		stop_hit	True	settled		True	15.96	15.56	16.44	-1.0		stop_hit	False
control	RCAT	2026-08-14	12.32	10.23	390	True	False		settled		True	11.66	10.86	12.46	-1.0		stop_hit	False	no_entry	never_crossed_orb_high	False		10.86					False
control	RDDT	2026-08-14	12.24	158.12	390	True	False		settled		True	176.62	173.38	179.86	0.3333333333333333		stop_hit	True	no_entry	triggered_above_limit_never_filled	False		173.38					False
control	STDN	2026-08-14	12.9	12.09	360	True	False		no_trade	setup:zero_range	False							False	no_trade	setup:zero_range	False							False
control	UMAC	2026-08-14	19.86	27.24	390	True	False		no_entry	never_crossed_orb_high	False		29.230000000000004					False	no_entry	never_crossed_orb_high	False		29.230000000000004					False
control	VCX	2026-08-14	15.06	38.5	378	True	False		abstain	entry_window_gaps:4_of_29	False		24.759999999999998					False	no_entry	never_crossed_orb_high	False		24.759999999999998					False
control	VERA	2026-08-14	14.23	28.89	383	True	False		settled		True	31.29	29.310000000000002	33.269999999999996	0.1717171717171719		sma_trail_stop	False	settled		True	31.45	29.310000000000002	33.75	0.08411214953271026		sma_trail_stop	False
control	ARGX	2026-08-17	10.53	851.29	368	True	False		settled		True	936.785	914.235	959.3349999999999	2.5209164818920966		stop_hit	True	no_entry	triggered_above_limit_never_filled	False		914.235					False
control	CBRS	2026-08-17	12.78	218.98	390	True	False		settled		True	228.9	217.98	239.82000000000002	0.33333333333333337		stop_hit	True	no_entry	triggered_above_limit_never_filled	False		217.98					False
