2026-07-23|URI|11.31|routine|483596.34182|polygon_20d|1035.06|4.1|0.26|5.203|25||score 25 < 50 (catalyst=routine)
2026-07-24|AMKR|11.62|strong|5498447.9553815|polygon_20d|65.33||0.06|1.227|45.6||score 46 < 50 (catalyst=strong)
2026-07-24|RNG|20.72|routine|1577168.2342615002|polygon_20d|38.62|7.8|0.5|10.278|37||score 37 < 50 (catalyst=routine)
2026-07-24|SSNC|10.52|routine|1913083.973158|polygon_20d|66.95|3.7|0.24|6.361|25||score 25 < 50 (catalyst=routine)
2026-07-24|THC|14.31|game_changer|1240503.8997765|polygon_20d|199.02||0|12.09|60|HIGH|
2026-07-24|WKC|11.63|game_changer|1113123.6381105|polygon_20d|36.27||0.01|53.894|60|HIGH|
2026-07-27|BMNR|12.16|routine|39313407.690659|polygon_20d|15.79|2.8|0.18|1.449|37||score 37 < 50 (catalyst=routine)
2026-07-27|GENI|10.03|routine|5422662.058705499|polygon_20d|6.48|1.7|0.11|1.868|-2||score -2 < 50 (catalyst=routine)
2026-07-27|NNE|10.38|strong|2663523.6486235|polygon_20d|15.59|2|0.13|1.141|57|MODERATE|
2026-07-27|OMER|15.47|routine|1423300.967038|polygon_20d|9.79|4.2|0.27|2.512|38||score 38 < 50 (catalyst=routine)
2026-07-27|QBTS|11.29|strong|20618275.086363003|polygon_20d|16.21||0.03|2.389|54|MODERATE|
2026-07-27|TRAX|25.95|routine|704110.255601|polygon_20d|35.52|13.1|0.84|11.955|20||score 20 < 50 (catalyst=routine)
2026-07-28|AWI|10.14|routine|518598.081685|polygon_20d|165.22|3.9|0.25|9.243|30||score 30 < 50 (catalyst=routine)
2026-07-28|CORZ|11.28|game_changer|11533860.009666499|polygon_20d|20.74||0.02|12.654|72|MODERATE|
2026-07-28|ICLR|10.01|strong|793495.9108414999|polygon_20d|168.78|1.2|0.08|1.059|18||score 18 < 50 (catalyst=strong)
2026-07-28|IQV|15.01|routine|1348923.493177|polygon_20d|213.22|7.2|0.46|8.587|17||score 17 < 50 (catalyst=routine)
2026-07-28|ITRI|18.71|routine|605193.613199|polygon_20d|84.78|12.5|0.8|22.827|40||score 40 < 50 (catalyst=routine)
2026-07-28|KNSA|23.1|routine|729331.1812975|polygon_20d|63.535|5.5|0.35|7.73|42||score 42 < 50 (catalyst=routine)
2026-07-29|AVTR|14.17|routine|10663734.245979998|polygon_20d|12.42|7.3|0.47|7.601|2||score 2 < 50 (catalyst=routine)
2026-07-29|CBZ|16.49|routine|853521.529054|polygon_20d|46.7|53.7|3.44|105.041|25||score 25 < 50 (catalyst=routine)
2026-07-29|GEHC|10.39|routine|5628317.564848|polygon_20d|64.11|5.5|0.35|5.171|27||score 27 < 50 (catalyst=routine)
2026-07-29|GFS|10.16|strong|3705323.223344|polygon_20d|49.02||0.03|13.608|45.6||score 46 < 50 (catalyst=strong)
2026-07-29|GNRC|10.03|routine|1066606.9521615|polygon_20d|195.6||0.05|22.846|23||score 23 < 50 (catalyst=routine)
2026-07-29|GRMN|12.5|routine|967559.9326925001|polygon_20d|253.65|2.5|0.16|4.471|22||score 22 < 50 (catalyst=routine)
2026-07-29|HURN|21.92|routine|304510.48798750003|polygon_20d|121.37|2|0.13|1.43|37||score 37 < 50 (catalyst=routine)
2026-07-29|LFUS|10.37|routine|378655.5706985|polygon_20d|392.05|0.9|0.06|1.316|20||score 20 < 50 (catalyst=routine)
2026-07-29|MANH|23.14|routine|762805.6385745001|polygon_20d|168.17|3.7|0.24|5.227|45||score 45 < 50 (catalyst=routine)
2026-07-29|MBIN|12.77|routine|170891.024327|polygon_20d|48.77|2.7|0.17|3.289|27||score 27 < 50 (catalyst=routine)
2026-07-29|NEO|16.19|routine|3088511.8908695|polygon_20d|13.4|2.8|0.18|4.396|12||score 12 < 50 (catalyst=routine)
2026-07-29|TER|10.4|game_changer|4243911.0875585005|polygon_20d|320.65||0.05|9.678|60|HIGH|
2026-07-29|TEVA|11.4|strong|5211331.8804655|polygon_20d|31.67|7.4|0.38|5.702|50.4|HIGH|
2026-07-30|ARM|10.77|game_changer|7647057.528174501|polygon_20d|224.89||0.08|5.586|60|HIGH|
2026-07-30|AVY|10.09|routine|767129.204029|polygon_20d|167.14||0.01|19.762|15||score 15 < 50 (catalyst=routine)
2026-07-30|BAX|18.3|routine|6522225.1271505|polygon_20d|24.77|5.1|0.26|4.559|17||score 17 < 50 (catalyst=routine)
2026-07-30|BDC|10.75|routine|591413.23391|polygon_20d|102.03||0|2.166|28||score 28 < 50 (catalyst=routine)
2026-07-30|CORT|24.21|strong|1145703.833513|polygon_20d|92.95||0.01|21.233|96|HIGH|
2026-07-30|EFOR|18.37|routine|1106672.718377|polygon_20d|23.41|1.6|0.1|2.088|43||score 43 < 50 (catalyst=routine)
2026-07-30|EME|10.56|game_changer|458143.1843505|polygon_20d|672.48||0|6.55|60|HIGH|
2026-07-30|FORM|21.92|routine|1694367.7375495|polygon_20d|83.45|2.2|0.14|1.932|40||score 40 < 50 (catalyst=routine)
2026-07-30|FTNT|10.1|game_changer|5578109.670519|polygon_20d|153.22||0.01|7.546|60|HIGH|
2026-07-30|GKOS|10.11|strong|771227.1959124999|polygon_20d|161.66||0|8.637|30||score 30 < 50 (catalyst=strong)
2026-07-30|HII|11.45|routine|490281.431077|polygon_20d|280.4||0.02|1.146|28||score 28 < 50 (catalyst=routine)
2026-07-30|LRCX|18.95|strong|14378130.6073985|polygon_20d|252.35|3.7|0.19|2.268|84|HIGH|
2026-07-30|MKTX|30.03|routine|657091.6281035|polygon_20d|125.73|31.5|2.02|47.738|45||score 45 < 50 (catalyst=routine)
2026-07-30|NPKI|11.95|routine|1200552.043369|polygon_20d|12.05||0|1.289|15||score 15 < 50 (catalyst=routine)
2026-07-30|PRCH|17.35|routine|1922115.3834235|polygon_20d|12.36|3.1|0.2|3.231|30||score 30 < 50 (catalyst=routine)
2026-07-30|PWR|12.09|game_changer|1206900.073026|polygon_20d|561.14||0|7.956|60|HIGH|
2026-07-30|SFM|17.07|routine|2222564.460806|polygon_20d|79.16|3.7|0.24|4.314|38||score 38 < 50 (catalyst=routine)
2026-07-30|SIMO|19.18|game_changer|867126.6098420001|polygon_20d|209.68||0.03|4.721|80|HIGH|
2026-07-30|STGW|12.13|routine|1413320.851911|polygon_20d|8.08||0.03|43.244|15||score 15 < 50 (catalyst=routine)
2026-07-30|TAL|12.03|routine|3350120.9678140003|polygon_20d|10.89||0.25|7.805|15||score 15 < 50 (catalyst=routine)
2026-07-31|AAOI|13.92|routine|10323032.2450805|polygon_20d|90.11|2.9|0.15|1.399|37||score 37 < 50 (catalyst=routine)
2026-07-31|AMZN|13.92|routine|47881737.564496994|polygon_20d|235.5|7|0.45|4.643|27||score 27 < 50 (catalyst=routine)
2026-07-31|BLZE|13.06|game_changer|2922280.244612|polygon_20d|12.63|2|0.13|1.151|72|MODERATE|
2026-07-31|COHR|12.52|routine|5331519.679161|polygon_20d|249.06|2.1|0.11|1.135|30||score 30 < 50 (catalyst=routine)
2026-07-31|COHU|22.71|game_changer|1276945.6399405|polygon_20d|46.45||0.01|9.018|80|HIGH|
2026-07-31|CSTL|12.43|routine|370955.411118|polygon_20d|26.79|6.4|0.33|8.024|40||score 40 < 50 (catalyst=routine)
2026-07-31|DXCM|10.4|routine|4898772.9400525|polygon_20d|74.54|4.2|0.27|4.372|25||score 25 < 50 (catalyst=routine)
2026-07-31|FET|16.04|strong|157896.5033165|polygon_20d|51.43||0|0.674|84|HIGH|
2026-07-31|FLNC|10.02|game_changer|8764385.194118|polygon_20d|13.47||0.01|1.895|60|MODERATE|
2026-07-31|MPWR|13.96|game_changer|1053015.1048705|polygon_20d|1316.18||0.02|1.119|60|HIGH|
2026-07-31|NBIS|10.29|strong|18806035.4298385|polygon_20d|188.43||0.06|2.66|38||score 38 < 50 (catalyst=strong)
2026-07-31|NVT|11.5|routine|2189961.280847|polygon_20d|144.8|4.7|0.3|5.087|25||score 25 < 50 (catalyst=routine)
2026-07-31|NWL|13.42|game_changer|10572337.081128001|polygon_20d|5.14||0|24.914|60|HIGH|
2026-07-31|NXT|10.42|routine|2901067.5435435|polygon_20d|96.9||0.01|4.053|23||score 23 < 50 (catalyst=routine)
2026-07-31|PWP|12.14|routine|1174266.0363059998|polygon_20d|14.91|2|0.13|3.241|30||score 30 < 50 (catalyst=routine)
2026-07-31|SPSC|10.83|routine|654186.491996|polygon_20d|65.83|2.2|0.14|2.353|45||score 45 < 50 (catalyst=routine)
2026-07-31|SPXC|15.25|routine|689134.2300135|polygon_20d|199.3|1.1|0.07|2.186|25||score 25 < 50 (catalyst=routine)
2026-08-03|CNH|15.66|routine|12177314.8968915|polygon_20d|10.25|3.7|0.24|4.242|30||score 30 < 50 (catalyst=routine)
2026-08-03|FTH|10.13|strong|229893.9000895|polygon_20d|27.24||0||42||score 42 < 50 (catalyst=strong)
2026-08-03|FTK|10.45|game_changer|321093.94287599996|polygon_20d|23.54||0.06|15.898|60|MODERATE|
2026-08-03|LIND|15.55|strong|884029.80804|polygon_20d|29.58|1.4|0.09|2.572|70|HIGH|
2026-08-04|AAOI|15.33|routine|10125637.925278999|polygon_20d|110.21|9.2|0.59|4.076|40||score 40 < 50 (catalyst=routine)
2026-08-04|AEIS|15.39|strong|795046.1381415001|polygon_20d|296.38||0.01|13.058|84|HIGH|
2026-08-04|AMRC|38.72|routine|568592.4743995001|polygon_20d|22.73|7|0.27|7.615|50|MODERATE|
2026-08-04|ARVN|14.21|routine|643072.7823055|polygon_20d|8.06|6.6|0.42|4.748|35||score 35 < 50 (catalyst=routine)
2026-08-04|BLZE|19.14|game_changer|2643706.7172405|polygon_20d|15.59||0.02|12.735|80|HIGH|
2026-08-04|BTDR|24.1|game_changer|9828824.3525755|polygon_20d|11.37||0.06|6.643|80|HIGH|
2026-08-04|CAT|10|game_changer|3449799.303477|polygon_20d|830.03||0.05|10.243|60|HIGH|
2026-08-04|COHR|14.9|routine|5331519.679161|polygon_20d|288.14|5.7|0.29|2.746|27||score 27 < 50 (catalyst=routine)
2026-08-04|DORM|15.87|routine|270042.2984335|polygon_20d|127.68|6.9|0.44|7.947|37||score 37 < 50 (catalyst=routine)
2026-08-04|EWTX|14.11|routine|1068392.0006610001|polygon_20d|38.38|5.8|0.37|7.154|27||score 27 < 50 (catalyst=routine)
2026-08-04|FN|17.01|routine|877842.1494440001|polygon_20d|455.94|2|0.1|1.591|40||score 40 < 50 (catalyst=routine)
2026-08-04|IBTA|48.43|routine|172799.6726715|polygon_20d|24.58|7|0.45|7.317|42||score 42 < 50 (catalyst=routine)
2026-08-04|INSP|22.29|routine|968127.139957|polygon_20d|52.22|0.8|0.03|1.03|55|MODERATE|
2026-08-04|LIFE|16.29|game_changer|667395.2369735|polygon_20d|22.83||0.01|6.722|80|HIGH|
2026-08-04|LITE|12.42|routine|4538375.875136|polygon_20d|779.89||0.14|6.374|15||score 15 < 50 (catalyst=routine)
2026-08-04|LWLG|15.62|routine|3726587.667033|polygon_20d|6.82|4.1|0.26|2.418|45||score 45 < 50 (catalyst=routine)
2026-08-04|MED|32.65|routine|203257.23800950003|polygon_20d|9.74|8.1|0.52||42||score 42 < 50 (catalyst=routine)
2026-08-04|PAY|20.1|routine|1155710.203319|polygon_20d|34.52|4.5|0.29|8.415|45||score 45 < 50 (catalyst=routine)
2026-08-04|PLTR|15.96|game_changer|40187142.342946|polygon_20d|125.65||0.06|9.342|96|HIGH|
2026-08-04|POET|15.62|routine|14151322.8765555|polygon_20d|7.36|7.4|0.38|3.392|47||score 47 < 50 (catalyst=routine)
2026-08-04|TSAT|14.46|game_changer|210006.3550345|polygon_20d|40.18|5.3|0.34|2.085|60|MODERATE|
2026-08-04|UFPT|21.25|routine|218362.4768665|polygon_20d|267.53|4.2|0.27|2.389|40||score 40 < 50 (catalyst=routine)
2026-08-04|VOYG|16.96|game_changer|1657392.0414715|polygon_20d|28.01||0.02|3.918|80|HIGH|
2026-08-04|W|24.95|routine|3288771.239523|polygon_20d|89.31|12|0.77|11.029|25||score 25 < 50 (catalyst=routine)
2026-08-04|WGS|14.07|routine|806965.07687|polygon_20d|67.86||0.04|4.165|10||score 10 < 50 (catalyst=routine)
2026-08-04|WIX|14.36|routine|1338219.1547005|polygon_20d|56.84||0.03|16.218|35||score 35 < 50 (catalyst=routine)
2026-08-04|ZBRA|10.75|game_changer|775420.536001|polygon_20d|291.64||0.05|34.955|60|HIGH|
2026-08-05|AMPX|12.3|routine|6475880.9121785|polygon_20d|10.81|3.1|0.12|1.842|39.6||score 40 < 50 (catalyst=routine)
2026-08-05|ANET|10.8|routine|8553488.352712|polygon_20d|190.51||0.05|9.428|0||score 0 < 50 (catalyst=routine)
2026-08-05|APPS|28.29|strong|3515933.8875155|polygon_20d|9.51||0.04|36.859|115.2|HIGH|
2026-08-05|BLMN|28.31|routine|1966146.652743|polygon_20d|8.92|10.6|0.68|16.925|48||score 48 < 50 (catalyst=routine)
2026-08-05|DT|14.29|routine|4702813.013488|polygon_20d|45.71|3.7|0.24|5.775|30||score 30 < 50 (catalyst=routine)
2026-08-05|ECG|10.96|game_changer|696232.4086605001|polygon_20d|136.16|1.2|0.06|1.717|72|HIGH|
2026-08-05|FRPT|10.45|routine|1413464.9038075|polygon_20d|62.38||0.05|249.1|24||score 24 < 50 (catalyst=routine)
2026-08-05|HGTY|11.69|strong|132540.29255399999|polygon_20d|11.72|2.2|0.14||60.5|HIGH|
2026-08-05|INTA|10.28|routine|789125.3958320001|polygon_20d|32.78||0|2.257|21.6||score 22 < 50 (catalyst=routine)
2026-08-05|KMT|14.39|game_changer|1008189.5550265|polygon_20d|36.06||0.01|9.257|72|HIGH|
2026-08-05|KODK|10.86|strong|705907.6183205|polygon_20d|8.93||0.01|4.629|54.7|HIGH|
2026-08-05|KTOS|11.26|strong|4396572.534067|polygon_20d|51.87||0.05|12.007|64.8|MODERATE|
2026-08-05|PGEN|11.79|routine|4575404.8918605|polygon_20d|6.53||0|12.92|-12||score -12 < 50 (catalyst=routine)
2026-08-05|PRGO|13.17|strong|3089159.7812865|polygon_20d|10.78||0.01|18.516|54|HIGH|
2026-08-05|QLYS|17.99|routine|833600.4491425001|polygon_20d|161.06|2.2|0.14|3.108|8.4||score 8 < 50 (catalyst=routine)
2026-08-05|ROCK|14.9|strong|338200.4131375|polygon_20d|48.06|2|0.1|3.765|60.5|HIGH|
2026-08-05|SHOP|16.22|routine|8796000.269914|polygon_20d|123.3|14.7|0.94|8.912|42||score 42 < 50 (catalyst=routine)
2026-08-05|SWIM|15.03|routine|690530.185063|polygon_20d|5.7|4.8|0.31|7.395|36||score 36 < 50 (catalyst=routine)
2026-08-05|TATT|11.79|strong|164188.63843300001|polygon_20d|41.65||0.23|37.791|61.9|HIGH|
2026-08-05|TBI|24.19|routine|284908.453012|polygon_20d|7.69|2.7|0.17||44.4||score 44 < 50 (catalyst=routine)
2026-08-05|TVTX|14.6|strong|1545170.0426715|polygon_20d|56.02|5.8|0.37|7.196|38.9||score 39 < 50 (catalyst=strong)
2026-08-05|UPST|17.74|routine|4124572.429214|polygon_20d|30.32||0.1|7.593|42||score 42 < 50 (catalyst=routine)
2026-08-05|YOU|13.69|strong|1406906.6687165|polygon_20d|55.73||0.02|1.423|36||score 36 < 50 (catalyst=strong)
2026-08-06|AEVA|22.28|strong|1647336.055799|polygon_20d|19.61||0.02|12.101|96|HIGH|
2026-08-06|ASPN|58.09|routine|1155508.432448|polygon_20d|5.01|32.9|2.11|21.897|48||score 48 < 50 (catalyst=routine)
2026-08-06|CAI|17.11|routine|3768885.9754225|polygon_20d|16.45|2.5|0.13|2.637|50.4|MODERATE|
2026-08-06|CDRE|15.6|routine|360695.9770885|polygon_20d|31.03|3.3|0.21|4.891|42||score 42 < 50 (catalyst=routine)
2026-08-06|DCTH|21.3|routine|389713.8416275|polygon_20d|12.63|17.6|1.13|11.398|54|MODERATE|
2026-08-06|INSM|16.14|game_changer|2798264.1623425|polygon_20d|99.02||0|21.455|96|HIGH|
2026-08-06|KRO|16.91|routine|319629.578076|polygon_20d|6.21|3.4|0.22||42||score 42 < 50 (catalyst=routine)
2026-08-06|LFST|18.8|game_changer|3503883.141543|polygon_20d|10.37||0|6.946|96|HIGH|
2026-08-06|MGNI|19.76|routine|2516209.0126655|polygon_20d|20.67|10.3|0.66|12.309|24||score 24 < 50 (catalyst=routine)
2026-08-06|ORA|10.06|routine|951314.691413|polygon_20d|98.02||0.01|2.036|27.6||score 28 < 50 (catalyst=routine)
2026-08-06|PAYC|23.02|routine|909391.022871|polygon_20d|174.8|4.4|0.28|8.242|48||score 48 < 50 (catalyst=routine)
2026-08-06|PAYS|23.77|routine|568600.3359095|polygon_20d|9.59|13.4|0.86||24||score 24 < 50 (catalyst=routine)
2026-08-06|RDW|12.46|strong|18796332.727819|polygon_20d|10.72||0.06|4.006|64.8|MODERATE|
2026-08-06|RELY|11.88|routine|2823427.2944719996|polygon_20d|24.07||0.01|8.628|18||score 18 < 50 (catalyst=routine)
2026-08-06|SITM|28.88|game_changer|512254.70008850005|polygon_20d|543.12||0.01|8.617|96|HIGH|
2026-08-06|SOUN|25.19|routine|34958938.950033|polygon_20d|6.43|6.8|0.26|6.594|62.4|MODERATE|
2026-08-06|TASK|11.39|routine|684684.3193265|polygon_20d|6.32|2.1|0.08||50.4|MODERATE|
2026-08-06|TPC|15.86|routine|660500.5427379999|polygon_20d|84.55|1.2|0.08|1.261|30||score 30 < 50 (catalyst=routine)
2026-08-06|TRUP|18|routine|367649.4859495|polygon_20d|24.39|3.1|0.16|3.714|60|MODERATE|
2026-08-06|U|18.41|game_changer|7941165.691189|polygon_20d|35.47||0.05|12.533|96|HIGH|
2026-08-06|WPP|25.86|routine|451150.231548|polygon_20d|20.61|15.8|1.01|8.943|48||score 48 < 50 (catalyst=routine)
2026-08-07|ACMR|15.09|strong|1322956.0848019999|polygon_20d|78.98||0.06|3.341|100.8|HIGH|
2026-08-07|AKAM|11.98|routine|3710783.4604554996|polygon_20d|118.55||0.01|29.273|18||score 18 < 50 (catalyst=routine)
2026-08-07|CART|14.06|routine|4199067.123548|polygon_20d|45.03||0.03|4.255|18||score 18 < 50 (catalyst=routine)
2026-08-07|CRSR|16.87|strong|1646785.5515315|polygon_20d|10.61||0.04|13.363|84|HIGH|
2026-08-07|DOCS|178.8|routine|3562105.632134|polygon_20d|20.66||1.23|4156.587|54|MODERATE|
2026-08-07|FIGS|26.69|game_changer|3468621.17856|polygon_20d|11.24||0.02|21.904|96|HIGH|
2026-08-07|FLR|13.44|routine|2230747.7150075|polygon_20d|48.75||0.02|1.073|18||score 18 < 50 (catalyst=routine)
2026-08-07|FROG|17.51|strong|2415650.7339805|polygon_20d|83.04||0.01|6.839|100.8|HIGH|
2026-08-07|INOD|14.83|strong|1238047.1108175|polygon_20d|65.48||0.08|8.309|51.6|MODERATE|
2026-08-07|MTW|33.08|routine|225743.33994550002|polygon_20d|14.21|5.7|0.29||50.4|MODERATE|
2026-08-07|NET|15.67|strong|3222370.7166275|polygon_20d|284.43||0.03|7.913|100.8|HIGH|
2026-08-07|NTRA|18.72|routine|1344996.7700395|polygon_20d|265.38|3.6|0.23|3.665|18||score 18 < 50 (catalyst=routine)
2026-08-07|ONTO|15.31|game_changer|1428941.26768|polygon_20d|268.7|3.1|0.16|2.21|96|HIGH|
2026-08-07|PRAA|16.61|strong|390056.6996075|polygon_20d|18.15|1.4|0.07|1.143|84|HIGH|
2026-08-07|PSIX|25.77|routine|461873.06814|polygon_20d|33.02|6.6|0.34|4.496|68.4|HIGH|
2026-08-07|PUBM|36.87|strong|490423.387992|polygon_20d|13.48||0.09|57.852|96|HIGH|
2026-08-07|QNST|27.92|game_changer|675278.8406595|polygon_20d|15.22||0.01|23.031|96|HIGH|
2026-08-07|ROAD|16.74|routine|889761.157375|polygon_20d|100.16|1.9|0.12|1.929|30||score 30 < 50 (catalyst=routine)
2026-08-07|TEAM|31.66|strong|4023906.902292|polygon_20d|110.17||0.17|25.543|115.2|HIGH|
2026-08-07|TWLO|17.97|strong|1834889.81168|polygon_20d|193.2||0.02|21.538|84|HIGH|
2026-08-07|WLDN|14.67|strong|321385.85141799995|polygon_20d|73.69||0.01|7.486|51.6|MODERATE|
2026-08-10|ABCL|17.6|game_changer|6291141.6775525|polygon_20d|6.93||0.13|12.733|96|HIGH|
2026-08-10|ACHR|14.85|routine|30267950.1553085|polygon_20d|5.59|13|0.5|7.311|54|MODERATE|
2026-08-10|ALOY|11.65|routine|3018297.0080124997|polygon_20d|12.27||0.05|6.442|24||score 24 < 50 (catalyst=routine)
2026-08-10|NESR|11.99|strong|1909418.5386095|polygon_20d|29.02|2.9|0.11|2.467|53.3|HIGH|
2026-08-10|SLN|18.83|strong|573373.993604|polygon_20d|11.95||0.07||84|HIGH|
2026-08-10|TH|12.17|strong|1129273.8040089998|polygon_20d|16.51||0|2.317|50.4|HIGH|
2026-08-11|ACVA|11.98|routine|3139160.7991505|polygon_20d|7.26||0.66|38.488|27.6||score 28 < 50 (catalyst=routine)
2026-08-11|AP|10.61|routine|161411.02409899997|polygon_20d|8.67|0.9|0.06||24||score 24 < 50 (catalyst=routine)
2026-08-11|APEI|12.89|routine|328114.6317725|polygon_20d|47.39||0.04|32.631|24||score 24 < 50 (catalyst=routine)
2026-08-11|BW|34.91|game_changer|3746713.210849|polygon_20d|8.88||0.09|64.301|96|HIGH|
2026-08-11|CODI|15.97|routine|644467.368886|polygon_20d|11.08|6.7|0.43|6.298|38.4||score 38 < 50 (catalyst=routine)
2026-08-11|FRMI|17.01|game_changer|17892920.3405535|polygon_20d|5.88||0.02|6.83|96|HIGH|
2026-08-11|NIQ|21.87|routine|1574830.3805510001|polygon_20d|11.68|4.7|0.3|7.58|42||score 42 < 50 (catalyst=routine)
2026-08-11|RIOT|17.92|game_changer|17601065.902326|polygon_20d|19.4||0.05|16.442|115.2|HIGH|
2026-08-11|RPD|16.78|strong|2726075.8352295|polygon_20d|11.61|2|0.1|1.967|84|HIGH|
2026-08-11|SE|10.58|strong|4984484.441164|polygon_20d|114.8||0.1|35.387|54.7|HIGH|
2026-08-12|ATRO|11.29|game_changer|554081.912043|polygon_20d|74.91||0.02|9.983|72|HIGH|
2026-08-12|BE|15.16|strong|16176877.314548|polygon_20d|211.21|4.3|0.22|1.707|84|HIGH|
2026-08-12|BRUN|12.04|strong|1590680.612148|polygon_20d|18.61||0.02|4.452|60|MODERATE|
2026-08-12|CAVA|15.27|routine|3711944.547557|polygon_20d|60.81|7.5|0.48|8.669|38.4||score 38 < 50 (catalyst=routine)
2026-08-12|CRWV|19.51|routine|25214602.7879215|polygon_20d|90.32|13.5|0.69|5.618|51.6|MODERATE|
2026-08-12|EROC|16.09|game_changer|1585022.7117585|polygon_20d|11.25||0|5.113|96|HIGH|
2026-08-12|GLBE|10.67|game_changer|1238743.7517265|polygon_20d|40.86||0.01|20.207|72|HIGH|
2026-08-12|HRB|16.76|strong|2144047.5521795|polygon_20d|46.67|1|0.04|1.662|100.8|HIGH|
2026-08-12|KRNT|10.92|strong|206864.21175000002|polygon_20d|17.58||0.04||42||score 42 < 50 (catalyst=strong)
2026-08-12|MRX|12.45|strong|716672.0453164999|polygon_20d|59.93|2.3|0.15|2.65|53.3|HIGH|
2026-08-12|NBIS|12.2|strong|23459101.1457545|polygon_20d|193.23||0.1|4.129|54.7|HIGH|
2026-08-12|RSKD|12.43|routine|660385.246038|polygon_20d|5.27|14.7|0.94||36||score 36 < 50 (catalyst=routine)
2026-08-12|SMWB|11.1|routine|819304.5081075|polygon_20d|7.25|13.9|0.89||12||score 12 < 50 (catalyst=routine)
2026-08-12|WYFI|17.34|strong|2419064.1961275004|polygon_20d|24.22||0.04|6.347|84|HIGH|
2026-08-13|AEBI|13.66|routine|322157.27865750005|polygon_20d|12.99|15.9|1.02||42||score 42 < 50 (catalyst=routine)
2026-08-13|AVAH|14.48|routine|2026690.2200190001|polygon_20d|9.05|4.5|0.29|4.435|30||score 30 < 50 (catalyst=routine)
2026-08-13|BIRK|16.57|routine|1518975.4923795|polygon_20d|36.74|9.4|0.6|12.544|38.4||score 38 < 50 (catalyst=routine)
2026-08-13|BLSH|12.4|routine|1309564.2761295|polygon_20d|24.63|4.5|0.29|3.381|54|MODERATE|
2026-08-13|CGEM|12.24|game_changer|642701.498713|polygon_20d|19.6||0.04|4.895|72|HIGH|
2026-08-13|CRMD|10|strong|880447.1886440001|polygon_20d|7.1||0.04|17.54|64.8|HIGH|
2026-08-13|ELMT|11.93|routine|308071.97402850003|polygon_20d|16.93||0.08|3.433|24||score 24 < 50 (catalyst=routine)
2026-08-13|ENS|11.4|routine|444923.9695005|polygon_20d|186.72|2.9|0.11|4.053|32.4||score 32 < 50 (catalyst=routine)
2026-08-13|HLIT|23.79|game_changer|1427131.7891865|polygon_20d|12||0.09|96.633|96|HIGH|
2026-08-13|KURA|13.43|strong|1345006.1509790001|polygon_20d|9.94|5.7|0.29|5.685|60.5|MODERATE|
2026-08-13|OMER|22.54|routine|1471337.1555195|polygon_20d|13.71|10.4|0.4|8.295|60|MODERATE|
2026-08-13|TBBB|16.67|routine|586735.8533165001|polygon_20d|42.3|4.8|0.31|9.901|36||score 36 < 50 (catalyst=routine)
2026-08-13|WWW|11.3|routine|861932.7925915|polygon_20d|18.06||0.01|2.464|27.6||score 28 < 50 (catalyst=routine)
2026-08-14|ETON|23.28|game_changer|577904.726836|polygon_20d|40.8||0.01|6.559|96|HIGH|
2026-08-14|HTFL|25.12|game_changer|1093368.1664924999|polygon_20d|31.01||0.01|8.53|96|HIGH|
2026-08-14|LPTH|10.03|strong|2955889.4475450004|polygon_20d|13.12||0.07|4.94|54.7|MODERATE|
2026-08-14|NMAX|16.75|strong|670756.3370375|polygon_20d|9.49|14|0.72|5.264|100.8|HIGH|
2026-08-14|NU|14.25|routine|96139848.255832|polygon_20d|13.93|5.9|0.38|11.405|32.4||score 32 < 50 (catalyst=routine)
2026-08-14|RCAT|10.43|routine|9034033.206339002|polygon_20d|10.23||0.19|6.452|27.6||score 28 < 50 (catalyst=routine)
2026-08-14|RDDT|12.24|strong|4247568.1932574995|polygon_20d|158.12||0.05|5.992|54.7|MODERATE|
2026-08-14|STDN|12.9|strong|1071467.1113495|polygon_20d|12.09|2.8|0.18|1.112|53.3|MODERATE|
2026-08-14|UMAC|14.61|routine|3751548.510832|polygon_20d|27.24|12.3|0.63|5.214|12||score 12 < 50 (catalyst=routine)
2026-08-14|VCX|12.48|routine|233696.461852|polygon_20d|38.5||0.15|15.366|36||score 36 < 50 (catalyst=routine)
2026-08-14|VERA|14.23|game_changer|2410601.175706|polygon_20d|28.89||0.01|9.688|86.4|HIGH|
2026-08-17|ARGX|10.53|game_changer|282973.737033|polygon_20d|851.29||0.01|5.21|86.4|HIGH|
2026-08-17|CBRS|12.78|strong|5302478.087009|polygon_20d|218.98|8.1|0.52|2.977|60|MODERATE|
2026-08-17|OCUL|12.63|routine|2205904.230693|polygon_20d|10.04||0.35|106.824|27.6||score 28 < 50 (catalyst=routine)
2026-08-18|AMLX|21.33|game_changer|1802362.4636829998|polygon_20d|21.43||0.12|154.481|96|HIGH|
2026-08-18|HAE|16.45|routine|796394.6489355|polygon_20d|90.27|4.7|0.3|10.734|12||score 12 < 50 (catalyst=routine)
2026-08-19|BNTX|17.3|routine|898715.6476660001|polygon_20d|92.75|34.5|2.21|29.766|42||score 42 < 50 (catalyst=routine)
2026-08-19|DRD|12.47|routine|314901.342567|polygon_20d|24.3|4.2|0.27|2.985|45.6||score 46 < 50 (catalyst=routine)
2026-08-19|EIKN|14.42|routine|363298.18884099997|polygon_20d|11.65|11.7|0.75||42||score 42 < 50 (catalyst=routine)
