scan_date	ticker	scan_et	gap_pct	prev_close	rel_volume	filter_reason	ep_score	score_tier	catalyst_quality	rank_by_gap	projected_vol_multiple	pm_rvol	adv	adv_source	minutes_since_open	price_source
2026-08-04	INSP	2026-08-04 09:30:00.053125	18.71	52.22	0.01	pre-mkt volume 10,053 < 25,000 shares				7		1.121	968127.139957	polygon_20d	1	polygon_delayed
2026-08-04	INSP	2026-08-04 09:31:00.028431	18.71	52.22	0.01	pre-mkt volume 10,053 < 25,000 shares				7		1.01	968127.139957	polygon_20d	1	polygon_delayed
2026-08-04	INSP	2026-08-04 09:35:00.046445	18.06	52.22	0.01	filter:session_rvol_too_low: session_rvol=0.67x (today 10,600 / baseline 15,735 n=20) < 1.0x				9		0.674	968127.139957	polygon_20d	5	polygon_delayed
2026-08-04	INSP	2026-08-04 09:40:00.059805	22.06	52.22	0.02	pre-mkt volume 23,719 < 25,000 shares				7		1.153	968127.139957	polygon_20d	10	polygon_delayed
2026-08-04	INSP	2026-08-04 09:45:00.04515	22.29	52.22	0.03		55	MODERATE	routine	7	0.8	1.03	968127.139957	polygon_20d	15	polygon_delayed
2026-08-04	INSP	2026-08-04 09:50:00.056009	24.95	52.22	0.05	already scored earlier today				5	1	1.543	968127.139957	polygon_20d	20	polygon_delayed
2026-08-04	INSP	2026-08-04 09:55:00.048389	22.3	52.22	0.2	already scored earlier today				7	3.1	5.354	968127.139957	polygon_20d	25	polygon_delayed
2026-08-04	MED	2026-08-04 08:45:00.022947	14.07	9.74	0	pre-mkt volume 531 < 25,000 shares				15			203257.23800950003	polygon_20d		polygon_delayed
2026-08-04	MED	2026-08-04 08:50:00.03013	14.07	9.74	0	pre-mkt volume 531 < 25,000 shares				15			203257.23800950003	polygon_20d		polygon_delayed
2026-08-04	MED	2026-08-04 08:55:00.017919	14.07	9.74	0	pre-mkt volume 531 < 25,000 shares				14			203257.23800950003	polygon_20d		polygon_delayed
2026-08-04	MED	2026-08-04 09:00:00.156985	14.07	9.74	0	pre-mkt volume 531 < 25,000 shares				15			203257.23800950003	polygon_20d		polygon_delayed
2026-08-04	MED	2026-08-04 09:00:00.157885	14.07	9.74	0	pre-mkt volume 531 < 25,000 shares				15			203257.23800950003	polygon_20d		polygon_delayed
2026-08-04	MED	2026-08-04 09:05:00.042375	14.07	9.74	0	pre-mkt volume 531 < 25,000 shares				15			203257.23800950003	polygon_20d		polygon_delayed
2026-08-04	MED	2026-08-04 09:10:00.053121	14.07	9.74	0	pre-mkt volume 531 < 25,000 shares				14			203257.23800950003	polygon_20d		polygon_delayed
2026-08-04	MED	2026-08-04 09:15:00.04355	14.07	9.74	0	pre-mkt volume 531 < 25,000 shares				12			203257.23800950003	polygon_20d		polygon_delayed
2026-08-04	MED	2026-08-04 09:20:00.0486	14.07	9.74	0	pre-mkt volume 531 < 25,000 shares				14			203257.23800950003	polygon_20d		polygon_delayed
2026-08-04	MED	2026-08-04 09:25:00.038324	17.97	9.74	0.02	pre-mkt volume 3,381 < 25,000 shares				7			203257.23800950003	polygon_20d		polygon_delayed
2026-08-04	MED	2026-08-04 09:30:00.053125	18.69	9.74	0.02	pre-mkt volume 3,997 < 25,000 shares				8			203257.23800950003	polygon_20d	1	polygon_delayed
2026-08-04	MED	2026-08-04 09:31:00.028431	18.69	9.74	0.02	pre-mkt volume 3,997 < 25,000 shares				8			203257.23800950003	polygon_20d	1	polygon_delayed
2026-08-04	MED	2026-08-04 09:35:00.046445	18.69	9.74	0.02	pre-mkt volume 3,997 < 25,000 shares				8			203257.23800950003	polygon_20d	5	polygon_delayed
2026-08-04	MED	2026-08-04 09:40:00.059805	23.2	9.74	0.02	pre-mkt volume 4,898 < 25,000 shares				5			203257.23800950003	polygon_20d	10	polygon_delayed
2026-08-04	MED	2026-08-04 09:45:00.04515	25.46	9.74	0.07	pre-mkt volume 13,939 < 25,000 shares				4	1.8		203257.23800950003	polygon_20d	15	polygon_delayed
2026-08-04	MED	2026-08-04 09:50:00.056009	24.85	9.74	0.12	pre-mkt volume 24,349 < 25,000 shares				6	2.3		203257.23800950003	polygon_20d	20	polygon_delayed
2026-08-04	MED	2026-08-04 09:55:00.048389	32.65	9.74	0.52	score 42 < 50 (catalyst=routine)	42		routine	4	8.1		203257.23800950003	polygon_20d	25	polygon_delayed
2026-08-04	MRAM	2026-08-04 07:25:00.019505	11.97	15.45	0.04	quality filter: filter:mcap_too_small: $362M < $500M				14		3.037	1262295.610898	polygon_20d		polygon_delayed
2026-08-04	MRAM	2026-08-04 07:30:00.032383	11.97	15.45	0.05	quality filter: filter:mcap_too_small: $362M < $500M				14		3.825	1262295.610898	polygon_20d		polygon_delayed
2026-08-04	MRAM	2026-08-04 07:35:00.020954	11.97	15.45	0.05	quality filter: filter:mcap_too_small: $362M < $500M				15		3.962	1262295.610898	polygon_20d		polygon_delayed
2026-08-04	MRAM	2026-08-04 07:40:00.050686	14.3	15.45	0.05	quality filter: filter:mcap_too_small: $362M < $500M				9		4.314	1262295.610898	polygon_20d		polygon_delayed
2026-08-04	MRAM	2026-08-04 07:45:00.022253	15.53	15.45	0.07	quality filter: filter:mcap_too_small: $362M < $500M				6		5.434	1262295.610898	polygon_20d		polygon_delayed
2026-08-04	MRAM	2026-08-04 07:50:00.0285	15.53	15.45	0.07	quality filter: filter:mcap_too_small: $362M < $500M				7		5.679	1262295.610898	polygon_20d		polygon_delayed
2026-08-04	MRAM	2026-08-04 07:55:00.027779	14.43	15.45	0.08	quality filter: filter:mcap_too_small: $362M < $500M				11		6.011	1262295.610898	polygon_20d		polygon_delayed
2026-08-04	MRAM	2026-08-04 08:00:00.019082	15.08	15.45	0.08	quality filter: filter:mcap_too_small: $362M < $500M				11		6.178	1262295.610898	polygon_20d		polygon_delayed
2026-08-04	MRAM	2026-08-04 08:05:00.022799	16.25	15.45	0.08	quality filter: filter:mcap_too_small: $362M < $500M				8		6.186	1262295.610898	polygon_20d		polygon_delayed
2026-08-04	MRAM	2026-08-04 08:10:00.040222	15.99	15.45	0.09	quality filter: filter:mcap_too_small: $362M < $500M				9		6.321	1262295.610898	polygon_20d		polygon_delayed
2026-08-04	MRAM	2026-08-04 08:15:00.031714	16.05	15.45	0.09	quality filter: filter:mcap_too_small: $362M < $500M				10		6.281	1262295.610898	polygon_20d		polygon_delayed
2026-08-04	MRAM	2026-08-04 08:20:00.037992	16.7	15.45	0.09	quality filter: filter:mcap_too_small: $362M < $500M				8		6.374	1262295.610898	polygon_20d		polygon_delayed
2026-08-04	MRAM	2026-08-04 08:25:00.041833	16.7	15.45	0.1	quality filter: filter:mcap_too_small: $362M < $500M				7		6.559	1262295.610898	polygon_20d		polygon_delayed
2026-08-04	MRAM	2026-08-04 08:30:00.027611	18.58	15.45	0.1	quality filter: filter:mcap_too_small: $362M < $500M				5		6.82	1262295.610898	polygon_20d		polygon_delayed
2026-08-04	MRAM	2026-08-04 08:35:00.028857	18.38	15.45	0.11	quality filter: filter:mcap_too_small: $362M < $500M				4		6.905	1262295.610898	polygon_20d		polygon_delayed
2026-08-04	MRAM	2026-08-04 08:40:00.025312	18.51	15.45	0.11	quality filter: filter:mcap_too_small: $362M < $500M				6		7.097	1262295.610898	polygon_20d		polygon_delayed
2026-08-04	MRAM	2026-08-04 08:45:00.022947	18.12	15.45	0.12	quality filter: filter:mcap_too_small: $362M < $500M				7		6.954	1262295.610898	polygon_20d		polygon_delayed
2026-08-04	MRAM	2026-08-04 08:50:00.03013	17.48	15.45	0.12	quality filter: filter:mcap_too_small: $362M < $500M				7		7.097	1262295.610898	polygon_20d		polygon_delayed
2026-08-04	MRAM	2026-08-04 08:55:00.017919	17.15	15.45	0.12	quality filter: filter:mcap_too_small: $362M < $500M				7		6.993	1262295.610898	polygon_20d		polygon_delayed
2026-08-04	MRAM	2026-08-04 09:00:00.156985	17.84	15.45	0.13	quality filter: filter:mcap_too_small: $362M < $500M				7		7.044	1262295.610898	polygon_20d		polygon_delayed
2026-08-04	MRAM	2026-08-04 09:00:00.157885	17.84	15.45	0.13	quality filter: filter:mcap_too_small: $362M < $500M				7		7.044	1262295.610898	polygon_20d		polygon_delayed
2026-08-04	MRAM	2026-08-04 09:05:00.042375	17.22	15.45	0.13	quality filter: filter:mcap_too_small: $362M < $500M				6		6.942	1262295.610898	polygon_20d		polygon_delayed
2026-08-04	MRAM	2026-08-04 09:10:00.053121	15.86	15.45	0.13	quality filter: filter:mcap_too_small: $362M < $500M				8		6.929	1262295.610898	polygon_20d		polygon_delayed
2026-08-04	MRAM	2026-08-04 09:15:00.04355	15.92	15.45	0.13	quality filter: filter:mcap_too_small: $362M < $500M				9		6.854	1262295.610898	polygon_20d		polygon_delayed
2026-08-04	MRAM	2026-08-04 09:20:00.0486	15.6	15.45	0.14	quality filter: filter:mcap_too_small: $362M < $500M				11		7.051	1262295.610898	polygon_20d		polygon_delayed
2026-08-04	MRAM	2026-08-04 09:25:00.038324	16.47	15.45	0.15	quality filter: filter:mcap_too_small: $362M < $500M				10		7.165	1262295.610898	polygon_20d		polygon_delayed
2026-08-04	MRAM	2026-08-04 09:30:00.053125	17.35	15.45	0.15	quality filter: filter:mcap_too_small: $362M < $500M				10		6.361	1262295.610898	polygon_20d	1	polygon_delayed
2026-08-04	MRAM	2026-08-04 09:31:00.028431	17.35	15.45	0.15	quality filter: filter:mcap_too_small: $362M < $500M				10		5.221	1262295.610898	polygon_20d	1	polygon_delayed
2026-08-04	MRAM	2026-08-04 09:35:00.046445	16.57	15.45	0.15	quality filter: filter:mcap_too_small: $362M < $500M				10		3.651	1262295.610898	polygon_20d	5	polygon_delayed
2026-08-04	MRAM	2026-08-04 09:40:00.059805	17.35	15.45	0.15	quality filter: filter:mcap_too_small: $362M < $500M				10		2.593	1262295.610898	polygon_20d	10	polygon_delayed
2026-08-04	MRAM	2026-08-04 09:45:00.04515	18.96	15.45	0.19	quality filter: filter:mcap_too_small: $362M < $500M				9	4.9	2.615	1262295.610898	polygon_20d	15	polygon_delayed
2026-08-04	MRAM	2026-08-04 09:50:00.056009	15.21	15.45	0.28	quality filter: filter:mcap_too_small: $362M < $500M				17	5.5	3.125	1262295.610898	polygon_20d	20	polygon_delayed
2026-08-04	MRAM	2026-08-04 09:55:00.048389	11.59	15.45	0.4	outside top-20 gap cap (gap 11.6%)				26	6.2		1262295.610898	polygon_20d	25	polygon_delayed
2026-08-04	PAY	2026-08-04 09:45:00.04515	15.32	34.52	0.01	filter:session_rvol_too_low: session_rvol=0.41x (today 10,151 / baseline 24,694 n=22) < 1.0x				14	0.3	0.411	1155710.203319	polygon_20d	15	polygon_delayed
2026-08-04	PAY	2026-08-04 09:50:00.056009	15.79	34.52	0.21	score 40 < 50 (catalyst=routine)	40		routine	15	4.1	7.801	1155710.203319	polygon_20d	20	polygon_delayed
2026-08-04	PAY	2026-08-04 09:55:00.048389	20.1	34.52	0.29	score 45 < 50 (catalyst=routine)	45		routine	10	4.5	8.415	1155710.203319	polygon_20d	25	polygon_delayed
2026-08-04	PSIX	2026-08-04 09:55:00.048389	13.55	28.78	0.15	outside top-20 gap cap (gap 13.6%)				22	2.3		461873.06814	polygon_20d	25	polygon_delayed
2026-08-04	RFIL	2026-08-04 08:15:00.031714	10.53	12.44	0	filter:pm_rvol_too_low: pm_rvol=0.59x (today 851 / baseline 1,430 n=11) < 1.0x				20		0.595	281052.8912825	polygon_20d		polygon_delayed
2026-08-04	RFIL	2026-08-04 08:20:00.037992	10.53	12.44	0	outside top-20 gap cap (gap 10.5%)				21			281052.8912825	polygon_20d		polygon_delayed
2026-08-04	RFIL	2026-08-04 08:25:00.041833	10.53	12.44	0	filter:pm_rvol_too_low: pm_rvol=0.58x (today 851 / baseline 1,456 n=13) < 1.0x				20		0.585	281052.8912825	polygon_20d		polygon_delayed
2026-08-04	RFIL	2026-08-04 08:30:00.027611	10.53	12.44	0	filter:pm_rvol_too_low: pm_rvol=0.53x (today 851 / baseline 1,612 n=14) < 1.0x				20		0.528	281052.8912825	polygon_20d		polygon_delayed
2026-08-04	RFIL	2026-08-04 08:35:00.028857	10.53	12.44	0	outside top-20 gap cap (gap 10.5%)				22			281052.8912825	polygon_20d		polygon_delayed
2026-08-04	RFIL	2026-08-04 08:40:00.025312	10.53	12.44	0	outside top-20 gap cap (gap 10.5%)				23			281052.8912825	polygon_20d		polygon_delayed
2026-08-04	RFIL	2026-08-04 08:45:00.022947	10.53	12.44	0	outside top-20 gap cap (gap 10.5%)				25			281052.8912825	polygon_20d		polygon_delayed
2026-08-04	RFIL	2026-08-04 08:50:00.03013	10.53	12.44	0	outside top-20 gap cap (gap 10.5%)				24			281052.8912825	polygon_20d		polygon_delayed
2026-08-04	RFIL	2026-08-04 08:55:00.017919	10.53	12.44	0	outside top-20 gap cap (gap 10.5%)				25			281052.8912825	polygon_20d		polygon_delayed
2026-08-04	RFIL	2026-08-04 09:00:00.156985	10.53	12.44	0	outside top-20 gap cap (gap 10.5%)				26			281052.8912825	polygon_20d		polygon_delayed
2026-08-04	RFIL	2026-08-04 09:00:00.157885	10.53	12.44	0	outside top-20 gap cap (gap 10.5%)				25			281052.8912825	polygon_20d		polygon_delayed
2026-08-04	RFIL	2026-08-04 09:05:00.042375	10.53	12.44	0	outside top-20 gap cap (gap 10.5%)				25			281052.8912825	polygon_20d		polygon_delayed
2026-08-04	RFIL	2026-08-04 09:10:00.053121	10.53	12.44	0	outside top-20 gap cap (gap 10.5%)				26			281052.8912825	polygon_20d		polygon_delayed
2026-08-04	RFIL	2026-08-04 09:15:00.04355	10.53	12.44	0	outside top-20 gap cap (gap 10.5%)				25			281052.8912825	polygon_20d		polygon_delayed
2026-08-04	RFIL	2026-08-04 09:20:00.0486	10.53	12.44	0	outside top-20 gap cap (gap 10.5%)				27			281052.8912825	polygon_20d		polygon_delayed
2026-08-04	RFIL	2026-08-04 09:25:00.038324	10.53	12.44	0	outside top-20 gap cap (gap 10.5%)				29			281052.8912825	polygon_20d		polygon_delayed
2026-08-04	TSAT	2026-08-04 08:00:00.019082	14.48	40.18	0.01	pre-mkt volume 1,205 < 25,000 shares				14		0.524	210006.3550345	polygon_20d		polygon_delayed
2026-08-04	TSAT	2026-08-04 08:05:00.022799	14.48	40.18	0.01	pre-mkt volume 1,205 < 25,000 shares				15		0.524	210006.3550345	polygon_20d		polygon_delayed
2026-08-04	TSAT	2026-08-04 08:10:00.040222	12	40.18	0.01	pre-mkt volume 1,625 < 25,000 shares				18		0.706	210006.3550345	polygon_20d		polygon_delayed
2026-08-04	TSAT	2026-08-04 09:55:00.048389	14.46	40.18	0.34		60	MODERATE	game_changer	17	5.3	2.085	210006.3550345	polygon_20d	25	polygon_delayed
2026-08-04	W	2026-08-04 08:45:00.022947	19.79	89.31	0.19	score 5 < 50 (catalyst=routine)	5		routine	3		116.483	3288771.239523	polygon_20d		polygon_delayed
2026-08-04	W	2026-08-04 08:50:00.03013	17.69	89.31	0.22	score 5 < 50 (catalyst=routine)	5		routine	6		142.185	3288771.239523	polygon_20d		polygon_delayed
2026-08-04	W	2026-08-04 08:55:00.017919	17.89	89.31	0.24	score 5 < 50 (catalyst=routine)	5		routine	5		136.076	3288771.239523	polygon_20d		polygon_delayed
2026-08-04	W	2026-08-04 09:00:00.156985	19.85	89.31	0.24	score 5 < 50 (catalyst=routine)	5		routine	5		119.937	3288771.239523	polygon_20d		polygon_delayed
2026-08-04	W	2026-08-04 09:00:00.157885	19.85	89.31	0.24	score 5 < 50 (catalyst=routine)	5		routine	5		119.937	3288771.239523	polygon_20d		polygon_delayed
2026-08-04	W	2026-08-04 09:05:00.042375	19.57	89.31	0.25	score 5 < 50 (catalyst=routine)	5		routine	5		122.519	3288771.239523	polygon_20d		polygon_delayed
2026-08-04	W	2026-08-04 09:10:00.053121	19.25	89.31	0.26	score 5 < 50 (catalyst=routine)	5		routine	5		125.95	3288771.239523	polygon_20d		polygon_delayed
2026-08-04	W	2026-08-04 09:15:00.04355	19.85	89.31	0.27	score 5 < 50 (catalyst=routine)	5		routine	5		124.567	3288771.239523	polygon_20d		polygon_delayed
2026-08-04	W	2026-08-04 09:20:00.0486	18.87	89.31	0.29	score 5 < 50 (catalyst=routine)	5		routine	5		130.84	3288771.239523	polygon_20d		polygon_delayed
2026-08-04	W	2026-08-04 09:25:00.038324	17.57	89.31	0.31	score 5 < 50 (catalyst=routine)	5		routine	8		139.588	3288771.239523	polygon_20d		polygon_delayed
2026-08-04	W	2026-08-04 09:30:00.053125	17.97	89.31	0.32	score 5 < 50 (catalyst=routine)	5		routine	9		41.643	3288771.239523	polygon_20d	1	polygon_delayed
2026-08-04	W	2026-08-04 09:31:00.028431	17.97	89.31	0.32	score 5 < 50 (catalyst=routine)	5		routine	9		31.23	3288771.239523	polygon_20d	1	polygon_delayed
2026-08-04	W	2026-08-04 09:35:00.046445	18.8	89.31	0.33	score 5 < 50 (catalyst=routine)	5		routine	6		10.647	3288771.239523	polygon_20d	5	polygon_delayed
2026-08-04	W	2026-08-04 09:40:00.059805	19.35	89.31	0.35	score 5 < 50 (catalyst=routine)	5		routine	9		8.319	3288771.239523	polygon_20d	10	polygon_delayed
2026-08-04	W	2026-08-04 09:45:00.04515	24.08	89.31	0.4	score 25 < 50 (catalyst=routine)	25		routine	5	10.4	7.662	3288771.239523	polygon_20d	15	polygon_delayed
2026-08-04	W	2026-08-04 09:50:00.056009	25.32	89.31	0.62	score 25 < 50 (catalyst=routine)	25		routine	4	12.1	10.024	3288771.239523	polygon_20d	20	polygon_delayed
2026-08-04	W	2026-08-04 09:55:00.048389	24.95	89.31	0.77	score 25 < 50 (catalyst=routine)	25		routine	5	12	11.029	3288771.239523	polygon_20d	25	polygon_delayed
2026-08-05	AMWL	2026-08-05 09:50:00.055624	15.26	10.42	0.15	quality filter: filter:mcap_too_small: $200M < $500M				13	2.9		132521.8074105	polygon_20d	20	polygon_delayed
2026-08-05	AMWL	2026-08-05 09:55:00.052223	22.55	10.42	0.23	quality filter: filter:mcap_too_small: $200M < $500M				9	3.6		132521.8074105	polygon_20d	25	polygon_delayed
2026-08-05	FTK	2026-08-05 07:20:00.028986	10.88	28.21	0	EP cooldown — alerted within last 60 days				15			350418.646474	polygon_20d		polygon_delayed
2026-08-05	FTK	2026-08-05 07:25:00.018428	10.88	28.21	0	EP cooldown — alerted within last 60 days				15			350418.646474	polygon_20d		polygon_delayed
2026-08-05	FTK	2026-08-05 07:30:00.03127	10.88	28.21	0	EP cooldown — alerted within last 60 days				14			350418.646474	polygon_20d		polygon_delayed
2026-08-05	FTK	2026-08-05 07:35:00.018919	10.88	28.21	0	EP cooldown — alerted within last 60 days				16		0.098	350418.646474	polygon_20d		polygon_delayed
2026-08-05	FTK	2026-08-05 07:40:00.026706	10.88	28.21	0	EP cooldown — alerted within last 60 days				15		0.098	350418.646474	polygon_20d		polygon_delayed
2026-08-05	FTK	2026-08-05 07:45:00.026372	10.88	28.21	0	EP cooldown — alerted within last 60 days				15		0.098	350418.646474	polygon_20d		polygon_delayed
2026-08-05	FTK	2026-08-05 07:50:00.025395	10.88	28.21	0	EP cooldown — alerted within last 60 days				16		0.098	350418.646474	polygon_20d		polygon_delayed
2026-08-05	FTK	2026-08-05 07:55:00.022879	10.88	28.21	0	EP cooldown — alerted within last 60 days				18		0.096	350418.646474	polygon_20d		polygon_delayed
2026-08-05	FTK	2026-08-05 08:00:00.023802	11.66	28.21	0.01	EP cooldown — alerted within last 60 days				15		0.855	350418.646474	polygon_20d		polygon_delayed
2026-08-05	FTK	2026-08-05 08:05:00.022763	11.66	28.21	0.01	EP cooldown — alerted within last 60 days				16		0.855	350418.646474	polygon_20d		polygon_delayed
2026-08-05	FTK	2026-08-05 08:10:00.021174	11.66	28.21	0.01	EP cooldown — alerted within last 60 days				14		0.855	350418.646474	polygon_20d		polygon_delayed
2026-08-05	FTK	2026-08-05 08:15:00.018931	11.66	28.21	0.01	EP cooldown — alerted within last 60 days				15		1.911	350418.646474	polygon_20d		polygon_delayed
2026-08-05	FTK	2026-08-05 08:20:00.02117	11.66	28.21	0.01	EP cooldown — alerted within last 60 days				15		1.911	350418.646474	polygon_20d		polygon_delayed
2026-08-05	FTK	2026-08-05 08:25:00.017726	12.87	28.21	0.01	EP cooldown — alerted within last 60 days				12		2.678	350418.646474	polygon_20d		polygon_delayed
2026-08-05	FTK	2026-08-05 08:30:00.02175	12.87	28.21	0.01	EP cooldown — alerted within last 60 days				12		2.678	350418.646474	polygon_20d		polygon_delayed
2026-08-05	FTK	2026-08-05 08:35:00.022632	13.05	28.21	0.01	EP cooldown — alerted within last 60 days				13		3.151	350418.646474	polygon_20d		polygon_delayed
2026-08-05	FTK	2026-08-05 08:40:00.025405	13.05	28.21	0.01	EP cooldown — alerted within last 60 days				14		3.151	350418.646474	polygon_20d		polygon_delayed
2026-08-05	FTK	2026-08-05 08:50:00.021801	12.3	28.21	0.01	EP cooldown — alerted within last 60 days				15		3.514	350418.646474	polygon_20d		polygon_delayed
2026-08-05	FTK	2026-08-05 08:55:00.021271	12.3	28.21	0.01	EP cooldown — alerted within last 60 days				17		4.439	350418.646474	polygon_20d		polygon_delayed
2026-08-05	FTK	2026-08-05 09:00:00.201264	10.07	28.21	0.02	outside top-20 gap cap (gap 10.1%)				22			350418.646474	polygon_20d		polygon_delayed
2026-08-05	FTK	2026-08-05 09:05:00.036964	10.1	28.21	0.02	outside top-20 gap cap (gap 10.1%)				22			350418.646474	polygon_20d		polygon_delayed
2026-08-05	FTK	2026-08-05 09:10:00.049023	10.1	28.21	0.02	outside top-20 gap cap (gap 10.1%)				22			350418.646474	polygon_20d		polygon_delayed
2026-08-05	FTK	2026-08-05 09:15:00.055395	10.1	28.21	0.02	outside top-20 gap cap (gap 10.1%)				21			350418.646474	polygon_20d		polygon_delayed
2026-08-05	FTK	2026-08-05 09:20:00.048642	10.1	28.21	0.02	outside top-20 gap cap (gap 10.1%)				21			350418.646474	polygon_20d		polygon_delayed
2026-08-05	FTK	2026-08-05 09:25:00.039368	10.1	28.21	0.02	outside top-20 gap cap (gap 10.1%)				21			350418.646474	polygon_20d		polygon_delayed
2026-08-05	FTK	2026-08-05 09:30:00.057697	10.1	28.21	0.02	outside top-20 gap cap (gap 10.1%)				21			350418.646474	polygon_20d	1	polygon_delayed
2026-08-05	FTK	2026-08-05 09:31:00.025537	10.1	28.21	0.02	EP cooldown — alerted within last 60 days				18		1.493	350418.646474	polygon_20d	1	polygon_delayed
2026-08-05	FTK	2026-08-05 09:35:00.044894	10.1	28.21	0.02	filter:session_rvol_too_low: session_rvol=0.98x (today 8,476 / baseline 8,655 n=20) < 1.0x				19		0.979	350418.646474	polygon_20d	5	polygon_delayed
2026-08-05	FTK	2026-08-05 09:40:00.052841	16.18	28.21	0.04	EP cooldown — alerted within last 60 days				9		1.111	350418.646474	polygon_20d	10	polygon_delayed
2026-08-05	FTK	2026-08-05 09:45:00.052957	18.65	28.21	0.05	EP cooldown — alerted within last 60 days				11	1.3	1.102	350418.646474	polygon_20d	15	polygon_delayed
2026-08-05	FTK	2026-08-05 09:50:00.055624	19.07	28.21	0.22	EP cooldown — alerted within last 60 days				12	4.3	4.226	350418.646474	polygon_20d	20	polygon_delayed
2026-08-05	FTK	2026-08-05 09:55:00.052223	25.75	28.21	0.39	EP cooldown — alerted within last 60 days				5	6.1	6.155	350418.646474	polygon_20d	25	polygon_delayed
2026-08-05	HGTY	2026-08-05 09:55:00.052223	11.69	11.72	0.14		60.5	HIGH	strong	20	2.2		132540.29255399999	polygon_20d	25	polygon_delayed
2026-08-05	IMC	2026-08-05 09:20:00.048642	13.38	8.22	0.01	already up 62% in prior 5 days (extended)				14			321103.038054	polygon_20d		polygon_delayed
2026-08-05	INTA	2026-08-05 07:35:00.018919	10.28	32.78	0	score 22 < 50 (catalyst=routine)	21.6		routine	19		1.546	789125.3958320001	polygon_20d		polygon_delayed
2026-08-05	INTA	2026-08-05 07:40:00.026706	10.28	32.78	0	score 22 < 50 (catalyst=routine)	21.6		routine	17		1.546	789125.3958320001	polygon_20d		polygon_delayed
2026-08-05	INTA	2026-08-05 07:45:00.026372	10.28	32.78	0	score 22 < 50 (catalyst=routine)	21.6		routine	19		1.484	789125.3958320001	polygon_20d		polygon_delayed
2026-08-05	INTA	2026-08-05 07:50:00.025395	10.28	32.78	0	score 22 < 50 (catalyst=routine)	21.6		routine	19		1.484	789125.3958320001	polygon_20d		polygon_delayed
2026-08-05	INTA	2026-08-05 07:55:00.022879	10.28	32.78	0	score 22 < 50 (catalyst=routine)	21.6		routine	20		1.484	789125.3958320001	polygon_20d		polygon_delayed
2026-08-05	INTA	2026-08-05 08:00:00.023802	10.28	32.78	0	score 22 < 50 (catalyst=routine)	21.6		routine	19		1.484	789125.3958320001	polygon_20d		polygon_delayed
2026-08-05	INTA	2026-08-05 08:05:00.022763	10.28	32.78	0	score 22 < 50 (catalyst=routine)	21.6		routine	20		2.589	789125.3958320001	polygon_20d		polygon_delayed
2026-08-05	INTA	2026-08-05 08:10:00.021174	10.28	32.78	0	score 22 < 50 (catalyst=routine)	21.6		routine	20		2.589	789125.3958320001	polygon_20d		polygon_delayed
2026-08-05	INTA	2026-08-05 08:15:00.018931	10.28	32.78	0	outside top-20 gap cap (gap 10.3%)				21			789125.3958320001	polygon_20d		polygon_delayed
2026-08-05	INTA	2026-08-05 08:20:00.02117	10.28	32.78	0	score 22 < 50 (catalyst=routine)	21.6		routine	18		2.589	789125.3958320001	polygon_20d		polygon_delayed
2026-08-05	INTA	2026-08-05 08:25:00.017726	10.28	32.78	0	score 22 < 50 (catalyst=routine)	21.6		routine	19		2.589	789125.3958320001	polygon_20d		polygon_delayed
2026-08-05	INTA	2026-08-05 08:30:00.02175	10.28	32.78	0	score 22 < 50 (catalyst=routine)	21.6		routine	20		2.257	789125.3958320001	polygon_20d		polygon_delayed
2026-08-05	INTA	2026-08-05 08:35:00.022632	10.28	32.78	0	outside top-20 gap cap (gap 10.3%)				21			789125.3958320001	polygon_20d		polygon_delayed
2026-08-05	INTA	2026-08-05 08:40:00.025405	10.28	32.78	0	outside top-20 gap cap (gap 10.3%)				23			789125.3958320001	polygon_20d		polygon_delayed
2026-08-05	INTA	2026-08-05 08:45:00.024372	10.28	32.78	0	outside top-20 gap cap (gap 10.3%)				21			789125.3958320001	polygon_20d		polygon_delayed
2026-08-05	INTA	2026-08-05 08:50:00.021801	10.28	32.78	0	outside top-20 gap cap (gap 10.3%)				21			789125.3958320001	polygon_20d		polygon_delayed
2026-08-05	INTA	2026-08-05 09:45:00.052957	11.13	32.78	0	filter:session_rvol_too_low: session_rvol=0.08x (today 2,465 / baseline 31,770 n=21) < 1.0x				18	0	0.078	789125.3958320001	polygon_20d	15	polygon_delayed
2026-08-05	INTA	2026-08-05 09:50:00.055624	10.77	32.78	0.15	outside top-20 gap cap (gap 10.8%)				21	2.9		789125.3958320001	polygon_20d	20	polygon_delayed
2026-08-05	KMT	2026-08-05 07:20:00.028986	10.93	36.06	0	pre-mkt volume 1,770 < 25,000 shares				14		1.399	1008189.5550265	polygon_20d		polygon_delayed
2026-08-05	KMT	2026-08-05 07:25:00.018428	10.37	36.06	0	pre-mkt volume 2,123 < 25,000 shares				17		1.766	1008189.5550265	polygon_20d		polygon_delayed
2026-08-05	KMT	2026-08-05 07:30:00.03127	10.37	36.06	0	pre-mkt volume 2,123 < 25,000 shares				17		1.766	1008189.5550265	polygon_20d		polygon_delayed
2026-08-05	KMT	2026-08-05 07:35:00.018919	13.7	36.06	0	pre-mkt volume 2,848 < 25,000 shares				10		2.369	1008189.5550265	polygon_20d		polygon_delayed
